"","a","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"800","Curaco de Vélez","Sí, firmó","Mapuche","Hombre",126,"2017",10204
"801","Curaco de Vélez","Sí, firmó","Mapuche","Mujer",153,"2017",10204
"802","Curanilahue","No tiene","Mapuche","Hombre",20,"2017",8205
"803","Curanilahue","Sí, firmó","No pertenece a ningún pueblo indígena","Hombre",4497,"2017",8205
"804","Curanilahue","No tiene","No pertenece a ningún pueblo indígena","Mujer",289,"2017",8205
"805","Curanilahue","Sí, pero no ha firmado","No pertenece a ningún pueblo indígena","Mujer",102,"2017",8205
"806","Curanilahue","No tiene","Mapuche","Mujer",70,"2017",8205
"807","Curanilahue","Sí, firmó","Mapuche","Hombre",474,"2017",8205
"808","Curanilahue","Sí, pero no ha firmado","No pertenece a ningún pueblo indígena","Hombre",120,"2017",8205
"809","Curanilahue","Sí, firmó","Mapuche","Mujer",277,"2017",8205
"810","Curanilahue","No tiene","No pertenece a ningún pueblo indígena","Hombre",567,"2017",8205
"811","Curanilahue","Sí, firmó","No pertenece a ningún pueblo indígena","Mujer",2491,"2017",8205
"812","Curarrehue","Sí, firmó","Mapuche","Hombre",187,"2017",9104
"813","Curarrehue","No se acuerda o no sabe si firmó contrato","No pertenece a ningún pueblo indígena","Mujer",12,"2017",9104
"814","Curarrehue","Sí, firmó","No pertenece a ningún pueblo indígena","Hombre",327,"2017",9104
"815","Curarrehue","Sí, firmó","Mapuche","Mujer",374,"2017",9104
"816","Curarrehue","No tiene","Mapuche","Mujer",63,"2017",9104
"817","Curarrehue","No tiene","No pertenece a ningún pueblo indígena","Hombre",79,"2017",9104
"818","Curarrehue","No tiene","No pertenece a ningún pueblo indígena","Mujer",77,"2017",9104
"819","Curarrehue","No tiene","Mapuche","Hombre",127,"2017",9104
"820","Curarrehue","Sí, pero no ha firmado","Mapuche","Mujer",54,"2017",9104
"821","Curarrehue","Sí, firmó","No pertenece a ningún pueblo indígena","Mujer",229,"2017",9104
"822","Curarrehue","Sí, pero no ha firmado","No pertenece a ningún pueblo indígena","Hombre",17,"2017",9104
"823","Curarrehue","No se acuerda o no sabe si firmó contrato","Mapuche","Hombre",84,"2017",9104
"824","Curepto","No se acuerda o no sabe si firmó contrato","No pertenece a ningún pueblo indígena","Hombre",16,"2017",7103
"825","Curepto","No tiene","Mapuche","Mujer",52,"2017",7103
"826","Curepto","Sí, firmó","No pertenece a ningún pueblo indígena","Hombre",1027,"2017",7103
"827","Curepto","No tiene","No pertenece a ningún pueblo indígena","Hombre",68,"2017",7103
"828","Curepto","Sí, firmó","Mapuche","Hombre",135,"2017",7103
"829","Curepto","Sí, firmó","No pertenece a ningún pueblo indígena","Mujer",822,"2017",7103
"830","Curepto","No se acuerda o no sabe si firmó contrato","Mapuche","Hombre",52,"2017",7103
"831","Curepto","No tiene","No pertenece a ningún pueblo indígena","Mujer",180,"2017",7103
"832","Curepto","Sí, firmó","Mapuche","Mujer",39,"2017",7103
"833","Curicó","Sí, firmó","Mapuche","Mujer",435,"2017",7301
"834","Curicó","Sí, firmó","No pertenece a ningún pueblo indígena","Mujer",18032,"2017",7301
"835","Curicó","No se acuerda o no sabe si firmó contrato","No pertenece a ningún pueblo indígena","Hombre",221,"2017",7301
"836","Curicó","No tiene","No pertenece a ningún pueblo indígena","Hombre",2900,"2017",7301
"837","Curicó","No sabe/no responde","No pertenece a ningún pueblo indígena","Mujer",169,"2017",7301
"838","Curicó","Sí, firmó","Mapuche","Hombre",730,"2017",7301
"839","Curicó","Sí, pero no ha firmado","No pertenece a ningún pueblo indígena","Hombre",645,"2017",7301
"840","Curicó","Sí, pero no ha firmado","No pertenece a ningún pueblo indígena","Mujer",351,"2017",7301
"841","Curicó","Sí, firmó","Quechua","Mujer",22,"2017",7301
"842","Curicó","No se acuerda o no sabe si firmó contrato","No pertenece a ningún pueblo indígena","Mujer",259,"2017",7301
"843","Curicó","No se acuerda o no sabe si firmó contrato","Mapuche","Mujer",36,"2017",7301
"844","Curicó","No sabe/no responde","No pertenece a ningún pueblo indígena","Hombre",126,"2017",7301
"845","Curicó","No tiene","No pertenece a ningún pueblo indígena","Mujer",2536,"2017",7301
"846","Curicó","Sí, firmó","No pertenece a ningún pueblo indígena","Hombre",26096,"2017",7301
"847","Curicó","No tiene","Mapuche","Mujer",100,"2017",7301
"848","Curicó","No tiene","Mapuche","Hombre",54,"2017",7301
"849","Dalcahue","Sí, firmó","No pertenece a ningún pueblo indígena","Hombre",1797,"2017",10205
"850","Dalcahue","Sí, firmó","No pertenece a ningún pueblo indígena","Mujer",1552,"2017",10205
"851","Dalcahue","No tiene","Mapuche","Hombre",114,"2017",10205
"852","Dalcahue","No tiene","No pertenece a ningún pueblo indígena","Hombre",68,"2017",10205
"853","Dalcahue","No tiene","Mapuche","Mujer",68,"2017",10205
"854","Dalcahue","Sí, firmó","Mapuche","Mujer",795,"2017",10205
"855","Dalcahue","Sí, firmó","Mapuche","Hombre",924,"2017",10205
"856","Dalcahue","Sí, firmó","Kawashkar o Alacalufes","Hombre",84,"2017",10205
"857","Diego de Almagro","No se acuerda o no sabe si firmó contrato","No pertenece a ningún pueblo indígena","Hombre",20,"2017",3202
"858","Diego de Almagro","No tiene","Collas","Mujer",17,"2017",3202
"859","Diego de Almagro","Sí, firmó","Diaguita","Hombre",47,"2017",3202
"860","Diego de Almagro","Sí, firmó","Diaguita","Mujer",3,"2017",3202
"861","Diego de Almagro","No se acuerda o no sabe si firmó contrato","No pertenece a ningún pueblo indígena","Mujer",6,"2017",3202
"862","Diego de Almagro","Sí, firmó","No sabe/no responde","Mujer",32,"2017",3202
"863","Diego de Almagro","No tiene","No pertenece a ningún pueblo indígena","Hombre",58,"2017",3202
"864","Diego de Almagro","Sí, firmó","Mapuche","Hombre",6,"2017",3202
"865","Diego de Almagro","Sí, firmó","No pertenece a ningún pueblo indígena","Mujer",618,"2017",3202
"866","Diego de Almagro","Sí, firmó","Collas","Hombre",83,"2017",3202
"867","Diego de Almagro","Sí, pero no ha firmado","No pertenece a ningún pueblo indígena","Mujer",3,"2017",3202
"868","Diego de Almagro","Sí, firmó","Mapuche","Mujer",17,"2017",3202
"869","Diego de Almagro","No tiene","No pertenece a ningún pueblo indígena","Mujer",92,"2017",3202
"870","Diego de Almagro","No sabe/no responde","No pertenece a ningún pueblo indígena","Hombre",3,"2017",3202
"871","Diego de Almagro","Sí, firmó","No pertenece a ningún pueblo indígena","Hombre",1455,"2017",3202
"872","Doñihue","No tiene","No pertenece a ningún pueblo indígena","Mujer",407,"2017",6105
"873","Doñihue","No sabe/no responde","No pertenece a ningún pueblo indígena","Hombre",63,"2017",6105
"874","Doñihue","Sí, firmó","No pertenece a ningún pueblo indígena","Mujer",1637,"2017",6105
"875","Doñihue","Sí, pero no ha firmado","No pertenece a ningún pueblo indígena","Hombre",104,"2017",6105
"876","Doñihue","Sí, firmó","Mapuche","Hombre",84,"2017",6105
"877","Doñihue","No tiene","No pertenece a ningún pueblo indígena","Hombre",357,"2017",6105
"878","Doñihue","No se acuerda o no sabe si firmó contrato","No pertenece a ningún pueblo indígena","Hombre",67,"2017",6105
"879","Doñihue","Sí, firmó","No pertenece a ningún pueblo indígena","Hombre",4303,"2017",6105
"880","El Bosque","Sí, firmó","No pertenece a ningún pueblo indígena","Hombre",20607,"2017",13105
"881","El Bosque","No tiene","No pertenece a ningún pueblo indígena","Hombre",2370,"2017",13105
"882","El Bosque","Sí, firmó","No pertenece a ningún pueblo indígena","Mujer",16631,"2017",13105
"883","El Bosque","Sí, firmó","Mapuche","Hombre",1908,"2017",13105
"884","El Bosque","Sí, pero no ha firmado","No pertenece a ningún pueblo indígena","Hombre",404,"2017",13105
"885","El Bosque","No se acuerda o no sabe si firmó contrato","No pertenece a ningún pueblo indígena","Hombre",796,"2017",13105
"886","El Bosque","No tiene","Mapuche","Mujer",642,"2017",13105
"887","El Bosque","No tiene","Mapuche","Hombre",352,"2017",13105
"888","El Bosque","Sí, firmó","Mapuche","Mujer",1325,"2017",13105
"889","El Bosque","No tiene","No pertenece a ningún pueblo indígena","Mujer",1829,"2017",13105
"890","El Bosque","Sí, pero no ha firmado","No pertenece a ningún pueblo indígena","Mujer",335,"2017",13105
"891","El Bosque","No se acuerda o no sabe si firmó contrato","No pertenece a ningún pueblo indígena","Mujer",305,"2017",13105
"892","El Carmen","No tiene","Mapuche","Hombre",78,"2017",16104
"893","El Carmen","Sí, firmó","No pertenece a ningún pueblo indígena","Mujer",844,"2017",16104
"894","El Carmen","Sí, firmó","No pertenece a ningún pueblo indígena","Hombre",761,"2017",16104
"895","El Carmen","No sabe/no responde","No pertenece a ningún pueblo indígena","Mujer",38,"2017",16104
"896","El Carmen","Sí, firmó","Mapuche","Mujer",206,"2017",16104
"897","El Carmen","No sabe/no responde","No pertenece a ningún pueblo indígena","Hombre",76,"2017",16104
"898","El Carmen","Sí, firmó","Mapuche","Hombre",78,"2017",16104
"899","El Carmen","No tiene","No pertenece a ningún pueblo indígena","Hombre",628,"2017",16104
"900","El Carmen","No tiene","No pertenece a ningún pueblo indígena","Mujer",64,"2017",16104
"901","El Monte","No se acuerda o no sabe si firmó contrato","No pertenece a ningún pueblo indígena","Mujer",126,"2017",13602
"902","El Monte","Sí, firmó","No pertenece a ningún pueblo indígena","Hombre",4282,"2017",13602
"903","El Monte","Sí, firmó","No pertenece a ningún pueblo indígena","Mujer",3067,"2017",13602
"904","El Monte","Sí, firmó","Mapuche","Mujer",186,"2017",13602
"905","El Monte","No tiene","No pertenece a ningún pueblo indígena","Hombre",1989,"2017",13602
"906","El Monte","No tiene","No pertenece a ningún pueblo indígena","Mujer",838,"2017",13602
"907","El Monte","Sí, firmó","Mapuche","Hombre",238,"2017",13602
"908","El Quisco","Sí, firmó","No pertenece a ningún pueblo indígena","Mujer",2060,"2017",5604
"909","El Quisco","No tiene","No pertenece a ningún pueblo indígena","Mujer",466,"2017",5604
"910","El Quisco","Sí, firmó","Mapuche","Mujer",507,"2017",5604
"911","El Quisco","Sí, firmó","No pertenece a ningún pueblo indígena","Hombre",2175,"2017",5604
"912","El Quisco","No se acuerda o no sabe si firmó contrato","No pertenece a ningún pueblo indígena","Hombre",127,"2017",5604
"913","El Quisco","No tiene","Mapuche","Hombre",182,"2017",5604
"914","El Quisco","No tiene","No pertenece a ningún pueblo indígena","Hombre",254,"2017",5604
"915","El Quisco","No tiene","Mapuche","Mujer",182,"2017",5604
"916","El Tabo","No tiene","No pertenece a ningún pueblo indígena","Mujer",140,"2017",5605
"917","El Tabo","Sí, firmó","No pertenece a ningún pueblo indígena","Mujer",1248,"2017",5605
"918","El Tabo","No se acuerda o no sabe si firmó contrato","No pertenece a ningún pueblo indígena","Mujer",124,"2017",5605
"919","El Tabo","Sí, firmó","No pertenece a ningún pueblo indígena","Hombre",2008,"2017",5605
"920","Empedrado","Sí, firmó","No pertenece a ningún pueblo indígena","Mujer",336,"2017",7104
"921","Empedrado","No tiene","No pertenece a ningún pueblo indígena","Mujer",236,"2017",7104
"922","Empedrado","No sabe/no responde","No pertenece a ningún pueblo indígena","Mujer",15,"2017",7104
"923","Empedrado","No sabe/no responde","No pertenece a ningún pueblo indígena","Hombre",15,"2017",7104
"924","Empedrado","No tiene","No pertenece a ningún pueblo indígena","Hombre",171,"2017",7104
"925","Empedrado","Sí, firmó","No pertenece a ningún pueblo indígena","Hombre",491,"2017",7104
"926","Ercilla","No tiene","Mapuche","Mujer",40,"2017",9204
"927","Ercilla","Sí, firmó","Mapuche","Hombre",510,"2017",9204
"928","Ercilla","Sí, firmó","No pertenece a ningún pueblo indígena","Hombre",320,"2017",9204
"929","Ercilla","Sí, firmó","No pertenece a ningún pueblo indígena","Mujer",240,"2017",9204
"930","Ercilla","Sí, firmó","Mapuche","Mujer",598,"2017",9204
"931","Ercilla","No tiene","No pertenece a ningún pueblo indígena","Mujer",68,"2017",9204
"932","Ercilla","No tiene","Mapuche","Hombre",57,"2017",9204
"933","Ercilla","Sí, pero no ha firmado","No pertenece a ningún pueblo indígena","Hombre",12,"2017",9204
"934","Ercilla","No tiene","No pertenece a ningún pueblo indígena","Hombre",97,"2017",9204
"935","Estación Central","Sí, firmó","No sabe/no responde","Hombre",77,"2017",13106
"936","Estación Central","No tiene","No pertenece a ningún pueblo indígena","Mujer",1384,"2017",13106
"937","Estación Central","Sí, firmó","No pertenece a ningún pueblo indígena","Hombre",13412,"2017",13106
"938","Estación Central","No sabe/no responde","No pertenece a ningún pueblo indígena","Hombre",77,"2017",13106
"939","Estación Central","Sí, pero no ha firmado","No pertenece a ningún pueblo indígena","Mujer",433,"2017",13106
"940","Estación Central","Sí, pero no ha firmado","Mapuche","Hombre",188,"2017",13106
"941","Estación Central","Sí, pero no ha firmado","No pertenece a ningún pueblo indígena","Hombre",512,"2017",13106
"942","Estación Central","Sí, firmó","No pertenece a ningún pueblo indígena","Mujer",11244,"2017",13106
"943","Estación Central","No se acuerda o no sabe si firmó contrato","Mapuche","Hombre",77,"2017",13106
"944","Estación Central","No tiene","Mapuche","Hombre",707,"2017",13106
"945","Estación Central","No sabe/no responde","No pertenece a ningún pueblo indígena","Mujer",122,"2017",13106
"946","Estación Central","Sí, firmó","No sabe/no responde","Mujer",77,"2017",13106
"947","Estación Central","Sí, firmó","Mapuche","Mujer",537,"2017",13106
"948","Estación Central","No se acuerda o no sabe si firmó contrato","No pertenece a ningún pueblo indígena","Hombre",132,"2017",13106
"949","Estación Central","No tiene","No pertenece a ningún pueblo indígena","Hombre",2608,"2017",13106
"950","Estación Central","Sí, firmó","Aimara","Hombre",367,"2017",13106
"951","Estación Central","Sí, firmó","Mapuche","Hombre",645,"2017",13106
"952","Florida","Sí, pero no ha firmado","No pertenece a ningún pueblo indígena","Hombre",37,"2017",8104
"953","Florida","Sí, firmó","No pertenece a ningún pueblo indígena","Mujer",460,"2017",8104
"954","Florida","Sí, firmó","No pertenece a ningún pueblo indígena","Hombre",822,"2017",8104
"955","Florida","No tiene","No pertenece a ningún pueblo indígena","Hombre",328,"2017",8104
"956","Florida","No tiene","No pertenece a ningún pueblo indígena","Mujer",332,"2017",8104
"957","Florida","No tiene","Mapuche","Hombre",42,"2017",8104
"958","Freire","No tiene","No pertenece a ningún pueblo indígena","Hombre",86,"2017",9105
"959","Freire","No se acuerda o no sabe si firmó contrato","Mapuche","Mujer",68,"2017",9105
"960","Freire","No tiene","Mapuche","Hombre",152,"2017",9105
"961","Freire","Sí, firmó","No pertenece a ningún pueblo indígena","Hombre",2531,"2017",9105
"962","Freire","Sí, pero no ha firmado","No pertenece a ningún pueblo indígena","Hombre",86,"2017",9105
"963","Freire","No se acuerda o no sabe si firmó contrato","No pertenece a ningún pueblo indígena","Mujer",65,"2017",9105
"964","Freire","No tiene","Mapuche","Mujer",204,"2017",9105
"965","Freire","No sabe/no responde","No pertenece a ningún pueblo indígena","Mujer",65,"2017",9105
"966","Freire","No sabe/no responde","No pertenece a ningún pueblo indígena","Hombre",165,"2017",9105
"967","Freire","Sí, firmó","No pertenece a ningún pueblo indígena","Mujer",1511,"2017",9105
"968","Freire","Sí, firmó","Mapuche","Hombre",1405,"2017",9105
"969","Freire","Sí, firmó","Mapuche","Mujer",609,"2017",9105
"970","Freire","No se acuerda o no sabe si firmó contrato","Mapuche","Hombre",68,"2017",9105
"971","Freirina","Sí, firmó","Aimara","Mujer",15,"2017",3303
"972","Freirina","No se acuerda o no sabe si firmó contrato","No pertenece a ningún pueblo indígena","Hombre",52,"2017",3303
"973","Freirina","No tiene","No pertenece a ningún pueblo indígena","Hombre",40,"2017",3303
"974","Freirina","Sí, firmó","No pertenece a ningún pueblo indígena","Hombre",610,"2017",3303
"975","Freirina","No tiene","No pertenece a ningún pueblo indígena","Mujer",49,"2017",3303
"976","Freirina","No se acuerda o no sabe si firmó contrato","No pertenece a ningún pueblo indígena","Mujer",106,"2017",3303
"977","Freirina","Sí, firmó","No pertenece a ningún pueblo indígena","Mujer",448,"2017",3303
"978","Freirina","Sí, firmó","Diaguita","Hombre",20,"2017",3303
"979","Freirina","Sí, firmó","Mapuche","Hombre",20,"2017",3303
"980","Freirina","Sí, firmó","Diaguita","Mujer",37,"2017",3303
"981","Freirina","Sí, pero no ha firmado","No pertenece a ningún pueblo indígena","Hombre",18,"2017",3303
"982","Freirina","Sí, firmó","Collas","Hombre",11,"2017",3303
"983","Fresia","Sí, firmó","No pertenece a ningún pueblo indígena","Hombre",669,"2017",10104
"984","Fresia","Sí, firmó","Mapuche","Mujer",210,"2017",10104
"985","Fresia","No tiene","No pertenece a ningún pueblo indígena","Hombre",92,"2017",10104
"986","Fresia","Sí, firmó","No pertenece a ningún pueblo indígena","Mujer",702,"2017",10104
"987","Fresia","Sí, firmó","Mapuche","Hombre",69,"2017",10104
"988","Fresia","No tiene","Mapuche","Mujer",69,"2017",10104
"989","Fresia","No tiene","No pertenece a ningún pueblo indígena","Mujer",162,"2017",10104
"990","Frutillar","No tiene","No pertenece a ningún pueblo indígena","Mujer",278,"2017",10105
"991","Frutillar","No se acuerda o no sabe si firmó contrato","No pertenece a ningún pueblo indígena","Hombre",90,"2017",10105
"992","Frutillar","No tiene","Mapuche","Hombre",131,"2017",10105
"993","Frutillar","Sí, firmó","No pertenece a ningún pueblo indígena","Mujer",845,"2017",10105
"994","Frutillar","No sabe/no responde","No pertenece a ningún pueblo indígena","Hombre",90,"2017",10105
"995","Frutillar","No tiene","No pertenece a ningún pueblo indígena","Hombre",464,"2017",10105
"996","Frutillar","Sí, firmó","No pertenece a ningún pueblo indígena","Hombre",1824,"2017",10105
"997","Frutillar","Sí, firmó","Mapuche","Mujer",319,"2017",10105
"998","Frutillar","Sí, firmó","Mapuche","Hombre",684,"2017",10105
"999","Frutillar","Sí, pero no ha firmado","No pertenece a ningún pueblo indígena","Hombre",147,"2017",10105
"1000","Frutillar","Sí, pero no ha firmado","Mapuche","Hombre",75,"2017",10105
"1001","Frutillar","No tiene","Mapuche","Mujer",285,"2017",10105
"1002","Futrono","Sí, pero no ha firmado","Mapuche","Hombre",40,"2017",14202
"1003","Futrono","No se acuerda o no sabe si firmó contrato","No pertenece a ningún pueblo indígena","Hombre",40,"2017",14202
"1004","Futrono","Sí, firmó","Mapuche","Mujer",366,"2017",14202
"1005","Futrono","No tiene","Mapuche","Mujer",80,"2017",14202
"1006","Futrono","No tiene","No pertenece a ningún pueblo indígena","Mujer",155,"2017",14202
"1007","Futrono","Sí, firmó","Mapuche","Hombre",425,"2017",14202
"1008","Futrono","Sí, pero no ha firmado","No pertenece a ningún pueblo indígena","Mujer",52,"2017",14202
"1009","Futrono","Sí, firmó","No pertenece a ningún pueblo indígena","Hombre",1835,"2017",14202
"1010","Futrono","Sí, firmó","No pertenece a ningún pueblo indígena","Mujer",736,"2017",14202
"1011","Futrono","No tiene","No pertenece a ningún pueblo indígena","Hombre",368,"2017",14202
"1012","Galvarino","Sí, firmó","Mapuche","Hombre",575,"2017",9106
"1013","Galvarino","Sí, firmó","No pertenece a ningún pueblo indígena","Hombre",569,"2017",9106
"1014","Galvarino","Sí, firmó","Mapuche","Mujer",252,"2017",9106
"1015","Galvarino","Sí, pero no ha firmado","Mapuche","Hombre",68,"2017",9106
"1016","Galvarino","No tiene","Mapuche","Hombre",59,"2017",9106
"1017","Galvarino","Sí, pero no ha firmado","No pertenece a ningún pueblo indígena","Hombre",13,"2017",9106
"1018","Galvarino","No tiene","No pertenece a ningún pueblo indígena","Mujer",13,"2017",9106
"1019","Galvarino","No se acuerda o no sabe si firmó contrato","Mapuche","Hombre",177,"2017",9106
"1020","Galvarino","No tiene","No sabe/no responde","Hombre",14,"2017",9106
"1021","Galvarino","Sí, firmó","No pertenece a ningún pueblo indígena","Mujer",193,"2017",9106
"1022","Galvarino","No tiene","No pertenece a ningún pueblo indígena","Hombre",52,"2017",9106
"1023","Gorbea","No tiene","Mapuche","Hombre",68,"2017",9107
"1024","Gorbea","No tiene","No pertenece a ningún pueblo indígena","Hombre",65,"2017",9107
"1025","Gorbea","No se acuerda o no sabe si firmó contrato","Mapuche","Hombre",51,"2017",9107
"1026","Gorbea","Sí, firmó","Mapuche","Hombre",417,"2017",9107
"1027","Gorbea","Sí, firmó","No pertenece a ningún pueblo indígena","Hombre",1105,"2017",9107
"1028","Gorbea","Sí, pero no ha firmado","No pertenece a ningún pueblo indígena","Hombre",82,"2017",9107
"1029","Gorbea","Sí, firmó","No pertenece a ningún pueblo indígena","Mujer",1027,"2017",9107
"1030","Gorbea","Sí, firmó","Mapuche","Mujer",243,"2017",9107
"1031","Gorbea","No tiene","No pertenece a ningún pueblo indígena","Mujer",48,"2017",9107
"1032","Graneros","No tiene","Quechua","Mujer",58,"2017",6106
"1033","Graneros","Sí, firmó","Mapuche","Hombre",422,"2017",6106
"1034","Graneros","No tiene","Mapuche","Hombre",81,"2017",6106
"1035","Graneros","Sí, firmó","Mapuche","Mujer",282,"2017",6106
"1036","Graneros","Sí, firmó","No pertenece a ningún pueblo indígena","Mujer",4441,"2017",6106
"1037","Graneros","No tiene","Quechua","Hombre",108,"2017",6106
"1038","Graneros","No se acuerda o no sabe si firmó contrato","No pertenece a ningún pueblo indígena","Hombre",29,"2017",6106
"1039","Graneros","No tiene","No pertenece a ningún pueblo indígena","Mujer",1363,"2017",6106
"1040","Graneros","Sí, firmó","No pertenece a ningún pueblo indígena","Hombre",6057,"2017",6106
"1041","Graneros","No tiene","No pertenece a ningún pueblo indígena","Hombre",1450,"2017",6106
"1042","Hijuelas","Sí, firmó","No pertenece a ningún pueblo indígena","Mujer",1078,"2017",5503
"1043","Hijuelas","No tiene","No pertenece a ningún pueblo indígena","Mujer",467,"2017",5503
"1044","Hijuelas","No se acuerda o no sabe si firmó contrato","No pertenece a ningún pueblo indígena","Hombre",261,"2017",5503
"1045","Hijuelas","No tiene","No pertenece a ningún pueblo indígena","Hombre",429,"2017",5503
"1046","Hijuelas","Sí, firmó","No pertenece a ningún pueblo indígena","Hombre",2756,"2017",5503
"1047","Hijuelas","Sí, pero no ha firmado","Aimara","Hombre",89,"2017",5503
"1048","Hijuelas","No sabe/no responde","No pertenece a ningún pueblo indígena","Mujer",89,"2017",5503
"1049","Hualañé","Sí, pero no ha firmado","No pertenece a ningún pueblo indígena","Mujer",31,"2017",7302
"1050","Hualañé","Sí, firmó","No pertenece a ningún pueblo indígena","Hombre",1387,"2017",7302
"1051","Hualañé","No se acuerda o no sabe si firmó contrato","No pertenece a ningún pueblo indígena","Hombre",21,"2017",7302
"1052","Hualañé","No tiene","No pertenece a ningún pueblo indígena","Mujer",99,"2017",7302
"1053","Hualañé","Sí, firmó","No pertenece a ningún pueblo indígena","Mujer",874,"2017",7302
"1054","Hualañé","Sí, firmó","Mapuche","Hombre",70,"2017",7302
"1055","Hualañé","No sabe/no responde","No pertenece a ningún pueblo indígena","Hombre",31,"2017",7302
"1056","Hualañé","No tiene","No pertenece a ningún pueblo indígena","Hombre",350,"2017",7302
"1057","Hualpén","Sí, pero no ha firmado","No pertenece a ningún pueblo indígena","Hombre",414,"2017",8112
"1058","Hualpén","Sí, firmó","Mapuche","Hombre",861,"2017",8112
"1059","Hualpén","Sí, firmó","No pertenece a ningún pueblo indígena","Mujer",8593,"2017",8112
"1060","Hualpén","Sí, firmó","Diaguita","Mujer",81,"2017",8112
"1061","Hualpén","Sí, firmó","No pertenece a ningún pueblo indígena","Hombre",12876,"2017",8112
"1062","Hualpén","No se acuerda o no sabe si firmó contrato","No pertenece a ningún pueblo indígena","Hombre",122,"2017",8112
"1063","Hualpén","Sí, pero no ha firmado","Mapuche","Mujer",92,"2017",8112
"1064","Hualpén","Sí, firmó","Mapuche","Mujer",404,"2017",8112
"1065","Hualpén","No tiene","Mapuche","Hombre",41,"2017",8112
"1066","Hualpén","No se acuerda o no sabe si firmó contrato","No pertenece a ningún pueblo indígena","Mujer",73,"2017",8112
"1067","Hualpén","No se acuerda o no sabe si firmó contrato","Mapuche","Hombre",92,"2017",8112
"1068","Hualpén","No tiene","No pertenece a ningún pueblo indígena","Mujer",2107,"2017",8112
"1069","Hualpén","Sí, pero no ha firmado","No pertenece a ningún pueblo indígena","Mujer",315,"2017",8112
"1070","Hualpén","No tiene","No pertenece a ningún pueblo indígena","Hombre",1240,"2017",8112
"1071","Hualqui","No tiene","No pertenece a ningún pueblo indígena","Hombre",357,"2017",8105
"1072","Hualqui","Sí, firmó","No pertenece a ningún pueblo indígena","Mujer",1371,"2017",8105
"1073","Hualqui","Sí, firmó","Mapuche","Hombre",317,"2017",8105
"1074","Hualqui","No sabe/no responde","No pertenece a ningún pueblo indígena","Hombre",44,"2017",8105
"1075","Hualqui","No se acuerda o no sabe si firmó contrato","No pertenece a ningún pueblo indígena","Hombre",114,"2017",8105
"1076","Hualqui","No tiene","No pertenece a ningún pueblo indígena","Mujer",652,"2017",8105
"1077","Hualqui","Sí, firmó","No pertenece a ningún pueblo indígena","Hombre",3304,"2017",8105
"1078","Hualqui","No se acuerda o no sabe si firmó contrato","No pertenece a ningún pueblo indígena","Mujer",194,"2017",8105
"1079","Hualqui","No se acuerda o no sabe si firmó contrato","Mapuche","Hombre",114,"2017",8105
"1080","Hualqui","Sí, firmó","Mapuche","Mujer",127,"2017",8105
"1081","Huara","Sí, firmó","Diaguita","Hombre",25,"2017",1404
"1082","Huara","Sí, firmó","Aimara","Mujer",100,"2017",1404
"1083","Huara","Sí, pero no ha firmado","No pertenece a ningún pueblo indígena","Hombre",25,"2017",1404
"1084","Huara","Sí, firmó","Aimara","Hombre",81,"2017",1404
"1085","Huara","Sí, firmó","No pertenece a ningún pueblo indígena","Mujer",119,"2017",1404
"1086","Huara","Sí, firmó","No pertenece a ningún pueblo indígena","Hombre",158,"2017",1404
"1087","Huasco","No tiene","No pertenece a ningún pueblo indígena","Hombre",50,"2017",3304
"1088","Huasco","Sí, firmó","Aimara","Hombre",28,"2017",3304
"1089","Huasco","Sí, firmó","No pertenece a ningún pueblo indígena","Hombre",794,"2017",3304
"1090","Huasco","No tiene","No pertenece a ningún pueblo indígena","Mujer",150,"2017",3304
"1091","Huasco","Sí, firmó","Collas","Hombre",27,"2017",3304
"1092","Huasco","Sí, firmó","Diaguita","Hombre",216,"2017",3304
"1093","Huasco","Sí, firmó","Mapuche","Mujer",37,"2017",3304
"1094","Huasco","Sí, firmó","Diaguita","Mujer",15,"2017",3304
"1095","Huasco","Sí, firmó","Aimara","Mujer",28,"2017",3304
"1096","Huasco","Sí, firmó","No pertenece a ningún pueblo indígena","Mujer",506,"2017",3304
"1097","Huechuraba","Sí, firmó","Collas","Hombre",657,"2017",13107
"1098","Huechuraba","Sí, pero no ha firmado","No pertenece a ningún pueblo indígena","Hombre",341,"2017",13107
"1099","Huechuraba","No tiene","Mapuche","Hombre",253,"2017",13107
"1100","Huechuraba","Sí, firmó","Mapuche","Hombre",1690,"2017",13107
"1101","Huechuraba","No tiene","No pertenece a ningún pueblo indígena","Hombre",2548,"2017",13107
"1102","Huechuraba","No se acuerda o no sabe si firmó contrato","Mapuche","Mujer",220,"2017",13107
"1103","Huechuraba","No tiene","Mapuche","Mujer",222,"2017",13107
"1104","Huechuraba","Sí, firmó","No pertenece a ningún pueblo indígena","Hombre",9830,"2017",13107
"1105","Huechuraba","Sí, pero no ha firmado","Mapuche","Mujer",220,"2017",13107
"1106","Huechuraba","Sí, pero no ha firmado","No pertenece a ningún pueblo indígena","Mujer",121,"2017",13107
"1107","Huechuraba","No sabe/no responde","No pertenece a ningún pueblo indígena","Hombre",220,"2017",13107
"1108","Huechuraba","Sí, firmó","No pertenece a ningún pueblo indígena","Mujer",8035,"2017",13107
"1109","Huechuraba","No tiene","No pertenece a ningún pueblo indígena","Mujer",2296,"2017",13107
