"","a","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"895","dalcahue","no tiene","mapuche","mujer",59,"2011",10205
"896","dalcahue","sí, firmó","no pertenece a ningún pueblo indígena","hombre",1223,"2011",10205
"897","dalcahue","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","mujer",28,"2011",10205
"898","dalcahue","no tiene","no pertenece a ningún pueblo indígena","mujer",141,"2011",10205
"899","diego de almagro","no tiene","no pertenece a ningún pueblo indígena","hombre",110,"2011",3202
"900","diego de almagro","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",41,"2011",3202
"901","diego de almagro","sí, firmó","no pertenece a ningún pueblo indígena","hombre",2782,"2011",3202
"902","diego de almagro","sí, firmó","coya","mujer",31,"2011",3202
"903","diego de almagro","sí, firmó","mapuche","hombre",32,"2011",3202
"904","diego de almagro","sí, firmó","diaguita","hombre",78,"2011",3202
"905","diego de almagro","no tiene","diaguita","mujer",6,"2011",3202
"906","diego de almagro","sí, firmó","mapuche","mujer",3,"2011",3202
"907","diego de almagro","sí, firmó","no pertenece a ningún pueblo indígena","mujer",880,"2011",3202
"908","diego de almagro","sí, firmó","coya","hombre",6,"2011",3202
"909","diego de almagro","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",10,"2011",3202
"910","diego de almagro","no tiene","no pertenece a ningún pueblo indígena","mujer",100,"2011",3202
"911","diego de almagro","no tiene","aymara","mujer",4,"2011",3202
"912","diego de almagro","sí, firmó","diaguita","mujer",34,"2011",3202
"913","doñihue","sí, firmó","mapuche","hombre",151,"2011",6105
"914","doñihue","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",115,"2011",6105
"915","doñihue","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","mujer",20,"2011",6105
"916","doñihue","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","mujer",66,"2011",6105
"917","doñihue","no tiene","no pertenece a ningún pueblo indígena","hombre",423,"2011",6105
"918","doñihue","no tiene","no pertenece a ningún pueblo indígena","mujer",438,"2011",6105
"919","doñihue","sí, firmó","no pertenece a ningún pueblo indígena","mujer",1985,"2011",6105
"920","doñihue","sí, firmó","no pertenece a ningún pueblo indígena","hombre",2851,"2011",6105
"921","doñihue","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",35,"2011",6105
"922","el bosque","no se acuerda o no sabe si firmó contrato","quechua","hombre",67,"2011",13105
"923","el bosque","no tiene","no pertenece a ningún pueblo indígena","mujer",3860,"2011",13105
"924","el bosque","sí, firmó","no pertenece a ningún pueblo indígena","hombre",22122,"2011",13105
"925","el bosque","sí, firmó","mapuche","hombre",1470,"2011",13105
"926","el bosque","no tiene","no pertenece a ningún pueblo indígena","hombre",2351,"2011",13105
"927","el bosque","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","mujer",295,"2011",13105
"928","el bosque","sí, firmó","mapuche","mujer",1286,"2011",13105
"929","el bosque","sí, firmó","atacameño (likán antai)","mujer",117,"2011",13105
"930","el bosque","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","mujer",77,"2011",13105
"931","el bosque","sí, firmó","no pertenece a ningún pueblo indígena","mujer",17694,"2011",13105
"932","el bosque","no tiene","mapuche","mujer",111,"2011",13105
"933","el bosque","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",209,"2011",13105
"934","el bosque","no tiene","mapuche","hombre",389,"2011",13105
"935","el bosque","sí, pero no ha firmado","mapuche","mujer",85,"2011",13105
"936","el carmen","no tiene","no pertenece a ningún pueblo indígena","hombre",508,"2011",16104
"937","el carmen","sí, firmó","no pertenece a ningún pueblo indígena","hombre",643,"2011",16104
"938","el carmen","sí, firmó","no pertenece a ningún pueblo indígena","mujer",545,"2011",16104
"939","el carmen","no tiene","no pertenece a ningún pueblo indígena","mujer",144,"2011",16104
"940","el carmen","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","mujer",105,"2011",16104
"941","el monte","sí, firmó","no pertenece a ningún pueblo indígena","hombre",4636,"2011",13602
"942","el monte","sí, firmó","mapuche","mujer",334,"2011",13602
"943","el monte","no tiene","no pertenece a ningún pueblo indígena","mujer",818,"2011",13602
"944","el monte","no tiene","no pertenece a ningún pueblo indígena","hombre",1108,"2011",13602
"945","el monte","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",62,"2011",13602
"946","el monte","sí, firmó","no pertenece a ningún pueblo indígena","mujer",2025,"2011",13602
"947","el monte","no tiene","mapuche","mujer",212,"2011",13602
"948","el quisco","no tiene","no pertenece a ningún pueblo indígena","mujer",408,"2011",5604
"949","el quisco","no tiene","no pertenece a ningún pueblo indígena","hombre",903,"2011",5604
"950","el quisco","sí, firmó","no pertenece a ningún pueblo indígena","mujer",899,"2011",5604
"951","el quisco","sí, firmó","no pertenece a ningún pueblo indígena","hombre",1311,"2011",5604
"952","el tabo","sí, firmó","mapuche","mujer",62,"2011",5605
"953","el tabo","sí, firmó","no pertenece a ningún pueblo indígena","hombre",742,"2011",5605
"954","el tabo","no tiene","no pertenece a ningún pueblo indígena","mujer",373,"2011",5605
"955","el tabo","sí, firmó","no pertenece a ningún pueblo indígena","mujer",435,"2011",5605
"956","empedrado","no tiene","no pertenece a ningún pueblo indígena","hombre",441,"2011",7104
"957","empedrado","sí, firmó","no pertenece a ningún pueblo indígena","hombre",522,"2011",7104
"958","empedrado","sí, firmó","mapuche","mujer",14,"2011",7104
"959","empedrado","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",34,"2011",7104
"960","empedrado","no tiene","mapuche","hombre",14,"2011",7104
"961","empedrado","no tiene","no pertenece a ningún pueblo indígena","mujer",40,"2011",7104
"962","empedrado","sí, firmó","no pertenece a ningún pueblo indígena","mujer",157,"2011",7104
"963","ercilla","sí, firmó","mapuche","hombre",280,"2011",9204
"964","ercilla","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",114,"2011",9204
"965","ercilla","sí, firmó","no pertenece a ningún pueblo indígena","hombre",594,"2011",9204
"966","ercilla","sí, firmó","no pertenece a ningún pueblo indígena","mujer",170,"2011",9204
"967","ercilla","sí, pero no ha firmado","mapuche","hombre",64,"2011",9204
"968","ercilla","no tiene","no pertenece a ningún pueblo indígena","mujer",52,"2011",9204
"969","ercilla","no tiene","mapuche","hombre",183,"2011",9204
"970","ercilla","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","mujer",16,"2011",9204
"971","ercilla","sí, pero no ha firmado","mapuche","mujer",16,"2011",9204
"972","ercilla","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","mujer",168,"2011",9204
"973","ercilla","no tiene","mapuche","mujer",116,"2011",9204
"974","ercilla","sí, firmó","mapuche","mujer",110,"2011",9204
"975","ercilla","no tiene","no pertenece a ningún pueblo indígena","hombre",113,"2011",9204
"976","estación central","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","mujer",131,"2011",13106
"977","estación central","no tiene","no pertenece a ningún pueblo indígena","hombre",809,"2011",13106
"978","estación central","sí, firmó","no pertenece a ningún pueblo indígena","mujer",11581,"2011",13106
"979","estación central","sí, firmó","mapuche","mujer",633,"2011",13106
"980","estación central","sí, firmó","aymara","mujer",138,"2011",13106
"981","estación central","no tiene","no pertenece a ningún pueblo indígena","mujer",2390,"2011",13106
"982","estación central","sí, pero no ha firmado","mapuche","mujer",97,"2011",13106
"983","estación central","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",547,"2011",13106
"984","estación central","no tiene","mapuche","hombre",131,"2011",13106
"985","estación central","sí, firmó","mapuche","hombre",490,"2011",13106
"986","estación central","sí, firmó","no pertenece a ningún pueblo indígena","hombre",13689,"2011",13106
"987","estación central","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","mujer",230,"2011",13106
"988","florida","no tiene","no pertenece a ningún pueblo indígena","hombre",304,"2011",8104
"989","florida","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",24,"2011",8104
"990","florida","sí, firmó","no pertenece a ningún pueblo indígena","mujer",473,"2011",8104
"991","florida","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",91,"2011",8104
"992","florida","no tiene","no pertenece a ningún pueblo indígena","mujer",57,"2011",8104
"993","florida","sí, firmó","no pertenece a ningún pueblo indígena","hombre",1433,"2011",8104
"994","florida","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","mujer",42,"2011",8104
"995","freire","no tiene","no pertenece a ningún pueblo indígena","mujer",95,"2011",9105
"996","freire","sí, firmó","no pertenece a ningún pueblo indígena","hombre",1288,"2011",9105
"997","freire","no tiene","mapuche","mujer",106,"2011",9105
"998","freire","no tiene","no pertenece a ningún pueblo indígena","hombre",133,"2011",9105
"999","freire","sí, firmó","no pertenece a ningún pueblo indígena","mujer",482,"2011",9105
"1000","freire","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",10,"2011",9105
"1001","freire","sí, firmó","mapuche","hombre",1015,"2011",9105
"1002","freire","no tiene","mapuche","hombre",567,"2011",9105
"1003","freire","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","mujer",10,"2011",9105
"1004","freire","sí, firmó","mapuche","mujer",383,"2011",9105
"1005","freirina","no tiene","no pertenece a ningún pueblo indígena","mujer",69,"2011",3303
"1006","freirina","sí, firmó","no pertenece a ningún pueblo indígena","hombre",982,"2011",3303
"1007","freirina","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",9,"2011",3303
"1008","freirina","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","mujer",13,"2011",3303
"1009","freirina","no tiene","diaguita","mujer",11,"2011",3303
"1010","freirina","no tiene","no pertenece a ningún pueblo indígena","hombre",128,"2011",3303
"1011","freirina","sí, firmó","no pertenece a ningún pueblo indígena","mujer",416,"2011",3303
"1012","freirina","sí, firmó","diaguita","hombre",46,"2011",3303
"1013","fresia","no tiene","mapuche","mujer",11,"2011",10104
"1014","fresia","no tiene","no pertenece a ningún pueblo indígena","mujer",82,"2011",10104
"1015","fresia","sí, firmó","no pertenece a ningún pueblo indígena","mujer",646,"2011",10104
"1016","fresia","sí, firmó","no pertenece a ningún pueblo indígena","hombre",786,"2011",10104
"1017","fresia","no tiene","no pertenece a ningún pueblo indígena","hombre",201,"2011",10104
"1018","fresia","sí, firmó","mapuche","hombre",472,"2011",10104
"1019","fresia","no tiene","mapuche","hombre",69,"2011",10104
"1020","fresia","sí, firmó","mapuche","mujer",327,"2011",10104
"1021","frutillar","sí, firmó","mapuche","mujer",154,"2011",10105
"1022","frutillar","sí, firmó","mapuche","hombre",670,"2011",10105
"1023","frutillar","no tiene","mapuche","hombre",206,"2011",10105
"1024","frutillar","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","mujer",21,"2011",10105
"1025","frutillar","sí, firmó","no pertenece a ningún pueblo indígena","mujer",648,"2011",10105
"1026","frutillar","no tiene","no pertenece a ningún pueblo indígena","mujer",242,"2011",10105
"1027","frutillar","sí, firmó","rapa nui (pascuense)","hombre",27,"2011",10105
"1028","frutillar","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",25,"2011",10105
"1029","frutillar","sí, firmó","rapa nui (pascuense)","mujer",27,"2011",10105
"1030","frutillar","sí, firmó","no pertenece a ningún pueblo indígena","hombre",1948,"2011",10105
"1031","frutillar","no tiene","mapuche","mujer",178,"2011",10105
"1032","frutillar","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","mujer",66,"2011",10105
"1033","frutillar","no tiene","no pertenece a ningún pueblo indígena","hombre",336,"2011",10105
"1034","futrono","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",30,"2011",14202
"1035","futrono","no tiene","no pertenece a ningún pueblo indígena","mujer",413,"2011",14202
"1036","futrono","sí, firmó","mapuche","hombre",371,"2011",14202
"1037","futrono","no tiene","mapuche","hombre",43,"2011",14202
"1038","futrono","no se acuerda o no sabe si firmó contrato","mapuche","hombre",15,"2011",14202
"1039","futrono","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","mujer",14,"2011",14202
"1040","futrono","sí, firmó","mapuche","mujer",190,"2011",14202
"1041","futrono","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",19,"2011",14202
"1042","futrono","sí, firmó","no pertenece a ningún pueblo indígena","hombre",2139,"2011",14202
"1043","futrono","no tiene","no pertenece a ningún pueblo indígena","hombre",393,"2011",14202
"1044","futrono","no tiene","mapuche","mujer",42,"2011",14202
"1045","futrono","sí, firmó","no pertenece a ningún pueblo indígena","mujer",1046,"2011",14202
"1046","galvarino","no tiene","no pertenece a ningún pueblo indígena","hombre",81,"2011",9106
"1047","galvarino","no se acuerda o no sabe si firmó contrato","mapuche","mujer",10,"2011",9106
"1048","galvarino","no tiene","mapuche","hombre",241,"2011",9106
"1049","galvarino","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",13,"2011",9106
"1050","galvarino","sí, pero no ha firmado","mapuche","hombre",32,"2011",9106
"1051","galvarino","no tiene","mapuche","mujer",36,"2011",9106
"1052","galvarino","no tiene","no pertenece a ningún pueblo indígena","mujer",88,"2011",9106
"1053","galvarino","sí, firmó","no pertenece a ningún pueblo indígena","hombre",603,"2011",9106
"1054","galvarino","sí, firmó","no pertenece a ningún pueblo indígena","mujer",299,"2011",9106
"1055","galvarino","sí, firmó","mapuche","mujer",166,"2011",9106
"1056","galvarino","sí, firmó","mapuche","hombre",410,"2011",9106
"1057","gorbea","no tiene","mapuche","mujer",59,"2011",9107
"1058","gorbea","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",42,"2011",9107
"1059","gorbea","sí, firmó","no pertenece a ningún pueblo indígena","hombre",1150,"2011",9107
"1060","gorbea","no tiene","no pertenece a ningún pueblo indígena","mujer",251,"2011",9107
"1061","gorbea","no tiene","no pertenece a ningún pueblo indígena","hombre",498,"2011",9107
"1062","gorbea","sí, firmó","no pertenece a ningún pueblo indígena","mujer",550,"2011",9107
"1063","gorbea","sí, firmó","mapuche","hombre",73,"2011",9107
"1064","gorbea","no tiene","mapuche","hombre",91,"2011",9107
"1065","gorbea","sí, firmó","mapuche","mujer",59,"2011",9107
"1066","gorbea","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",42,"2011",9107
"1067","gorbea","no se acuerda o no sabe si firmó contrato","mapuche","mujer",42,"2011",9107
"1068","graneros","sí, pero no ha firmado","atacameño (likán antai)","mujer",21,"2011",6106
"1069","graneros","sí, firmó","mapuche","mujer",128,"2011",6106
"1070","graneros","no tiene","mapuche","hombre",115,"2011",6106
"1071","graneros","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","mujer",47,"2011",6106
"1072","graneros","no tiene","no pertenece a ningún pueblo indígena","hombre",1418,"2011",6106
"1073","graneros","no tiene","no pertenece a ningún pueblo indígena","mujer",762,"2011",6106
"1074","graneros","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",87,"2011",6106
"1075","graneros","sí, firmó","no pertenece a ningún pueblo indígena","hombre",5165,"2011",6106
"1076","graneros","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",125,"2011",6106
"1077","graneros","sí, firmó","mapuche","hombre",337,"2011",6106
"1078","graneros","sí, firmó","no pertenece a ningún pueblo indígena","mujer",3513,"2011",6106
"1079","graneros","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","mujer",95,"2011",6106
"1080","graneros","no tiene","mapuche","mujer",107,"2011",6106
"1081","hijuelas","sí, firmó","atacameño (likán antai)","mujer",9,"2011",5503
"1082","hijuelas","sí, firmó","no pertenece a ningún pueblo indígena","mujer",1183,"2011",5503
"1083","hijuelas","no tiene","no pertenece a ningún pueblo indígena","hombre",607,"2011",5503
"1084","hijuelas","sí, firmó","mapuche","hombre",44,"2011",5503
"1085","hijuelas","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","mujer",89,"2011",5503
"1086","hijuelas","sí, firmó","no pertenece a ningún pueblo indígena","hombre",2616,"2011",5503
"1087","hijuelas","sí, firmó","atacameño (likán antai)","hombre",12,"2011",5503
"1088","hijuelas","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",98,"2011",5503
"1089","hijuelas","no tiene","no pertenece a ningún pueblo indígena","mujer",405,"2011",5503
"1090","hualañé","no tiene","no pertenece a ningún pueblo indígena","mujer",297,"2011",7302
"1091","hualañé","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",21,"2011",7302
"1092","hualañé","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",42,"2011",7302
"1093","hualañé","sí, firmó","mapuche","hombre",37,"2011",7302
"1094","hualañé","sí, firmó","no pertenece a ningún pueblo indígena","hombre",1068,"2011",7302
"1095","hualañé","no tiene","no pertenece a ningún pueblo indígena","hombre",536,"2011",7302
"1096","hualañé","sí, firmó","kawésqar (alacalufes)","hombre",29,"2011",7302
"1097","hualañé","sí, firmó","no pertenece a ningún pueblo indígena","mujer",571,"2011",7302
"1098","hualañé","sí, firmó","mapuche","mujer",63,"2011",7302
"1099","hualpén","sí, firmó","mapuche","hombre",532,"2011",8112
"1100","hualpén","sí, firmó","no pertenece a ningún pueblo indígena","mujer",3704,"2011",8112
"1101","hualpén","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",2568,"2011",8112
"1102","hualpén","sí, firmó","no pertenece a ningún pueblo indígena","hombre",11194,"2011",8112
"1103","hualpén","no tiene","mapuche","hombre",83,"2011",8112
"1104","hualpén","no tiene","mapuche","mujer",39,"2011",8112
"1105","hualpén","sí, firmó","rapa nui (pascuense)","mujer",40,"2011",8112
"1106","hualpén","sí, pero no ha firmado","mapuche","hombre",41,"2011",8112
"1107","hualpén","no tiene","no pertenece a ningún pueblo indígena","hombre",1335,"2011",8112
"1108","hualpén","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","mujer",171,"2011",8112
"1109","hualpén","sí, firmó","mapuche","mujer",187,"2011",8112
"1110","hualpén","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",130,"2011",8112
"1111","hualpén","no tiene","no pertenece a ningún pueblo indígena","mujer",1428,"2011",8112
"1112","hualpén","sí, firmó","aymara","hombre",39,"2011",8112
"1113","hualqui","sí, firmó","mapuche","hombre",315,"2011",8105
"1114","hualqui","no tiene","mapuche","hombre",53,"2011",8105
"1115","hualqui","sí, firmó","no pertenece a ningún pueblo indígena","mujer",1969,"2011",8105
"1116","hualqui","sí, firmó","no pertenece a ningún pueblo indígena","hombre",3633,"2011",8105
"1117","hualqui","no tiene","no pertenece a ningún pueblo indígena","hombre",423,"2011",8105
"1118","hualqui","no tiene","no pertenece a ningún pueblo indígena","mujer",1143,"2011",8105
"1119","huara","no tiene","no pertenece a ningún pueblo indígena","mujer",29,"2011",1404
"1120","huara","no tiene","aymara","hombre",20,"2011",1404
"1121","huara","no tiene","no pertenece a ningún pueblo indígena","hombre",4,"2011",1404
"1122","huara","sí, firmó","diaguita","mujer",4,"2011",1404
"1123","huara","sí, firmó","no pertenece a ningún pueblo indígena","hombre",112,"2011",1404
"1124","huara","sí, pero no ha firmado","aymara","mujer",4,"2011",1404
"1125","huara","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","mujer",14,"2011",1404
"1126","huara","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",4,"2011",1404
"1127","huara","sí, firmó","aymara","hombre",74,"2011",1404
"1128","huara","sí, firmó","kawésqar (alacalufes)","hombre",4,"2011",1404
"1129","huara","no tiene","coya","mujer",10,"2011",1404
"1130","huara","sí, firmó","aymara","mujer",56,"2011",1404
"1131","huara","sí, firmó","no pertenece a ningún pueblo indígena","mujer",69,"2011",1404
"1132","huara","no tiene","aymara","mujer",27,"2011",1404
"1133","huasco","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",8,"2011",3304
"1134","huasco","no tiene","diaguita","mujer",8,"2011",3304
"1135","huasco","sí, firmó","no pertenece a ningún pueblo indígena","hombre",1195,"2011",3304
"1136","huasco","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","mujer",28,"2011",3304
"1137","huasco","no tiene","no pertenece a ningún pueblo indígena","hombre",91,"2011",3304
"1138","huasco","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",43,"2011",3304
"1139","huasco","sí, firmó","diaguita","mujer",97,"2011",3304
"1140","huasco","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","mujer",15,"2011",3304
"1141","huasco","sí, firmó","diaguita","hombre",43,"2011",3304
"1142","huasco","sí, firmó","mapuche","hombre",16,"2011",3304
"1143","huasco","sí, firmó","no pertenece a ningún pueblo indígena","mujer",636,"2011",3304
"1144","huasco","no tiene","no pertenece a ningún pueblo indígena","mujer",139,"2011",3304
"1145","huasco","no tiene","diaguita","hombre",8,"2011",3304
"1146","huasco","sí, firmó","mapuche","mujer",19,"2011",3304
"1147","huechuraba","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","mujer",332,"2011",13107
"1148","huechuraba","sí, firmó","mapuche","hombre",982,"2011",13107
"1149","huechuraba","no tiene","no pertenece a ningún pueblo indígena","mujer",1788,"2011",13107
"1150","huechuraba","no tiene","mapuche","hombre",118,"2011",13107
"1151","huechuraba","sí, firmó","no pertenece a ningún pueblo indígena","mujer",9929,"2011",13107
"1152","huechuraba","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",161,"2011",13107
"1153","huechuraba","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",125,"2011",13107
"1154","huechuraba","sí, firmó","no pertenece a ningún pueblo indígena","hombre",12284,"2011",13107
"1155","huechuraba","no se acuerda o no sabe si firmó contrato","mapuche","hombre",43,"2011",13107
"1156","huechuraba","no tiene","no pertenece a ningún pueblo indígena","hombre",2470,"2011",13107
"1157","huechuraba","no tiene","mapuche","mujer",471,"2011",13107
"1158","huechuraba","sí, firmó","mapuche","mujer",785,"2011",13107
"1159","illapel","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","mujer",28,"2011",4201
"1160","illapel","sí, firmó","no pertenece a ningún pueblo indígena","mujer",2482,"2011",4201
"1161","illapel","sí, firmó","diaguita","mujer",52,"2011",4201
"1162","illapel","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",217,"2011",4201
"1163","illapel","sí, firmó","diaguita","hombre",52,"2011",4201
"1164","illapel","sí, firmó","mapuche","hombre",98,"2011",4201
"1165","illapel","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",38,"2011",4201
"1166","illapel","no tiene","mapuche","hombre",80,"2011",4201
"1167","illapel","no tiene","no pertenece a ningún pueblo indígena","mujer",733,"2011",4201
"1168","illapel","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","mujer",66,"2011",4201
"1169","illapel","sí, firmó","no pertenece a ningún pueblo indígena","hombre",4360,"2011",4201
"1170","illapel","no tiene","no pertenece a ningún pueblo indígena","hombre",500,"2011",4201
"1171","independencia","sí, firmó","mapuche","hombre",347,"2011",13108
"1172","independencia","sí, firmó","no pertenece a ningún pueblo indígena","mujer",4969,"2011",13108
"1173","independencia","no tiene","no pertenece a ningún pueblo indígena","mujer",1334,"2011",13108
"1174","independencia","sí, firmó","mapuche","mujer",31,"2011",13108
"1175","independencia","sí, firmó","no pertenece a ningún pueblo indígena","hombre",7967,"2011",13108
"1176","independencia","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",87,"2011",13108
"1177","independencia","no tiene","no pertenece a ningún pueblo indígena","hombre",1557,"2011",13108
"1178","iquique","sí, firmó","aymara","hombre",2343,"2011",1101
"1179","iquique","sí, pero no ha firmado","diaguita","mujer",8,"2011",1101
"1180","iquique","sí, firmó","atacameño (likán antai)","hombre",66,"2011",1101
"1181","iquique","no tiene","aymara","hombre",301,"2011",1101
"1182","iquique","no tiene","diaguita","mujer",16,"2011",1101
"1183","iquique","no tiene","no pertenece a ningún pueblo indígena","hombre",2600,"2011",1101
"1184","iquique","sí, pero no ha firmado","aymara","mujer",31,"2011",1101
"1185","iquique","no tiene","rapa nui (pascuense)","mujer",11,"2011",1101
"1186","iquique","no tiene","kawésqar (alacalufes)","mujer",10,"2011",1101
"1187","iquique","sí, firmó","rapa nui (pascuense)","mujer",11,"2011",1101
"1188","iquique","sí, firmó","quechua","mujer",194,"2011",1101
"1189","iquique","sí, firmó","kawésqar (alacalufes)","hombre",17,"2011",1101
"1190","iquique","sí, firmó","no pertenece a ningún pueblo indígena","mujer",17742,"2011",1101
"1191","iquique","no se acuerda o no sabe si firmó contrato","aymara","hombre",61,"2011",1101
"1192","iquique","no tiene","quechua","mujer",48,"2011",1101
"1193","iquique","sí, firmó","diaguita","mujer",106,"2011",1101
"1194","iquique","sí, firmó","coya","hombre",22,"2011",1101
"1195","iquique","sí, firmó","coya","mujer",11,"2011",1101
"1196","iquique","no tiene","mapuche","hombre",95,"2011",1101
"1197","iquique","no tiene","aymara","mujer",191,"2011",1101
"1198","iquique","no tiene","mapuche","mujer",31,"2011",1101
"1199","iquique","sí, firmó","no pertenece a ningún pueblo indígena","hombre",25069,"2011",1101
"1200","iquique","no tiene","coya","mujer",11,"2011",1101
"1201","iquique","sí, pero no ha firmado","aymara","hombre",299,"2011",1101
"1202","iquique","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","mujer",247,"2011",1101
"1203","iquique","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",150,"2011",1101
"1204","iquique","sí, firmó","mapuche","hombre",603,"2011",1101
"1205","iquique","no tiene","no pertenece a ningún pueblo indígena","mujer",2522,"2011",1101
"1206","iquique","sí, firmó","diaguita","hombre",87,"2011",1101
"1207","iquique","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",149,"2011",1101
"1208","iquique","sí, firmó","aymara","mujer",1197,"2011",1101
"1209","iquique","sí, firmó","mapuche","mujer",323,"2011",1101
"1210","iquique","no se acuerda o no sabe si firmó contrato","aymara","mujer",36,"2011",1101
"1211","iquique","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","mujer",70,"2011",1101
"1212","iquique","sí, firmó","quechua","hombre",241,"2011",1101
"1213","iquique","no tiene","quechua","hombre",32,"2011",1101
"1214","isla de maipo","sí, firmó","mapuche","mujer",241,"2011",13603
"1215","isla de maipo","no tiene","mapuche","mujer",255,"2011",13603
"1216","isla de maipo","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","mujer",111,"2011",13603
"1217","isla de maipo","sí, firmó","no pertenece a ningún pueblo indígena","mujer",2698,"2011",13603
"1218","isla de maipo","sí, firmó","no pertenece a ningún pueblo indígena","hombre",5322,"2011",13603
"1219","isla de maipo","no tiene","no pertenece a ningún pueblo indígena","mujer",1568,"2011",13603
"1220","isla de maipo","no tiene","no pertenece a ningún pueblo indígena","hombre",1276,"2011",13603
"1221","isla de maipo","no se acuerda o no sabe si firmó contrato","mapuche","hombre",104,"2011",13603
"1222","isla de maipo","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",203,"2011",13603
"1223","la cisterna","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",140,"2011",13109
"1224","la cisterna","sí, firmó","no pertenece a ningún pueblo indígena","hombre",6921,"2011",13109
"1225","la cisterna","sí, firmó","mapuche","hombre",221,"2011",13109
