"","a","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"338","colina","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","mujer",422,"2015",13301
"339","colina","sí, firmó","mapuche","mujer",1851,"2015",13301
"340","colina","no tiene","no pertenece a ningún pueblo indígena","hombre",3407,"2015",13301
"341","colina","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","mujer",99,"2015",13301
"342","colina","no se acuerda o no sabe si firmó contrato","mapuche","mujer",106,"2015",13301
"343","colina","no tiene","no pertenece a ningún pueblo indígena","mujer",2900,"2015",13301
"344","colina","sí, firmó","rapa-nui o pascuenses","hombre",123,"2015",13301
"345","colina","sí, pero no ha firmado","mapuche","mujer",108,"2015",13301
"346","colina","sí, firmó","mapuche","hombre",1041,"2015",13301
"347","colina","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",115,"2015",13301
"348","colina","no tiene","mapuche","hombre",524,"2015",13301
"349","colina","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",264,"2015",13301
"350","colina","sí, firmó","no pertenece a ningún pueblo indígena","mujer",13601,"2015",13301
"351","colina","sí, firmó","no pertenece a ningún pueblo indígena","hombre",17237,"2015",13301
"352","colina","no tiene","mapuche","mujer",240,"2015",13301
"353","collipulli","sí, firmó","mapuche","mujer",148,"2015",9202
"354","collipulli","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",50,"2015",9202
"355","collipulli","no tiene","mapuche","mujer",88,"2015",9202
"356","collipulli","sí, firmó","no pertenece a ningún pueblo indígena","hombre",2253,"2015",9202
"357","collipulli","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",61,"2015",9202
"358","collipulli","sí, firmó","atacameño (likán-antai)","hombre",21,"2015",9202
"359","collipulli","sin dato","no pertenece a ningún pueblo indígena","hombre",23,"2015",9202
"360","collipulli","sí, firmó","mapuche","hombre",543,"2015",9202
"361","collipulli","no tiene","mapuche","hombre",257,"2015",9202
"362","collipulli","no tiene","no pertenece a ningún pueblo indígena","hombre",341,"2015",9202
"363","collipulli","sí, firmó","no pertenece a ningún pueblo indígena","mujer",1187,"2015",9202
"364","collipulli","no tiene","no pertenece a ningún pueblo indígena","mujer",186,"2015",9202
"365","collipulli","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","mujer",15,"2015",9202
"366","collipulli","sí, pero no ha firmado","mapuche","mujer",32,"2015",9202
"367","coltauco","no tiene","no pertenece a ningún pueblo indígena","hombre",681,"2015",6104
"368","coltauco","no tiene","no pertenece a ningún pueblo indígena","mujer",384,"2015",6104
"369","coltauco","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","mujer",39,"2015",6104
"370","coltauco","sí, firmó","no pertenece a ningún pueblo indígena","mujer",1845,"2015",6104
"371","coltauco","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",52,"2015",6104
"372","coltauco","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",133,"2015",6104
"373","coltauco","no tiene","mapuche","hombre",18,"2015",6104
"374","coltauco","no tiene","mapuche","mujer",33,"2015",6104
"375","coltauco","sí, firmó","mapuche","hombre",80,"2015",6104
"376","coltauco","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","mujer",182,"2015",6104
"377","coltauco","sí, firmó","no pertenece a ningún pueblo indígena","hombre",3248,"2015",6104
"378","concepción","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",276,"2015",8101
"379","concepción","sí, firmó","mapuche","mujer",958,"2015",8101
"380","concepción","sí, firmó","no pertenece a ningún pueblo indígena","hombre",32676,"2015",8101
"381","concepción","sí, firmó","atacameño (likán-antai)","hombre",12,"2015",8101
"382","concepción","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",295,"2015",8101
"383","concepción","no tiene","mapuche","mujer",65,"2015",8101
"384","concepción","sí, firmó","mapuche","hombre",1642,"2015",8101
"385","concepción","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","mujer",188,"2015",8101
"386","concepción","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","mujer",175,"2015",8101
"387","concepción","no tiene","no pertenece a ningún pueblo indígena","hombre",3488,"2015",8101
"388","concepción","sí, firmó","no pertenece a ningún pueblo indígena","mujer",29525,"2015",8101
"389","concepción","no tiene","no pertenece a ningún pueblo indígena","mujer",3196,"2015",8101
"390","concepción","no tiene","mapuche","hombre",116,"2015",8101
"391","conchalí","sí, firmó","aimara","mujer",50,"2015",13104
"392","conchalí","sí, firmó","no pertenece a ningún pueblo indígena","hombre",14458,"2015",13104
"393","conchalí","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","mujer",77,"2015",13104
"394","conchalí","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",95,"2015",13104
"395","conchalí","sí, firmó","aimara","hombre",28,"2015",13104
"396","conchalí","no tiene","mapuche","hombre",31,"2015",13104
"397","conchalí","sí, firmó","mapuche","hombre",1001,"2015",13104
"398","conchalí","sí, firmó","rapa-nui o pascuenses","hombre",16,"2015",13104
"399","conchalí","no tiene","no pertenece a ningún pueblo indígena","hombre",1592,"2015",13104
"400","conchalí","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",262,"2015",13104
"401","conchalí","sí, firmó","rapa-nui o pascuenses","mujer",5,"2015",13104
"402","conchalí","sí, firmó","no pertenece a ningún pueblo indígena","mujer",11479,"2015",13104
"403","conchalí","no tiene","mapuche","mujer",55,"2015",13104
"404","conchalí","sí, firmó","mapuche","mujer",731,"2015",13104
"405","conchalí","no tiene","no pertenece a ningún pueblo indígena","mujer",1572,"2015",13104
"406","conchalí","no se acuerda o no sabe si firmó contrato","mapuche","hombre",26,"2015",13104
"407","conchalí","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","mujer",165,"2015",13104
"408","concón","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",228,"2015",5103
"409","concón","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","mujer",629,"2015",5103
"410","concón","no tiene","mapuche","hombre",73,"2015",5103
"411","concón","no tiene","collas","mujer",51,"2015",5103
"412","concón","sí, firmó","mapuche","hombre",338,"2015",5103
"413","concón","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",238,"2015",5103
"414","concón","no tiene","mapuche","mujer",147,"2015",5103
"415","concón","no tiene","no pertenece a ningún pueblo indígena","hombre",862,"2015",5103
"416","concón","sí, firmó","no pertenece a ningún pueblo indígena","mujer",7656,"2015",5103
"417","concón","sí, firmó","no pertenece a ningún pueblo indígena","hombre",10267,"2015",5103
"418","concón","no tiene","no pertenece a ningún pueblo indígena","mujer",2311,"2015",5103
"419","concón","sí, firmó","mapuche","mujer",234,"2015",5103
"420","constitución","no tiene","no pertenece a ningún pueblo indígena","mujer",1307,"2015",7102
"421","constitución","no tiene","mapuche","mujer",90,"2015",7102
"422","constitución","sin dato","no pertenece a ningún pueblo indígena","hombre",318,"2015",7102
"423","constitución","no tiene","no pertenece a ningún pueblo indígena","hombre",2779,"2015",7102
"424","constitución","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",25,"2015",7102
"425","constitución","sí, firmó","mapuche","hombre",125,"2015",7102
"426","constitución","sí, firmó","no pertenece a ningún pueblo indígena","hombre",9985,"2015",7102
"427","constitución","sí, firmó","no pertenece a ningún pueblo indígena","mujer",3934,"2015",7102
"428","constitución","sí, firmó","mapuche","mujer",154,"2015",7102
"429","constitución","sin dato","no pertenece a ningún pueblo indígena","mujer",103,"2015",7102
"430","copiapó","sí, firmó","diaguita","mujer",732,"2015",3101
"431","copiapó","sí, firmó","collas","mujer",1095,"2015",3101
"432","copiapó","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",212,"2015",3101
"433","copiapó","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","mujer",91,"2015",3101
"434","copiapó","no tiene","aimara","hombre",39,"2015",3101
"435","copiapó","sí, firmó","collas","hombre",1131,"2015",3101
"436","copiapó","no tiene","no pertenece a ningún pueblo indígena","mujer",1984,"2015",3101
"437","copiapó","sí, firmó","no pertenece a ningún pueblo indígena","hombre",26069,"2015",3101
"438","copiapó","sí, firmó","diaguita","hombre",1065,"2015",3101
"439","copiapó","sí, pero no ha firmado","collas","hombre",14,"2015",3101
"440","copiapó","no tiene","mapuche","hombre",54,"2015",3101
"441","copiapó","sí, firmó","aimara","hombre",281,"2015",3101
"442","copiapó","no tiene","aimara","mujer",88,"2015",3101
"443","copiapó","sí, firmó","quechua","mujer",7,"2015",3101
"444","copiapó","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",234,"2015",3101
"445","copiapó","sí, firmó","mapuche","mujer",566,"2015",3101
"446","copiapó","sí, firmó","atacameño (likán-antai)","hombre",34,"2015",3101
"447","copiapó","no tiene","diaguita","hombre",113,"2015",3101
"448","copiapó","no tiene","mapuche","mujer",27,"2015",3101
"449","copiapó","sí, firmó","no pertenece a ningún pueblo indígena","mujer",16871,"2015",3101
"450","copiapó","sí, firmó","mapuche","hombre",739,"2015",3101
"451","copiapó","no tiene","collas","mujer",73,"2015",3101
"452","copiapó","sí, pero no ha firmado","mapuche","hombre",15,"2015",3101
"453","copiapó","sí, firmó","aimara","mujer",126,"2015",3101
"454","copiapó","sí, pero no ha firmado","diaguita","hombre",17,"2015",3101
"455","copiapó","no tiene","diaguita","mujer",131,"2015",3101
"456","copiapó","no tiene","collas","hombre",408,"2015",3101
"457","copiapó","no tiene","no pertenece a ningún pueblo indígena","hombre",2537,"2015",3101
"458","copiapó","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","mujer",68,"2015",3101
"459","copiapó","sí, pero no ha firmado","collas","mujer",44,"2015",3101
"460","coquimbo","sí, firmó","mapuche","hombre",183,"2015",4102
"461","coquimbo","no tiene","mapuche","mujer",121,"2015",4102
"462","coquimbo","sí, firmó","aimara","mujer",305,"2015",4102
"463","coquimbo","sí, firmó","collas","mujer",99,"2015",4102
"464","coquimbo","no tiene","quechua","mujer",64,"2015",4102
"465","coquimbo","sí, firmó","diaguita","mujer",204,"2015",4102
"466","coquimbo","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","mujer",182,"2015",4102
"467","coquimbo","sí, firmó","quechua","mujer",64,"2015",4102
"468","coquimbo","sí, firmó","aimara","hombre",459,"2015",4102
"469","coquimbo","sí, firmó","no pertenece a ningún pueblo indígena","mujer",21674,"2015",4102
"470","coquimbo","no tiene","diaguita","mujer",83,"2015",4102
"471","coquimbo","no tiene","mapuche","hombre",73,"2015",4102
"472","coquimbo","sí, firmó","no pertenece a ningún pueblo indígena","hombre",33975,"2015",4102
"473","coquimbo","sí, firmó","diaguita","hombre",207,"2015",4102
"474","coquimbo","no tiene","aimara","mujer",59,"2015",4102
"475","coquimbo","no tiene","no pertenece a ningún pueblo indígena","hombre",6103,"2015",4102
"476","coquimbo","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","mujer",471,"2015",4102
"477","coquimbo","no tiene","diaguita","hombre",141,"2015",4102
"478","coquimbo","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",421,"2015",4102
"479","coquimbo","sí, firmó","mapuche","mujer",181,"2015",4102
"480","coquimbo","no tiene","no pertenece a ningún pueblo indígena","mujer",4724,"2015",4102
"481","coquimbo","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",153,"2015",4102
"482","coronel","sí, firmó","rapa-nui o pascuenses","hombre",83,"2015",8102
"483","coronel","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","mujer",97,"2015",8102
"484","coronel","no tiene","no pertenece a ningún pueblo indígena","hombre",992,"2015",8102
"485","coronel","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",117,"2015",8102
"486","coronel","sí, firmó","no pertenece a ningún pueblo indígena","hombre",19443,"2015",8102
"487","coronel","no tiene","no pertenece a ningún pueblo indígena","mujer",924,"2015",8102
"488","coronel","sí, firmó","mapuche","hombre",762,"2015",8102
"489","coronel","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",63,"2015",8102
"490","coronel","sí, firmó","mapuche","mujer",409,"2015",8102
"491","coronel","sí, firmó","no pertenece a ningún pueblo indígena","mujer",9460,"2015",8102
"492","coronel","sí, firmó","aimara","hombre",69,"2015",8102
"493","coronel","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","mujer",93,"2015",8102
"494","coyhaique","no tiene","aimara","hombre",46,"2015",11101
"495","coyhaique","no tiene","mapuche","hombre",245,"2015",11101
"496","coyhaique","sí, firmó","mapuche","mujer",2056,"2015",11101
"497","coyhaique","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","mujer",267,"2015",11101
"498","coyhaique","no tiene","mapuche","mujer",250,"2015",11101
"499","coyhaique","sí, firmó","quechua","mujer",44,"2015",11101
"500","coyhaique","sí, pero no ha firmado","mapuche","hombre",38,"2015",11101
"501","coyhaique","sí, firmó","diaguita","mujer",18,"2015",11101
"502","coyhaique","no tiene","kawashkar o alacalufes","mujer",23,"2015",11101
"503","coyhaique","sí, firmó","mapuche","hombre",2036,"2015",11101
"504","coyhaique","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",228,"2015",11101
"505","coyhaique","sí, firmó","no pertenece a ningún pueblo indígena","mujer",7196,"2015",11101
"506","coyhaique","sí, firmó","no pertenece a ningún pueblo indígena","hombre",6584,"2015",11101
"507","coyhaique","no tiene","no pertenece a ningún pueblo indígena","hombre",785,"2015",11101
"508","coyhaique","no tiene","no pertenece a ningún pueblo indígena","mujer",840,"2015",11101
"509","coyhaique","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",99,"2015",11101
"510","coyhaique","no se acuerda o no sabe si firmó contrato","mapuche","mujer",36,"2015",11101
"511","coyhaique","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","mujer",127,"2015",11101
"512","cunco","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",48,"2015",9103
"513","cunco","no tiene","mapuche","hombre",160,"2015",9103
"514","cunco","no tiene","mapuche","mujer",82,"2015",9103
"515","cunco","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",70,"2015",9103
"516","cunco","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","mujer",16,"2015",9103
"517","cunco","sí, firmó","no pertenece a ningún pueblo indígena","mujer",911,"2015",9103
"518","cunco","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","mujer",50,"2015",9103
"519","cunco","sí, firmó","mapuche","hombre",669,"2015",9103
"520","cunco","sí, firmó","no pertenece a ningún pueblo indígena","hombre",1100,"2015",9103
"521","cunco","sí, firmó","mapuche","mujer",299,"2015",9103
"522","cunco","no tiene","no pertenece a ningún pueblo indígena","mujer",310,"2015",9103
"523","cunco","no tiene","no pertenece a ningún pueblo indígena","hombre",382,"2015",9103
"524","curacautín","no tiene","mapuche","mujer",46,"2015",9203
"525","curacautín","sí, firmó","no pertenece a ningún pueblo indígena","hombre",1422,"2015",9203
"526","curacautín","sí, firmó","mapuche","hombre",75,"2015",9203
"527","curacautín","sí, firmó","mapuche","mujer",52,"2015",9203
"528","curacautín","no tiene","no pertenece a ningún pueblo indígena","hombre",287,"2015",9203
"529","curacautín","no tiene","mapuche","hombre",68,"2015",9203
"530","curacautín","sí, firmó","no pertenece a ningún pueblo indígena","mujer",886,"2015",9203
"531","curacautín","no tiene","no pertenece a ningún pueblo indígena","mujer",264,"2015",9203
"532","curanilahue","sí, firmó","no pertenece a ningún pueblo indígena","hombre",4442,"2015",8205
"533","curanilahue","sí, firmó","mapuche","mujer",194,"2015",8205
"534","curanilahue","sí, firmó","no pertenece a ningún pueblo indígena","mujer",2808,"2015",8205
"535","curanilahue","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",56,"2015",8205
"536","curanilahue","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","mujer",49,"2015",8205
"537","curanilahue","no tiene","mapuche","mujer",36,"2015",8205
"538","curanilahue","sí, firmó","mapuche","hombre",473,"2015",8205
"539","curanilahue","no tiene","no pertenece a ningún pueblo indígena","hombre",370,"2015",8205
"540","curanilahue","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","mujer",11,"2015",8205
"541","curanilahue","sí, firmó","aimara","hombre",9,"2015",8205
"542","curanilahue","no tiene","no pertenece a ningún pueblo indígena","mujer",380,"2015",8205
"543","curicó","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",352,"2015",7301
"544","curicó","no tiene","aimara","hombre",54,"2015",7301
"545","curicó","no tiene","diaguita","mujer",102,"2015",7301
"546","curicó","sí, pero no ha firmado","mapuche","hombre",172,"2015",7301
"547","curicó","sí, firmó","mapuche","mujer",626,"2015",7301
"548","curicó","sí, firmó","mapuche","hombre",490,"2015",7301
"549","curicó","no tiene","no pertenece a ningún pueblo indígena","hombre",3361,"2015",7301
"550","curicó","no tiene","mapuche","hombre",214,"2015",7301
"551","curicó","no tiene","no pertenece a ningún pueblo indígena","mujer",2664,"2015",7301
"552","curicó","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","mujer",431,"2015",7301
"553","curicó","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",365,"2015",7301
"554","curicó","no tiene","mapuche","mujer",187,"2015",7301
"555","curicó","sí, firmó","no pertenece a ningún pueblo indígena","mujer",16423,"2015",7301
"556","curicó","sí, firmó","no pertenece a ningún pueblo indígena","hombre",21823,"2015",7301
"557","curicó","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","mujer",61,"2015",7301
"558","curicó","sí, pero no ha firmado","mapuche","mujer",112,"2015",7301
"559","el bosque","sí, firmó","mapuche","mujer",1045,"2015",13105
"560","el bosque","no tiene","no pertenece a ningún pueblo indígena","hombre",3230,"2015",13105
"561","el bosque","sí, firmó","quechua","hombre",25,"2015",13105
"562","el bosque","sí, firmó","no pertenece a ningún pueblo indígena","hombre",23319,"2015",13105
"563","el bosque","no tiene","mapuche","mujer",320,"2015",13105
"564","el bosque","sí, firmó","aimara","mujer",102,"2015",13105
"565","el bosque","sí, firmó","aimara","hombre",93,"2015",13105
"566","el bosque","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","mujer",318,"2015",13105
"567","el bosque","sí, firmó","no pertenece a ningún pueblo indígena","mujer",15621,"2015",13105
"568","el bosque","sí, pero no ha firmado","mapuche","mujer",62,"2015",13105
"569","el bosque","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",249,"2015",13105
"570","el bosque","sin dato","no pertenece a ningún pueblo indígena","hombre",37,"2015",13105
"571","el bosque","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","mujer",286,"2015",13105
"572","el bosque","no tiene","mapuche","hombre",104,"2015",13105
"573","el bosque","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",670,"2015",13105
"574","el bosque","sí, firmó","mapuche","hombre",1644,"2015",13105
"575","el bosque","no tiene","aimara","hombre",51,"2015",13105
"576","el bosque","sí, pero no ha firmado","mapuche","hombre",32,"2015",13105
"577","el bosque","no tiene","no pertenece a ningún pueblo indígena","mujer",2726,"2015",13105
"578","el bosque","no se acuerda o no sabe si firmó contrato","mapuche","hombre",38,"2015",13105
"579","el quisco","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","mujer",14,"2015",5604
"580","el quisco","no tiene","no pertenece a ningún pueblo indígena","hombre",316,"2015",5604
"581","el quisco","no tiene","mapuche","hombre",40,"2015",5604
"582","el quisco","sí, firmó","no pertenece a ningún pueblo indígena","mujer",1361,"2015",5604
"583","el quisco","sí, firmó","mapuche","mujer",55,"2015",5604
"584","el quisco","sí, firmó","atacameño (likán-antai)","mujer",9,"2015",5604
"585","el quisco","sí, pero no ha firmado","mapuche","hombre",40,"2015",5604
"586","el quisco","no tiene","no pertenece a ningún pueblo indígena","mujer",380,"2015",5604
"587","el quisco","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","mujer",57,"2015",5604
"588","el quisco","sí, firmó","mapuche","hombre",96,"2015",5604
"589","el quisco","sí, firmó","no pertenece a ningún pueblo indígena","hombre",1284,"2015",5604
"590","el quisco","no tiene","mapuche","mujer",49,"2015",5604
"591","estación central","sí, firmó","aimara","mujer",81,"2015",13106
"592","estación central","sí, firmó","no pertenece a ningún pueblo indígena","mujer",12432,"2015",13106
"593","estación central","no tiene","no pertenece a ningún pueblo indígena","mujer",2255,"2015",13106
"594","estación central","no tiene","aimara","hombre",112,"2015",13106
"595","estación central","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",60,"2015",13106
"596","estación central","no tiene","mapuche","mujer",108,"2015",13106
"597","estación central","sí, firmó","no pertenece a ningún pueblo indígena","hombre",15771,"2015",13106
"598","estación central","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","mujer",610,"2015",13106
"599","estación central","no tiene","no pertenece a ningún pueblo indígena","hombre",1613,"2015",13106
"600","estación central","sí, firmó","mapuche","hombre",577,"2015",13106
"601","estación central","sí, firmó","mapuche","mujer",375,"2015",13106
"602","estación central","sí, firmó","quechua","hombre",80,"2015",13106
"603","freire","no se acuerda o no sabe si firmó contrato","mapuche","hombre",46,"2015",9105
"604","freire","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",47,"2015",9105
"605","freire","no tiene","mapuche","hombre",364,"2015",9105
"606","freire","no tiene","no pertenece a ningún pueblo indígena","mujer",108,"2015",9105
"607","freire","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",34,"2015",9105
"608","freire","sí, firmó","no pertenece a ningún pueblo indígena","mujer",1151,"2015",9105
"609","freire","sí, pero no ha firmado","mapuche","hombre",45,"2015",9105
"610","freire","sí, firmó","mapuche","hombre",1428,"2015",9105
"611","freire","sí, pero no ha firmado","mapuche","mujer",46,"2015",9105
"612","freire","no tiene","mapuche","mujer",336,"2015",9105
"613","freire","sí, firmó","mapuche","mujer",1044,"2015",9105
"614","freire","sí, firmó","no pertenece a ningún pueblo indígena","hombre",2358,"2015",9105
"615","freire","no tiene","no pertenece a ningún pueblo indígena","hombre",343,"2015",9105
"616","frutillar","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","mujer",25,"2015",10105
"617","frutillar","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",111,"2015",10105
"618","frutillar","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",31,"2015",10105
"619","frutillar","no tiene","mapuche","hombre",127,"2015",10105
"620","frutillar","no tiene","no pertenece a ningún pueblo indígena","mujer",379,"2015",10105
"621","frutillar","no tiene","mapuche","mujer",131,"2015",10105
"622","frutillar","sí, firmó","no pertenece a ningún pueblo indígena","mujer",1480,"2015",10105
"623","frutillar","sí, firmó","mapuche","hombre",429,"2015",10105
"624","frutillar","sí, firmó","no pertenece a ningún pueblo indígena","hombre",2377,"2015",10105
"625","frutillar","no tiene","no pertenece a ningún pueblo indígena","hombre",542,"2015",10105
"626","frutillar","sí, firmó","mapuche","mujer",218,"2015",10105
"627","graneros","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","mujer",28,"2015",6106
"628","graneros","no tiene","no pertenece a ningún pueblo indígena","mujer",675,"2015",6106
"629","graneros","sí, firmó","mapuche","hombre",362,"2015",6106
"630","graneros","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",180,"2015",6106
"631","graneros","no tiene","mapuche","hombre",38,"2015",6106
"632","graneros","sí, firmó","mapuche","mujer",382,"2015",6106
"633","graneros","sí, firmó","no pertenece a ningún pueblo indígena","mujer",4072,"2015",6106
"634","graneros","sí, firmó","no pertenece a ningún pueblo indígena","hombre",6072,"2015",6106
"635","graneros","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",65,"2015",6106
"636","graneros","no tiene","no pertenece a ningún pueblo indígena","hombre",1130,"2015",6106
"637","graneros","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","mujer",103,"2015",6106
"638","hualpén","sí, firmó","no pertenece a ningún pueblo indígena","hombre",13269,"2015",8112
"639","hualpén","no tiene","no pertenece a ningún pueblo indígena","hombre",1574,"2015",8112
"640","hualpén","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","mujer",147,"2015",8112
"641","hualpén","no tiene","no pertenece a ningún pueblo indígena","mujer",2792,"2015",8112
"642","hualpén","no tiene","mapuche","mujer",87,"2015",8112
"643","hualpén","sí, firmó","no pertenece a ningún pueblo indígena","mujer",7411,"2015",8112
"644","hualpén","sí, firmó","mapuche","hombre",375,"2015",8112
"645","hualpén","no tiene","atacameño (likán-antai)","mujer",185,"2015",8112
"646","hualpén","sí, firmó","mapuche","mujer",923,"2015",8112
"647","hualpén","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",337,"2015",8112
"648","hualpén","sin dato","no pertenece a ningún pueblo indígena","mujer",286,"2015",8112
"649","hualpén","no se acuerda o no sabe si firmó contrato","mapuche","mujer",84,"2015",8112
"650","illapel","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",157,"2015",4201
"651","illapel","no tiene","no pertenece a ningún pueblo indígena","mujer",623,"2015",4201
"652","illapel","sí, firmó","no pertenece a ningún pueblo indígena","hombre",4682,"2015",4201
"653","illapel","sí, firmó","diaguita","hombre",26,"2015",4201
"654","illapel","no tiene","no pertenece a ningún pueblo indígena","hombre",661,"2015",4201
"655","illapel","sí, firmó","no pertenece a ningún pueblo indígena","mujer",3254,"2015",4201
"656","iquique","sí, firmó","aimara","hombre",1471,"2015",1101
"657","iquique","sí, pero no ha firmado","aimara","mujer",70,"2015",1101
"658","iquique","no tiene","aimara","hombre",182,"2015",1101
"659","iquique","no tiene","aimara","mujer",61,"2015",1101
"660","iquique","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","mujer",240,"2015",1101
"661","iquique","sí, firmó","diaguita","hombre",295,"2015",1101
"662","iquique","sí, firmó","collas","hombre",12,"2015",1101
"663","iquique","sí, firmó","aimara","mujer",991,"2015",1101
"664","iquique","sí, firmó","no pertenece a ningún pueblo indígena","hombre",27458,"2015",1101
"665","iquique","no tiene","no pertenece a ningún pueblo indígena","mujer",2936,"2015",1101
"666","iquique","sí, firmó","mapuche","hombre",274,"2015",1101
"667","iquique","no tiene","quechua","mujer",153,"2015",1101
"668","iquique","no tiene","diaguita","mujer",70,"2015",1101
"669","iquique","sí, firmó","mapuche","mujer",181,"2015",1101
"670","iquique","sí, firmó","diaguita","mujer",48,"2015",1101
"671","iquique","no tiene","mapuche","hombre",62,"2015",1101
"672","iquique","sí, firmó","quechua","hombre",189,"2015",1101
"673","iquique","sí, firmó","no pertenece a ningún pueblo indígena","mujer",20738,"2015",1101
"674","iquique","sí, firmó","atacameño (likán-antai)","hombre",104,"2015",1101
"675","iquique","no se acuerda o no sabe si firmó contrato","no pertenece a ningún pueblo indígena","hombre",469,"2015",1101
"676","iquique","no tiene","no pertenece a ningún pueblo indígena","hombre",1830,"2015",1101
"677","iquique","no tiene","diaguita","hombre",151,"2015",1101
"678","iquique","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","mujer",229,"2015",1101
"679","iquique","sí, pero no ha firmado","no pertenece a ningún pueblo indígena","hombre",111,"2015",1101
"680","iquique","no tiene","quechua","hombre",76,"2015",1101
"681","iquique","no tiene","mapuche","mujer",32,"2015",1101
