;Comuna;Educacion;Etnia;Sexo;Freq;anio;codigo
853;copiapó;trabaja o busca trabajo;diaguita;hombre;137;2015;3101
854;copiapó;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;hombre;14;2015;3101
855;copiapó;trabaja o busca trabajo;mapuche;hombre;201;2015;3101
856;copiapó;trabaja o busca trabajo;aimara;mujer;56;2015;3101
857;copiapó;embarazo, maternidad o paternidad;collas;mujer;118;2015;3101
858;copiapó;dificultad de acceso o movilización;no pertenece a ningún pueblo indígena;mujer;16;2015;3101
859;copiapó;trabaja o busca trabajo;aimara;hombre;83;2015;3101
860;copiapó;dificultad económica;no pertenece a ningún pueblo indígena;hombre;1151;2015;3101
861;copiapó;dificultad de acceso o movilización;no pertenece a ningún pueblo indígena;hombre;35;2015;3101
862;copiapó;trabaja o busca trabajo;diaguita;mujer;86;2015;3101
863;copiapó;terminó estudiar;mapuche;hombre;79;2015;3101
864;copiapó;no le interesa;collas;mujer;85;2015;3101
865;copiapó;trabaja o busca trabajo;collas;hombre;415;2015;3101
866;copiapó;enfermedad que lo inhabilita;no pertenece a ningún pueblo indígena;mujer;80;2015;3101
867;copiapó;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;hombre;36;2015;3101
868;copiapó;dificultad económica;collas;mujer;145;2015;3101
869;copiapó;problemas de rendimiento;no pertenece a ningún pueblo indígena;mujer;106;2015;3101
870;copiapó;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;3475;2015;3101
871;copiapó;embarazo, maternidad o paternidad;diaguita;mujer;58;2015;3101
872;copiapó;no le interesa;no pertenece a ningún pueblo indígena;hombre;699;2015;3101
873;copiapó;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;1937;2015;3101
874;copiapó;tiene una discapacidad o requiere establecimiento de educación especial;no pertenece a ningún pueblo indígena;hombre;36;2015;3101
875;copiapó;enfermedad que lo inhabilita;no pertenece a ningún pueblo indígena;hombre;155;2015;3101
876;copiapó;problemas familiares;no pertenece a ningún pueblo indígena;mujer;80;2015;3101
877;copiapó;problemas de rendimiento;collas;hombre;13;2015;3101
878;copiapó;terminó estudiar;diaguita;hombre;162;2015;3101
879;copiapó;trabaja o busca trabajo;atacameño (likán-antai);hombre;34;2015;3101
880;copiapó;expulsión o cancelación de matrícula;no pertenece a ningún pueblo indígena;hombre;13;2015;3101
881;copiapó;dificultad económica;mapuche;mujer;42;2015;3101
882;copiapó;tiene una discapacidad o requiere establecimiento de educación especial;no pertenece a ningún pueblo indígena;mujer;68;2015;3101
883;copiapó;no existe establecimiento cercano;collas;hombre;23;2015;3101
884;copiapó;otra razón. especifique;no pertenece a ningún pueblo indígena;hombre;75;2015;3101
885;copiapó;terminó estudiar;collas;mujer;320;2015;3101
886;copiapó;embarazo, maternidad o paternidad;aimara;mujer;11;2015;3101
887;copiapó;no le interesa;mapuche;hombre;28;2015;3101
888;copiapó;trabaja o busca trabajo;mapuche;mujer;95;2015;3101
889;copiapó;no le interesa;diaguita;mujer;23;2015;3101
890;copiapó;problemas familiares;diaguita;hombre;56;2015;3101
891;copiapó;sin dato;collas;hombre;37;2015;3101
892;copiapó;ayuda en la casa o quehaceres del hogar;collas;mujer;53;2015;3101
893;copiapó;expulsión o cancelación de matrícula;collas;hombre;101;2015;3101
894;copiapó;sin dato;aimara;mujer;16;2015;3101
895;copiapó;otra razón. especifique;no pertenece a ningún pueblo indígena;mujer;21;2015;3101
896;copiapó;sin dato;no pertenece a ningún pueblo indígena;hombre;80;2015;3101
897;copiapó;ayuda en la casa o quehaceres del hogar;mapuche;mujer;33;2015;3101
898;copiapó;terminó estudiar;mapuche;mujer;105;2015;3101
899;copiapó;no le interesa;diaguita;hombre;86;2015;3101
900;copiapó;dificultad económica;aimara;hombre;55;2015;3101
901;copiapó;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;4499;2015;3101
902;copiapó;dificultad económica;mapuche;hombre;28;2015;3101
903;coquimbo;problemas de rendimiento;no pertenece a ningún pueblo indígena;hombre;303;2015;4102
904;coquimbo;trabaja o busca trabajo;diaguita;mujer;55;2015;4102
905;coquimbo;problemas de rendimiento;no pertenece a ningún pueblo indígena;mujer;68;2015;4102
906;coquimbo;embarazo, maternidad o paternidad;mapuche;mujer;55;2015;4102
907;coquimbo;dificultad económica;quechua;mujer;59;2015;4102
908;coquimbo;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;7032;2015;4102
909;coquimbo;terminó estudiar;aimara;hombre;110;2015;4102
910;coquimbo;tiene una discapacidad o requiere establecimiento de educación especial;no pertenece a ningún pueblo indígena;mujer;64;2015;4102
911;coquimbo;problemas familiares;no pertenece a ningún pueblo indígena;hombre;99;2015;4102
912;coquimbo;embarazo, maternidad o paternidad;diaguita;mujer;59;2015;4102
913;coquimbo;enfermedad que lo inhabilita;no pertenece a ningún pueblo indígena;mujer;174;2015;4102
914;coquimbo;trabaja o busca trabajo;mapuche;mujer;87;2015;4102
915;coquimbo;trabaja o busca trabajo;mapuche;hombre;83;2015;4102
916;coquimbo;sin dato;no pertenece a ningún pueblo indígena;hombre;452;2015;4102
917;coquimbo;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;mujer;1197;2015;4102
918;coquimbo;dificultad económica;no pertenece a ningún pueblo indígena;hombre;814;2015;4102
919;coquimbo;tiene una discapacidad o requiere establecimiento de educación especial;no pertenece a ningún pueblo indígena;hombre;462;2015;4102
920;coquimbo;sin dato;no pertenece a ningún pueblo indígena;mujer;169;2015;4102
921;coquimbo;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;hombre;224;2015;4102
922;coquimbo;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;5957;2015;4102
923;coquimbo;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;hombre;159;2015;4102
924;coquimbo;trabaja o busca trabajo;diaguita;hombre;82;2015;4102
925;coquimbo;no le interesa;no pertenece a ningún pueblo indígena;hombre;723;2015;4102
926;coquimbo;terminó estudiar;aimara;mujer;254;2015;4102
927;coquimbo;otra razón. especifique;no pertenece a ningún pueblo indígena;hombre;258;2015;4102
928;coquimbo;otra razón. especifique;no pertenece a ningún pueblo indígena;mujer;55;2015;4102
929;coquimbo;no le interesa;no pertenece a ningún pueblo indígena;mujer;197;2015;4102
930;coquimbo;enfermedad que lo inhabilita;no pertenece a ningún pueblo indígena;hombre;226;2015;4102
931;coquimbo;trabaja o busca trabajo;aimara;hombre;82;2015;4102
932;coquimbo;tiene una discapacidad o requiere establecimiento de educación especial;mapuche;hombre;87;2015;4102
933;coquimbo;terminó estudiar;mapuche;hombre;93;2015;4102
934;coquimbo;problemas familiares;collas;mujer;66;2015;4102
935;coquimbo;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;4228;2015;4102
936;coquimbo;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;8016;2015;4102
937;coquimbo;dificultad económica;no pertenece a ningún pueblo indígena;mujer;1413;2015;4102
938;coquimbo;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;2685;2015;4102
939;coquimbo;problemas familiares;no pertenece a ningún pueblo indígena;mujer;317;2015;4102
940;coronel;terminó estudiar;mapuche;mujer;58;2015;8102
941;coronel;dificultad económica;no pertenece a ningún pueblo indígena;mujer;446;2015;8102
942;coronel;dificultad económica;no pertenece a ningún pueblo indígena;hombre;637;2015;8102
943;coronel;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;3770;2015;8102
944;coronel;problemas de rendimiento;no pertenece a ningún pueblo indígena;hombre;124;2015;8102
945;coronel;sin dato;no pertenece a ningún pueblo indígena;mujer;218;2015;8102
946;coronel;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;2361;2015;8102
947;coronel;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;1314;2015;8102
948;coronel;trabaja o busca trabajo;mapuche;mujer;67;2015;8102
949;coronel;problemas familiares;no pertenece a ningún pueblo indígena;mujer;18;2015;8102
950;coronel;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;939;2015;8102
951;coronel;terminó estudiar;mapuche;hombre;157;2015;8102
952;coronel;trabaja o busca trabajo;mapuche;hombre;327;2015;8102
953;coronel;a su edad no le sirve estudiar o no conoce la manera para completar sus estudios;no pertenece a ningún pueblo indígena;hombre;77;2015;8102
954;coronel;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;hombre;153;2015;8102
955;coronel;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;mujer;168;2015;8102
956;coronel;sin dato;no pertenece a ningún pueblo indígena;hombre;508;2015;8102
957;coronel;tiene una discapacidad o requiere establecimiento de educación especial;no pertenece a ningún pueblo indígena;mujer;228;2015;8102
958;coronel;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;hombre;77;2015;8102
959;coronel;no le interesa;mapuche;mujer;69;2015;8102
960;coronel;otra razón. especifique;no pertenece a ningún pueblo indígena;hombre;133;2015;8102
961;coronel;no le interesa;no pertenece a ningún pueblo indígena;hombre;217;2015;8102
962;coronel;embarazo, maternidad o paternidad;mapuche;mujer;163;2015;8102
963;coronel;enfermedad que lo inhabilita;no pertenece a ningún pueblo indígena;mujer;286;2015;8102
964;coronel;no le interesa;no pertenece a ningún pueblo indígena;mujer;123;2015;8102
965;coronel;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;2036;2015;8102
966;coyhaique;terminó estudiar;quechua;mujer;44;2015;11101
967;coyhaique;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;1038;2015;11101
968;coyhaique;tiene una discapacidad o requiere establecimiento de educación especial;mapuche;hombre;40;2015;11101
969;coyhaique;trabaja o busca trabajo;mapuche;hombre;399;2015;11101
970;coyhaique;embarazo, maternidad o paternidad;mapuche;mujer;149;2015;11101
971;coyhaique;dificultad económica;mapuche;hombre;30;2015;11101
972;coyhaique;terminó estudiar;mapuche;hombre;334;2015;11101
973;coyhaique;expulsión o cancelación de matrícula;no pertenece a ningún pueblo indígena;mujer;38;2015;11101
974;coyhaique;no le interesa;no pertenece a ningún pueblo indígena;hombre;97;2015;11101
975;coyhaique;problemas familiares;no pertenece a ningún pueblo indígena;mujer;20;2015;11101
976;coyhaique;problemas familiares;no pertenece a ningún pueblo indígena;hombre;40;2015;11101
977;coyhaique;tiene una discapacidad o requiere establecimiento de educación especial;no pertenece a ningún pueblo indígena;hombre;30;2015;11101
978;coyhaique;sin dato;no pertenece a ningún pueblo indígena;hombre;81;2015;11101
979;coyhaique;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;1046;2015;11101
980;coyhaique;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;1128;2015;11101
981;coyhaique;problemas de rendimiento;no pertenece a ningún pueblo indígena;mujer;20;2015;11101
982;coyhaique;sin dato;no pertenece a ningún pueblo indígena;mujer;132;2015;11101
983;coyhaique;enfermedad que lo inhabilita;no pertenece a ningún pueblo indígena;mujer;39;2015;11101
984;coyhaique;trabaja o busca trabajo;mapuche;mujer;394;2015;11101
985;coyhaique;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;mujer;256;2015;11101
986;coyhaique;ayuda en la casa o quehaceres del hogar;mapuche;mujer;139;2015;11101
987;coyhaique;no le interesa;mapuche;hombre;40;2015;11101
988;coyhaique;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;272;2015;11101
989;coyhaique;a su edad no le sirve estudiar o no conoce la manera para completar sus estudios;mapuche;hombre;38;2015;11101
990;coyhaique;trabaja o busca trabajo;aimara;hombre;46;2015;11101
991;coyhaique;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;hombre;20;2015;11101
992;coyhaique;sin dato;mapuche;hombre;28;2015;11101
993;coyhaique;dificultad económica;no pertenece a ningún pueblo indígena;hombre;110;2015;11101
994;coyhaique;problemas de rendimiento;no pertenece a ningún pueblo indígena;hombre;18;2015;11101
995;coyhaique;no le interesa;no pertenece a ningún pueblo indígena;mujer;101;2015;11101
996;coyhaique;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;870;2015;11101
997;coyhaique;tiene una discapacidad o requiere establecimiento de educación especial;no pertenece a ningún pueblo indígena;mujer;40;2015;11101
998;coyhaique;terminó estudiar;mapuche;mujer;396;2015;11101
999;cunco;dificultad económica;no pertenece a ningún pueblo indígena;hombre;17;2015;9103
1000;cunco;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;74;2015;9103
1001;cunco;enfermedad que lo inhabilita;no pertenece a ningún pueblo indígena;hombre;20;2015;9103
1002;cunco;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;mujer;20;2015;9103
1003;cunco;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;215;2015;9103
1004;cunco;trabaja o busca trabajo;mapuche;mujer;174;2015;9103
1005;cunco;problemas familiares;mapuche;hombre;44;2015;9103
1006;cunco;tiene una discapacidad o requiere establecimiento de educación especial;mapuche;hombre;41;2015;9103
1007;cunco;no le interesa;no pertenece a ningún pueblo indígena;hombre;88;2015;9103
1008;cunco;trabaja o busca trabajo;mapuche;hombre;145;2015;9103
1009;cunco;ayuda en la casa o quehaceres del hogar;mapuche;mujer;44;2015;9103
1010;cunco;no le interesa;no pertenece a ningún pueblo indígena;mujer;25;2015;9103
1011;cunco;embarazo, maternidad o paternidad;mapuche;mujer;229;2015;9103
1012;cunco;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;141;2015;9103
1013;cunco;terminó estudiar;mapuche;mujer;217;2015;9103
1014;cunco;problemas familiares;no pertenece a ningún pueblo indígena;mujer;20;2015;9103
1015;cunco;terminó estudiar;mapuche;hombre;47;2015;9103
1016;cunco;sin dato;no pertenece a ningún pueblo indígena;mujer;73;2015;9103
1017;cunco;problemas familiares;no pertenece a ningún pueblo indígena;hombre;20;2015;9103
1018;cunco;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;179;2015;9103
1019;cunco;dificultad económica;mapuche;hombre;27;2015;9103
1020;cunco;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;410;2015;9103
1021;curacautín;sin dato;no pertenece a ningún pueblo indígena;hombre;17;2015;9203
1022;curacautín;tiene una discapacidad o requiere establecimiento de educación especial;no pertenece a ningún pueblo indígena;hombre;21;2015;9203
1023;curacautín;problemas de rendimiento;no pertenece a ningún pueblo indígena;mujer;17;2015;9203
1024;curacautín;problemas familiares;mapuche;mujer;13;2015;9203
1025;curacautín;trabaja o busca trabajo;mapuche;hombre;25;2015;9203
1026;curacautín;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;96;2015;9203
1027;curacautín;embarazo, maternidad o paternidad;mapuche;mujer;15;2015;9203
1028;curacautín;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;289;2015;9203
1029;curacautín;dificultad económica;no pertenece a ningún pueblo indígena;hombre;20;2015;9203
1030;curacautín;no le interesa;no pertenece a ningún pueblo indígena;mujer;33;2015;9203
1031;curacautín;trabaja o busca trabajo;mapuche;mujer;15;2015;9203
1032;curacautín;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;197;2015;9203
1033;curacautín;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;mujer;38;2015;9203
1034;curacautín;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;108;2015;9203
1035;curacautín;dificultad económica;mapuche;hombre;17;2015;9203
1036;curacautín;otra razón. especifique;mapuche;hombre;17;2015;9203
1037;curacautín;sin dato;no pertenece a ningún pueblo indígena;mujer;17;2015;9203
1038;curacautín;enfermedad que lo inhabilita;no pertenece a ningún pueblo indígena;mujer;18;2015;9203
1039;curacautín;dificultad económica;mapuche;mujer;20;2015;9203
1040;curacautín;ayuda en la casa o quehaceres del hogar;sin dato;mujer;24;2015;9203
1041;curacautín;ayuda en la casa o quehaceres del hogar;mapuche;mujer;25;2015;9203
1042;curacautín;no le interesa;no pertenece a ningún pueblo indígena;hombre;60;2015;9203
1043;curacautín;no le interesa;mapuche;mujer;25;2015;9203
1044;curacautín;problemas de rendimiento;no pertenece a ningún pueblo indígena;hombre;33;2015;9203
1045;curacautín;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;290;2015;9203
1046;curacautín;tiene una discapacidad o requiere establecimiento de educación especial;mapuche;mujer;42;2015;9203
1047;curacautín;terminó estudiar;mapuche;mujer;32;2015;9203
1048;curanilahue;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;414;2015;8205
1049;curanilahue;otra razón. especifique;no pertenece a ningún pueblo indígena;hombre;40;2015;8205
1050;curanilahue;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;408;2015;8205
1051;curanilahue;otra razón. especifique;no pertenece a ningún pueblo indígena;mujer;23;2015;8205
1052;curanilahue;problemas de rendimiento;mapuche;hombre;17;2015;8205
1053;curanilahue;no le interesa;no pertenece a ningún pueblo indígena;hombre;158;2015;8205
1054;curanilahue;problemas familiares;no pertenece a ningún pueblo indígena;mujer;9;2015;8205
1055;curanilahue;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;950;2015;8205
1056;curanilahue;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;mujer;32;2015;8205
1057;curanilahue;trabaja o busca trabajo;aimara;hombre;9;2015;8205
1058;curanilahue;sin dato;no pertenece a ningún pueblo indígena;mujer;27;2015;8205
1059;curanilahue;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;335;2015;8205
1060;curanilahue;dificultad económica;mapuche;mujer;53;2015;8205
1061;curanilahue;problemas familiares;mapuche;hombre;7;2015;8205
1062;curanilahue;dificultad económica;no pertenece a ningún pueblo indígena;mujer;346;2015;8205
1063;curanilahue;enfermedad que lo inhabilita;no pertenece a ningún pueblo indígena;hombre;139;2015;8205
1064;curanilahue;terminó estudiar;mapuche;hombre;81;2015;8205
1065;curanilahue;no le interesa;no pertenece a ningún pueblo indígena;mujer;57;2015;8205
1066;curanilahue;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;hombre;8;2015;8205
1067;curanilahue;dificultad económica;no pertenece a ningún pueblo indígena;hombre;347;2015;8205
1068;curanilahue;sin dato;no pertenece a ningún pueblo indígena;hombre;34;2015;8205
1069;curanilahue;terminó estudiar;mapuche;mujer;110;2015;8205
1070;curanilahue;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;326;2015;8205
1071;curanilahue;embarazo, maternidad o paternidad;mapuche;mujer;62;2015;8205
1072;curanilahue;sin dato;mapuche;mujer;20;2015;8205
1073;curanilahue;trabaja o busca trabajo;mapuche;mujer;19;2015;8205
1074;curanilahue;enfermedad que lo inhabilita;no pertenece a ningún pueblo indígena;mujer;25;2015;8205
1075;curanilahue;trabaja o busca trabajo;mapuche;hombre;42;2015;8205
1076;curanilahue;dificultad económica;mapuche;hombre;16;2015;8205
1077;curicó;sin dato;no pertenece a ningún pueblo indígena;mujer;435;2015;7301
1078;curicó;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;3013;2015;7301
1079;curicó;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;hombre;115;2015;7301
1080;curicó;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;2676;2015;7301
1081;curicó;dificultad de acceso o movilización;no pertenece a ningún pueblo indígena;mujer;71;2015;7301
1082;curicó;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;2093;2015;7301
1083;curicó;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;1486;2015;7301
1084;curicó;sin dato;no pertenece a ningún pueblo indígena;hombre;103;2015;7301
1085;curicó;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;4512;2015;7301
1086;curicó;otra razón. especifique;diaguita;mujer;102;2015;7301
1087;curicó;otra razón. especifique;no pertenece a ningún pueblo indígena;hombre;103;2015;7301
1088;curicó;problemas de rendimiento;no pertenece a ningún pueblo indígena;hombre;330;2015;7301
1089;curicó;trabaja o busca trabajo;mapuche;hombre;60;2015;7301
1090;curicó;dificultad económica;no pertenece a ningún pueblo indígena;mujer;595;2015;7301
1091;curicó;enfermedad que lo inhabilita;no pertenece a ningún pueblo indígena;mujer;63;2015;7301
1092;curicó;enfermedad que lo inhabilita;no pertenece a ningún pueblo indígena;hombre;75;2015;7301
1093;curicó;no le interesa;no pertenece a ningún pueblo indígena;hombre;266;2015;7301
1094;curicó;no le interesa;no pertenece a ningún pueblo indígena;mujer;67;2015;7301
1095;curicó;dificultad económica;no pertenece a ningún pueblo indígena;hombre;324;2015;7301
1096;curicó;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;hombre;64;2015;7301
1097;curicó;terminó estudiar;mapuche;mujer;93;2015;7301
1098;curicó;tiene una discapacidad o requiere establecimiento de educación especial;no pertenece a ningún pueblo indígena;hombre;82;2015;7301
1099;curicó;embarazo, maternidad o paternidad;mapuche;mujer;48;2015;7301
1100;curicó;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;mujer;224;2015;7301
1101;curicó;problemas de rendimiento;no pertenece a ningún pueblo indígena;mujer;44;2015;7301
1102;curicó;terminó estudiar;mapuche;hombre;244;2015;7301
1103;el bosque;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;2389;2015;13105
1104;el bosque;tiene una discapacidad o requiere establecimiento de educación especial;no pertenece a ningún pueblo indígena;hombre;30;2015;13105
1105;el bosque;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;1977;2015;13105
1106;el bosque;trabaja o busca trabajo;mapuche;mujer;337;2015;13105
1107;el bosque;dificultad económica;mapuche;hombre;41;2015;13105
1108;el bosque;tiene una discapacidad o requiere establecimiento de educación especial;mapuche;mujer;118;2015;13105
1109;el bosque;terminó estudiar;quechua;hombre;25;2015;13105
1110;el bosque;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;5181;2015;13105
1111;el bosque;enfermedad que lo inhabilita;no pertenece a ningún pueblo indígena;hombre;351;2015;13105
1112;el bosque;problemas familiares;no pertenece a ningún pueblo indígena;hombre;62;2015;13105
1113;el bosque;expulsión o cancelación de matrícula;no pertenece a ningún pueblo indígena;mujer;78;2015;13105
1114;el bosque;expulsión o cancelación de matrícula;no pertenece a ningún pueblo indígena;hombre;35;2015;13105
1115;el bosque;dificultad de acceso o movilización;mapuche;hombre;36;2015;13105
1116;el bosque;no le interesa;mapuche;hombre;55;2015;13105
1117;el bosque;otra razón. especifique;no pertenece a ningún pueblo indígena;hombre;62;2015;13105
1118;el bosque;terminó estudiar;mapuche;mujer;328;2015;13105
1119;el bosque;problemas de rendimiento;no pertenece a ningún pueblo indígena;mujer;106;2015;13105
1120;el bosque;sin dato;no pertenece a ningún pueblo indígena;hombre;94;2015;13105
1121;el bosque;tiene una discapacidad o requiere establecimiento de educación especial;no pertenece a ningún pueblo indígena;mujer;218;2015;13105
1122;el bosque;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;2288;2015;13105
1123;el bosque;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;hombre;120;2015;13105
1124;el bosque;problemas de rendimiento;no pertenece a ningún pueblo indígena;hombre;401;2015;13105
1125;el bosque;dificultad económica;mapuche;mujer;72;2015;13105
1126;el bosque;otra razón. especifique;no pertenece a ningún pueblo indígena;mujer;53;2015;13105
1127;el bosque;problemas familiares;no pertenece a ningún pueblo indígena;mujer;69;2015;13105
1128;el bosque;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;3613;2015;13105
1129;el bosque;no le interesa;no pertenece a ningún pueblo indígena;mujer;420;2015;13105
1130;el bosque;no le interesa;mapuche;mujer;36;2015;13105
1131;el bosque;sin dato;no pertenece a ningún pueblo indígena;mujer;217;2015;13105
1132;el bosque;dificultad de acceso o movilización;no pertenece a ningún pueblo indígena;mujer;46;2015;13105
1133;el bosque;sin dato;mapuche;mujer;36;2015;13105
1134;el bosque;ayuda en la casa o quehaceres del hogar;mapuche;mujer;40;2015;13105
1135;el bosque;trabaja o busca trabajo;mapuche;hombre;555;2015;13105
1136;el bosque;no le interesa;no pertenece a ningún pueblo indígena;hombre;650;2015;13105
1137;el bosque;embarazo, maternidad o paternidad;mapuche;mujer;77;2015;13105
1138;el bosque;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;hombre;193;2015;13105
1139;el bosque;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;mujer;642;2015;13105
1140;el bosque;terminó estudiar;mapuche;hombre;161;2015;13105
1141;el bosque;dificultad económica;no pertenece a ningún pueblo indígena;mujer;723;2015;13105
1142;el bosque;dificultad económica;no pertenece a ningún pueblo indígena;hombre;904;2015;13105
1143;el bosque;enfermedad que lo inhabilita;no pertenece a ningún pueblo indígena;mujer;259;2015;13105
1144;el quisco;trabaja o busca trabajo;mapuche;mujer;32;2015;5604
1145;el quisco;otra razón. especifique;no pertenece a ningún pueblo indígena;hombre;28;2015;5604
1146;el quisco;problemas de rendimiento;no pertenece a ningún pueblo indígena;hombre;13;2015;5604
1147;el quisco;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;416;2015;5604
1148;el quisco;problemas familiares;no pertenece a ningún pueblo indígena;hombre;20;2015;5604
1149;el quisco;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;323;2015;5604
1150;el quisco;dificultad económica;mapuche;hombre;80;2015;5604
1151;el quisco;problemas de rendimiento;no pertenece a ningún pueblo indígena;mujer;40;2015;5604
1152;el quisco;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;mujer;35;2015;5604
1153;el quisco;no le interesa;mapuche;hombre;40;2015;5604
1154;el quisco;dificultad económica;no pertenece a ningún pueblo indígena;hombre;29;2015;5604
1155;el quisco;dificultad económica;no pertenece a ningún pueblo indígena;mujer;50;2015;5604
1156;el quisco;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;296;2015;5604
1157;el quisco;trabaja o busca trabajo;mapuche;hombre;56;2015;5604
1158;el quisco;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;79;2015;5604
1159;el quisco;embarazo, maternidad o paternidad;mapuche;mujer;55;2015;5604
1160;el quisco;problemas familiares;no pertenece a ningún pueblo indígena;mujer;40;2015;5604
1161;el quisco;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;242;2015;5604
1162;estación central;no le interesa;quechua;hombre;80;2015;13106
1163;estación central;enfermedad que lo inhabilita;no pertenece a ningún pueblo indígena;hombre;272;2015;13106
1164;estación central;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;1100;2015;13106
1165;estación central;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;1889;2015;13106
1166;estación central;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;hombre;70;2015;13106
1167;estación central;trabaja o busca trabajo;mapuche;mujer;108;2015;13106
1168;estación central;terminó estudiar;mapuche;hombre;122;2015;13106
1169;estación central;dificultad económica;no pertenece a ningún pueblo indígena;mujer;427;2015;13106
1170;estación central;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;hombre;102;2015;13106
1171;estación central;trabaja o busca trabajo;mapuche;hombre;308;2015;13106
1172;estación central;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;497;2015;13106
1173;estación central;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;3531;2015;13106
1174;estación central;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;4650;2015;13106
1175;estación central;terminó estudiar;mapuche;mujer;80;2015;13106
1176;estación central;trabaja o busca trabajo;quechua;hombre;80;2015;13106
