;Comuna;Educacion;Etnia;Sexo;Freq;anio;codigo
1059;Concepción;Se encuentra preparando la PSU por su cuenta;No pertenece a ningún pueblo indígena;Hombre;71;2017;8101
1060;Concepción;Dificultad económica;No pertenece a ningún pueblo indígena;Hombre;904;2017;8101
1061;Concepción;Tiene una discapacidad o requiere establecimiento de educaci;No pertenece a ningún pueblo indígena;Mujer;56;2017;8101
1062;Concepción;Ayuda en la casa o quehaceres del hogar;No pertenece a ningún pueblo indígena;Mujer;992;2017;8101
1063;Concepción;Está asistiendo a un preuniversitario;No pertenece a ningún pueblo indígena;Mujer;167;2017;8101
1064;Concepción;No sabe/no responde;No pertenece a ningún pueblo indígena;Mujer;116;2017;8101
1065;Concepción;Dificultad económica;No pertenece a ningún pueblo indígena;Mujer;652;2017;8101
1066;Concepción;Trabaja o busca trabajo;Mapuche;Hombre;663;2017;8101
1067;Concepción;Otra razón. Especifique;No pertenece a ningún pueblo indígena;Mujer;82;2017;8101
1068;Concepción;Terminó de estudiar;No pertenece a ningún pueblo indígena;Mujer;4826;2017;8101
1069;Concepción;Enfermedad que lo inhabilita;No pertenece a ningún pueblo indígena;Mujer;81;2017;8101
1070;Concepción;Problemas de rendimiento;No pertenece a ningún pueblo indígena;Hombre;321;2017;8101
1071;Concepción;No le interesa;No pertenece a ningún pueblo indígena;Mujer;186;2017;8101
1072;Concepción;Problemas de rendimiento;No pertenece a ningún pueblo indígena;Mujer;195;2017;8101
1073;Concepción;Embarazo, maternidad o paternidad;No pertenece a ningún pueblo indígena;Mujer;1095;2017;8101
1074;Concepción;Otra razón. Especifique;Mapuche;Hombre;454;2017;8101
1075;Concepción;Embarazo, maternidad o paternidad;No pertenece a ningún pueblo indígena;Hombre;129;2017;8101
1076;Concepción;No sabe/no responde;No pertenece a ningún pueblo indígena;Hombre;1007;2017;8101
1077;Concepción;Trabaja o busca trabajo;No pertenece a ningún pueblo indígena;Mujer;2648;2017;8101
1078;Concepción;Está asistiendo a un preuniversitario;No pertenece a ningún pueblo indígena;Hombre;119;2017;8101
1079;Concepción;Terminó de estudiar;No pertenece a ningún pueblo indígena;Hombre;4777;2017;8101
1080;Concepción;Dificultad económica;Mapuche;Mujer;174;2017;8101
1081;Concepción;Problemas familiares;No pertenece a ningún pueblo indígena;Mujer;117;2017;8101
1082;Concepción;Trabaja o busca trabajo;Mapuche;Mujer;516;2017;8101
1083;Concepción;No sabe/no responde;Mapuche;Mujer;77;2017;8101
1084;Concepción;Se encuentra preparando la PSU por su cuenta;No pertenece a ningún pueblo indígena;Mujer;165;2017;8101
1085;Concepción;Terminó de estudiar;Mapuche;Hombre;289;2017;8101
1086;Concepción;Problemas familiares;No pertenece a ningún pueblo indígena;Hombre;122;2017;8101
1087;Concepción;No le interesa;No pertenece a ningún pueblo indígena;Hombre;547;2017;8101
1088;Concepción;Dificultad de acceso o movilización;No pertenece a ningún pueblo indígena;Hombre;104;2017;8101
1089;Concepción;No sabe/no responde;Mapuche;Hombre;22;2017;8101
1090;Concepción;Trabaja o busca trabajo;No pertenece a ningún pueblo indígena;Hombre;4438;2017;8101
1091;Concepción;Enfermedad que lo inhabilita;No pertenece a ningún pueblo indígena;Hombre;241;2017;8101
1092;Concepción;Otra razón. Especifique;Mapuche;Mujer;17;2017;8101
1093;Conchalí;Trabaja o busca trabajo;Mapuche;Hombre;333;2017;13104
1094;Conchalí;Terminó de estudiar;No pertenece a ningún pueblo indígena;Mujer;1347;2017;13104
1095;Conchalí;Ayuda en la casa o quehaceres del hogar;No pertenece a ningún pueblo indígena;Hombre;122;2017;13104
1096;Conchalí;No le interesa;No pertenece a ningún pueblo indígena;Hombre;107;2017;13104
1097;Conchalí;Se encuentra preparando la PSU por su cuenta;No pertenece a ningún pueblo indígena;Mujer;278;2017;13104
1098;Conchalí;Embarazo, maternidad o paternidad;No pertenece a ningún pueblo indígena;Mujer;803;2017;13104
1099;Conchalí;Embarazo, maternidad o paternidad;No pertenece a ningún pueblo indígena;Hombre;107;2017;13104
1100;Conchalí;No sabe/no responde;Mapuche;Mujer;279;2017;13104
1101;Conchalí;No sabe/no responde;No pertenece a ningún pueblo indígena;Mujer;524;2017;13104
1102;Conchalí;Enfermedad que lo inhabilita;No pertenece a ningún pueblo indígena;Hombre;97;2017;13104
1103;Conchalí;Trabaja o busca trabajo;No pertenece a ningún pueblo indígena;Mujer;1970;2017;13104
1104;Conchalí;Tiene una discapacidad o requiere establecimiento de educaci;No pertenece a ningún pueblo indígena;Hombre;147;2017;13104
1105;Conchalí;Ayuda en la casa o quehaceres del hogar;No pertenece a ningún pueblo indígena;Mujer;590;2017;13104
1106;Conchalí;No sabe/no responde;No pertenece a ningún pueblo indígena;Hombre;374;2017;13104
1107;Conchalí;Problemas de rendimiento;No pertenece a ningún pueblo indígena;Mujer;129;2017;13104
1108;Conchalí;Dificultad económica;No pertenece a ningún pueblo indígena;Hombre;303;2017;13104
1109;Conchalí;Trabaja o busca trabajo;No pertenece a ningún pueblo indígena;Hombre;3906;2017;13104
1110;Conchalí;No le interesa;No pertenece a ningún pueblo indígena;Mujer;174;2017;13104
1111;Conchalí;Dificultad económica;No pertenece a ningún pueblo indígena;Mujer;271;2017;13104
1112;Conchalí;Trabaja o busca trabajo;Mapuche;Mujer;97;2017;13104
1113;Conchalí;Terminó de estudiar;No pertenece a ningún pueblo indígena;Hombre;2372;2017;13104
1114;Conchalí;Se encuentra preparando la PSU por su cuenta;No pertenece a ningún pueblo indígena;Hombre;68;2017;13104
1115;Concón;Trabaja o busca trabajo;No pertenece a ningún pueblo indígena;Mujer;2625;2017;5103
1116;Concón;No sabe/no responde;No pertenece a ningún pueblo indígena;Mujer;254;2017;5103
1117;Concón;Embarazo, maternidad o paternidad;No pertenece a ningún pueblo indígena;Mujer;594;2017;5103
1118;Concón;Problemas familiares;No pertenece a ningún pueblo indígena;Hombre;127;2017;5103
1119;Concón;Terminó de estudiar;No pertenece a ningún pueblo indígena;Mujer;930;2017;5103
1120;Concón;Trabaja o busca trabajo;Mapuche;Mujer;254;2017;5103
1121;Concón;Expulsión o cancelación de matrícula;No pertenece a ningún pueblo indígena;Mujer;261;2017;5103
1122;Concón;Dificultad económica;No pertenece a ningún pueblo indígena;Mujer;783;2017;5103
1123;Concón;Se encuentra preparando la PSU por su cuenta;No pertenece a ningún pueblo indígena;Hombre;94;2017;5103
1124;Concón;Trabaja o busca trabajo;No pertenece a ningún pueblo indígena;Hombre;2556;2017;5103
1125;Concón;Terminó de estudiar;Atacameño (Likan-Antai);Mujer;254;2017;5103
1126;Concón;Terminó de estudiar;No pertenece a ningún pueblo indígena;Hombre;254;2017;5103
1127;Concón;Dificultad económica;No pertenece a ningún pueblo indígena;Hombre;261;2017;5103
1128;Constitución;Trabaja o busca trabajo;No pertenece a ningún pueblo indígena;Hombre;659;2017;7102
1129;Constitución;Está asistiendo a un preuniversitario;No pertenece a ningún pueblo indígena;Hombre;28;2017;7102
1130;Constitución;Embarazo, maternidad o paternidad;No pertenece a ningún pueblo indígena;Mujer;264;2017;7102
1131;Constitución;Se encuentra preparando la PSU por su cuenta;No pertenece a ningún pueblo indígena;Mujer;28;2017;7102
1132;Constitución;Dificultad económica;No pertenece a ningún pueblo indígena;Hombre;205;2017;7102
1133;Constitución;Terminó de estudiar;No pertenece a ningún pueblo indígena;Mujer;684;2017;7102
1134;Constitución;No le interesa;No pertenece a ningún pueblo indígena;Mujer;287;2017;7102
1135;Constitución;Trabaja o busca trabajo;No pertenece a ningún pueblo indígena;Mujer;867;2017;7102
1136;Constitución;Terminó de estudiar;Mapuche;Mujer;141;2017;7102
1137;Constitución;No sabe/no responde;No pertenece a ningún pueblo indígena;Mujer;305;2017;7102
1138;Constitución;Dificultad económica;No pertenece a ningún pueblo indígena;Mujer;355;2017;7102
1139;Constitución;Otra razón. Especifique;No pertenece a ningún pueblo indígena;Hombre;153;2017;7102
1140;Constitución;Problemas de rendimiento;No pertenece a ningún pueblo indígena;Hombre;147;2017;7102
1141;Constitución;Está asistiendo a un preuniversitario;No pertenece a ningún pueblo indígena;Mujer;176;2017;7102
1142;Constitución;Trabaja o busca trabajo;Mapuche;Mujer;141;2017;7102
1143;Constitución;No sabe/no responde;No pertenece a ningún pueblo indígena;Hombre;401;2017;7102
1144;Constitución;Ayuda en la casa o quehaceres del hogar;No pertenece a ningún pueblo indígena;Mujer;266;2017;7102
1145;Constitución;No le interesa;Mapuche;Hombre;46;2017;7102
1146;Constitución;Terminó de estudiar;No pertenece a ningún pueblo indígena;Hombre;1000;2017;7102
1147;Constitución;Embarazo, maternidad o paternidad;Mapuche;Mujer;141;2017;7102
1148;Contulmo;Trabaja o busca trabajo;No pertenece a ningún pueblo indígena;Hombre;91;2017;8204
1149;Contulmo;Se encuentra preparando la PSU por su cuenta;No pertenece a ningún pueblo indígena;Mujer;26;2017;8204
1150;Contulmo;Ayuda en la casa o quehaceres del hogar;No pertenece a ningún pueblo indígena;Mujer;13;2017;8204
1151;Contulmo;Terminó de estudiar;Mapuche;Hombre;13;2017;8204
1152;Contulmo;Embarazo, maternidad o paternidad;Mapuche;Mujer;52;2017;8204
1153;Contulmo;Terminó de estudiar;No pertenece a ningún pueblo indígena;Hombre;52;2017;8204
1154;Contulmo;Dificultad económica;No pertenece a ningún pueblo indígena;Hombre;22;2017;8204
1155;Contulmo;Terminó de estudiar;No pertenece a ningún pueblo indígena;Mujer;61;2017;8204
1156;Contulmo;Dificultad económica;No pertenece a ningún pueblo indígena;Mujer;26;2017;8204
1157;Contulmo;Trabaja o busca trabajo;Mapuche;Mujer;16;2017;8204
1158;Contulmo;Terminó de estudiar;Mapuche;Mujer;13;2017;8204
1159;Contulmo;Trabaja o busca trabajo;No pertenece a ningún pueblo indígena;Mujer;37;2017;8204
1160;Contulmo;Otra razón. Especifique;No pertenece a ningún pueblo indígena;Mujer;26;2017;8204
1161;Contulmo;No le interesa;No pertenece a ningún pueblo indígena;Hombre;26;2017;8204
1162;Contulmo;Ayuda en la casa o quehaceres del hogar;Mapuche;Mujer;11;2017;8204
1163;Contulmo;Se encuentra preparando la PSU por su cuenta;Mapuche;Mujer;16;2017;8204
1164;Contulmo;Enfermedad que lo inhabilita;Mapuche;Hombre;16;2017;8204
1165;Contulmo;Trabaja o busca trabajo;Mapuche;Hombre;55;2017;8204
1166;Contulmo;Embarazo, maternidad o paternidad;No pertenece a ningún pueblo indígena;Mujer;35;2017;8204
1167;Copiapó;Trabaja o busca trabajo;No pertenece a ningún pueblo indígena;Mujer;2444;2017;3101
1168;Copiapó;Trabaja o busca trabajo;Collas;Hombre;135;2017;3101
1169;Copiapó;Terminó de estudiar;No pertenece a ningún pueblo indígena;Hombre;2967;2017;3101
1170;Copiapó;Dificultad económica;No pertenece a ningún pueblo indígena;Hombre;335;2017;3101
1171;Copiapó;Enfermedad que lo inhabilita;No pertenece a ningún pueblo indígena;Mujer;157;2017;3101
1172;Copiapó;Trabaja o busca trabajo;Diaguita;Hombre;248;2017;3101
1173;Copiapó;Trabaja o busca trabajo;No sabe/no responde;Mujer;38;2017;3101
1174;Copiapó;Ayuda en la casa o quehaceres del hogar;Diaguita;Mujer;85;2017;3101
1175;Copiapó;Terminó de estudiar;Mapuche;Mujer;302;2017;3101
1176;Copiapó;Trabaja o busca trabajo;Aimara;Hombre;34;2017;3101
1177;Copiapó;Ayuda en la casa o quehaceres del hogar;No pertenece a ningún pueblo indígena;Mujer;496;2017;3101
1178;Copiapó;Terminó de estudiar;No sabe/no responde;Hombre;101;2017;3101
1179;Copiapó;Embarazo, maternidad o paternidad;Atacameño (Likan-Antai);Hombre;53;2017;3101
1180;Copiapó;Dificultad económica;Collas;Hombre;39;2017;3101
1181;Copiapó;Trabaja o busca trabajo;No pertenece a ningún pueblo indígena;Hombre;4762;2017;3101
1182;Copiapó;Terminó de estudiar;Diaguita;Mujer;327;2017;3101
1183;Copiapó;No le interesa;No pertenece a ningún pueblo indígena;Hombre;132;2017;3101
1184;Copiapó;Trabaja o busca trabajo;Diaguita;Mujer;251;2017;3101
1185;Copiapó;Ayuda en la casa o quehaceres del hogar;No pertenece a ningún pueblo indígena;Hombre;123;2017;3101
1186;Copiapó;Trabaja o busca trabajo;Collas;Mujer;40;2017;3101
1187;Copiapó;Dificultad económica;No pertenece a ningún pueblo indígena;Mujer;387;2017;3101
1188;Copiapó;Terminó de estudiar;Aimara;Hombre;60;2017;3101
1189;Copiapó;Problemas familiares;No pertenece a ningún pueblo indígena;Hombre;97;2017;3101
1190;Copiapó;Otra razón. Especifique;Mapuche;Mujer;55;2017;3101
1191;Copiapó;Ayuda en la casa o quehaceres del hogar;Mapuche;Mujer;43;2017;3101
1192;Copiapó;Otra razón. Especifique;Diaguita;Hombre;98;2017;3101
1193;Copiapó;Otra razón. Especifique;No pertenece a ningún pueblo indígena;Mujer;284;2017;3101
1194;Copiapó;No le interesa;No sabe/no responde;Hombre;202;2017;3101
1195;Copiapó;No sabe/no responde;Diaguita;Mujer;48;2017;3101
1196;Copiapó;Trabaja o busca trabajo;Mapuche;Mujer;150;2017;3101
1197;Copiapó;Terminó de estudiar;Aimara;Mujer;42;2017;3101
1198;Copiapó;Terminó de estudiar;Collas;Mujer;273;2017;3101
1199;Copiapó;Trabaja o busca trabajo;Mapuche;Hombre;86;2017;3101
1200;Copiapó;Terminó de estudiar;Mapuche;Hombre;148;2017;3101
1201;Copiapó;No sabe/no responde;Collas;Mujer;66;2017;3101
1202;Copiapó;No le interesa;Mapuche;Hombre;43;2017;3101
1203;Copiapó;Tiene una discapacidad o requiere establecimiento de educaci;No pertenece a ningún pueblo indígena;Hombre;190;2017;3101
1204;Copiapó;Dificultad económica;Diaguita;Hombre;104;2017;3101
1205;Copiapó;Otra razón. Especifique;Aimara;Hombre;57;2017;3101
1206;Copiapó;Otra razón. Especifique;Mapuche;Hombre;43;2017;3101
1207;Copiapó;Expulsión o cancelación de matrícula;No pertenece a ningún pueblo indígena;Mujer;40;2017;3101
1208;Copiapó;Embarazo, maternidad o paternidad;Diaguita;Mujer;51;2017;3101
1209;Copiapó;Problemas de rendimiento;No pertenece a ningún pueblo indígena;Mujer;42;2017;3101
1210;Copiapó;No sabe/no responde;No sabe/no responde;Hombre;32;2017;3101
1211;Copiapó;No le interesa;Collas;Hombre;43;2017;3101
1212;Copiapó;Embarazo, maternidad o paternidad;No pertenece a ningún pueblo indígena;Hombre;98;2017;3101
1213;Copiapó;Embarazo, maternidad o paternidad;No pertenece a ningún pueblo indígena;Mujer;1068;2017;3101
1214;Copiapó;Terminó de estudiar;Diaguita;Hombre;375;2017;3101
1215;Copiapó;No sabe/no responde;No pertenece a ningún pueblo indígena;Hombre;956;2017;3101
1216;Copiapó;Otra razón. Especifique;No pertenece a ningún pueblo indígena;Hombre;333;2017;3101
1217;Copiapó;No sabe/no responde;No pertenece a ningún pueblo indígena;Mujer;1329;2017;3101
1218;Copiapó;Tiene una discapacidad o requiere establecimiento de educaci;No pertenece a ningún pueblo indígena;Mujer;97;2017;3101
1219;Copiapó;No le interesa;No pertenece a ningún pueblo indígena;Mujer;173;2017;3101
1220;Copiapó;Embarazo, maternidad o paternidad;Collas;Mujer;118;2017;3101
1221;Copiapó;No le interesa;Mapuche;Mujer;44;2017;3101
1222;Copiapó;No sabe/no responde;Collas;Hombre;107;2017;3101
1223;Copiapó;Terminó de estudiar;No pertenece a ningún pueblo indígena;Mujer;2758;2017;3101
1224;Copiapó;No sabe/no responde;Diaguita;Hombre;46;2017;3101
1225;Copiapó;Problemas de rendimiento;No pertenece a ningún pueblo indígena;Hombre;133;2017;3101
1226;Copiapó;Está asistiendo a un preuniversitario;No pertenece a ningún pueblo indígena;Mujer;234;2017;3101
1227;Copiapó;Dificultad económica;Diaguita;Mujer;71;2017;3101
1228;Coquimbo;Trabaja o busca trabajo;No sabe/no responde;Hombre;75;2017;4102
1229;Coquimbo;Está asistiendo a un preuniversitario;No pertenece a ningún pueblo indígena;Hombre;302;2017;4102
1230;Coquimbo;Embarazo, maternidad o paternidad;Diaguita;Mujer;183;2017;4102
1231;Coquimbo;Se encuentra preparando la PSU por su cuenta;No pertenece a ningún pueblo indígena;Mujer;117;2017;4102
1232;Coquimbo;Tiene una discapacidad o requiere establecimiento de educaci;No pertenece a ningún pueblo indígena;Mujer;144;2017;4102
1233;Coquimbo;Embarazo, maternidad o paternidad;No pertenece a ningún pueblo indígena;Mujer;894;2017;4102
1234;Coquimbo;No existe establemcimiento cercano;No pertenece a ningún pueblo indígena;Hombre;108;2017;4102
1235;Coquimbo;Terminó de estudiar;Aimara;Mujer;137;2017;4102
1236;Coquimbo;Embarazo, maternidad o paternidad;Mapuche;Mujer;204;2017;4102
1237;Coquimbo;Trabaja o busca trabajo;No pertenece a ningún pueblo indígena;Hombre;4699;2017;4102
1238;Coquimbo;Trabaja o busca trabajo;Diaguita;Hombre;405;2017;4102
1239;Coquimbo;Está asistiendo a un preuniversitario;No pertenece a ningún pueblo indígena;Mujer;289;2017;4102
1240;Coquimbo;Otra razón. Especifique;Diaguita;Hombre;53;2017;4102
1241;Coquimbo;Terminó de estudiar;Diaguita;Mujer;300;2017;4102
1242;Coquimbo;Trabaja o busca trabajo;No sabe/no responde;Mujer;150;2017;4102
1243;Coquimbo;Expulsión o cancelación de matrícula;No pertenece a ningún pueblo indígena;Hombre;59;2017;4102
1244;Coquimbo;Terminó de estudiar;No pertenece a ningún pueblo indígena;Mujer;8251;2017;4102
1245;Coquimbo;Trabaja o busca trabajo;Mapuche;Mujer;76;2017;4102
1246;Coquimbo;Otra razón. Especifique;No pertenece a ningún pueblo indígena;Hombre;444;2017;4102
1247;Coquimbo;No le interesa;No pertenece a ningún pueblo indígena;Hombre;291;2017;4102
1248;Coquimbo;Trabaja o busca trabajo;Mapuche;Hombre;422;2017;4102
1249;Coquimbo;Trabaja o busca trabajo;No pertenece a ningún pueblo indígena;Mujer;2938;2017;4102
1250;Coquimbo;Problemas familiares;No pertenece a ningún pueblo indígena;Mujer;177;2017;4102
1251;Coquimbo;Terminó de estudiar;Mapuche;Hombre;154;2017;4102
1252;Coquimbo;Enfermedad que lo inhabilita;No pertenece a ningún pueblo indígena;Mujer;674;2017;4102
1253;Coquimbo;No sabe/no responde;No pertenece a ningún pueblo indígena;Hombre;779;2017;4102
1254;Coquimbo;No le interesa;No pertenece a ningún pueblo indígena;Mujer;270;2017;4102
1255;Coquimbo;Ayuda en la casa o quehaceres del hogar;No pertenece a ningún pueblo indígena;Mujer;1357;2017;4102
1256;Coquimbo;Está asistiendo a un preuniversitario;Mapuche;Mujer;78;2017;4102
1257;Coquimbo;Problemas familiares;Diaguita;Mujer;105;2017;4102
1258;Coquimbo;Terminó de estudiar;No pertenece a ningún pueblo indígena;Hombre;8384;2017;4102
1259;Coquimbo;No sabe/no responde;Mapuche;Mujer;98;2017;4102
1260;Coquimbo;Embarazo, maternidad o paternidad;No pertenece a ningún pueblo indígena;Hombre;102;2017;4102
1261;Coquimbo;Enfermedad que lo inhabilita;No pertenece a ningún pueblo indígena;Hombre;66;2017;4102
1262;Coquimbo;Otra razón. Especifique;No pertenece a ningún pueblo indígena;Mujer;204;2017;4102
1263;Coquimbo;No sabe/no responde;No pertenece a ningún pueblo indígena;Mujer;617;2017;4102
1264;Coquimbo;Dificultad económica;No pertenece a ningún pueblo indígena;Hombre;1610;2017;4102
1265;Coquimbo;Problemas familiares;Diaguita;Hombre;105;2017;4102
1266;Coquimbo;Tiene una discapacidad o requiere establecimiento de educaci;No pertenece a ningún pueblo indígena;Hombre;46;2017;4102
1267;Coquimbo;Dificultad económica;No pertenece a ningún pueblo indígena;Mujer;555;2017;4102
1268;Coronel;Dificultad económica;No pertenece a ningún pueblo indígena;Hombre;690;2017;8102
1269;Coronel;Terminó de estudiar;No pertenece a ningún pueblo indígena;Hombre;1585;2017;8102
1270;Coronel;Está asistiendo a un preuniversitario;No pertenece a ningún pueblo indígena;Mujer;181;2017;8102
1271;Coronel;Terminó de estudiar;Mapuche;Mujer;198;2017;8102
1272;Coronel;Se encuentra preparando la PSU por su cuenta;No pertenece a ningún pueblo indígena;Hombre;68;2017;8102
1273;Coronel;Tiene una discapacidad o requiere establecimiento de educaci;No pertenece a ningún pueblo indígena;Mujer;211;2017;8102
1274;Coronel;Trabaja o busca trabajo;Mapuche;Hombre;202;2017;8102
1275;Coronel;Trabaja o busca trabajo;No pertenece a ningún pueblo indígena;Mujer;1302;2017;8102
1276;Coronel;Terminó de estudiar;No pertenece a ningún pueblo indígena;Mujer;2816;2017;8102
1277;Coronel;Embarazo, maternidad o paternidad;No pertenece a ningún pueblo indígena;Mujer;956;2017;8102
1278;Coronel;Trabaja o busca trabajo;No pertenece a ningún pueblo indígena;Hombre;3664;2017;8102
1279;Coronel;Ayuda en la casa o quehaceres del hogar;Mapuche;Mujer;183;2017;8102
1280;Coronel;Problemas familiares;Mapuche;Hombre;198;2017;8102
1281;Coronel;Dificultad económica;Mapuche;Mujer;93;2017;8102
1282;Coronel;No sabe/no responde;No pertenece a ningún pueblo indígena;Mujer;266;2017;8102
1283;Coronel;Problemas de rendimiento;No pertenece a ningún pueblo indígena;Mujer;81;2017;8102
1284;Coronel;Otra razón. Especifique;No pertenece a ningún pueblo indígena;Hombre;93;2017;8102
1285;Coronel;Dificultad económica;No pertenece a ningún pueblo indígena;Mujer;285;2017;8102
1286;Coronel;No le interesa;No pertenece a ningún pueblo indígena;Hombre;30;2017;8102
1287;Coronel;Problemas de rendimiento;No pertenece a ningún pueblo indígena;Hombre;201;2017;8102
1288;Coronel;Ayuda en la casa o quehaceres del hogar;No pertenece a ningún pueblo indígena;Mujer;377;2017;8102
1289;Coronel;Terminó de estudiar;Mapuche;Hombre;74;2017;8102
1290;Coronel;Otra razón. Especifique;No pertenece a ningún pueblo indígena;Mujer;108;2017;8102
1291;Coronel;No le interesa;No pertenece a ningún pueblo indígena;Mujer;204;2017;8102
1292;Coronel;Trabaja o busca trabajo;Mapuche;Mujer;83;2017;8102
1293;Coronel;Problemas familiares;No pertenece a ningún pueblo indígena;Mujer;224;2017;8102
1294;Coronel;Tiene una discapacidad o requiere establecimiento de educaci;No pertenece a ningún pueblo indígena;Hombre;84;2017;8102
1295;Coronel;Está asistiendo a un preuniversitario;No pertenece a ningún pueblo indígena;Hombre;59;2017;8102
1296;Coronel;No sabe/no responde;No pertenece a ningún pueblo indígena;Hombre;108;2017;8102
1297;Coronel;Enfermedad que lo inhabilita;Mapuche;Mujer;93;2017;8102
1298;Corral;Terminó de estudiar;No pertenece a ningún pueblo indígena;Mujer;59;2017;14102
1299;Corral;Trabaja o busca trabajo;Mapuche;Mujer;12;2017;14102
1300;Corral;Embarazo, maternidad o paternidad;Mapuche;Mujer;22;2017;14102
1301;Corral;Terminó de estudiar;No pertenece a ningún pueblo indígena;Hombre;91;2017;14102
1302;Corral;No le interesa;No pertenece a ningún pueblo indígena;Mujer;12;2017;14102
1303;Corral;Trabaja o busca trabajo;Mapuche;Hombre;24;2017;14102
1304;Corral;Enfermedad que lo inhabilita;No pertenece a ningún pueblo indígena;Mujer;12;2017;14102
1305;Corral;Ayuda en la casa o quehaceres del hogar;No pertenece a ningún pueblo indígena;Mujer;31;2017;14102
1306;Corral;No sabe/no responde;No pertenece a ningún pueblo indígena;Mujer;12;2017;14102
1307;Corral;Trabaja o busca trabajo;No pertenece a ningún pueblo indígena;Hombre;55;2017;14102
1308;Corral;Terminó de estudiar;Mapuche;Mujer;47;2017;14102
1309;Corral;No sabe/no responde;No pertenece a ningún pueblo indígena;Hombre;46;2017;14102
1310;Coyhaique;Problemas familiares;No pertenece a ningún pueblo indígena;Hombre;19;2017;11101
1311;Coyhaique;No sabe/no responde;No pertenece a ningún pueblo indígena;Hombre;150;2017;11101
1312;Coyhaique;Enfermedad que lo inhabilita;No pertenece a ningún pueblo indígena;Mujer;59;2017;11101
1313;Coyhaique;Problemas familiares;Mapuche;Mujer;21;2017;11101
1314;Coyhaique;Expulsión o cancelación de matrícula;No pertenece a ningún pueblo indígena;Hombre;35;2017;11101
1315;Coyhaique;Otra razón. Especifique;No pertenece a ningún pueblo indígena;Hombre;93;2017;11101
1316;Coyhaique;No le interesa;Mapuche;Mujer;16;2017;11101
1317;Coyhaique;Dificultad de acceso o movilización;No pertenece a ningún pueblo indígena;Mujer;44;2017;11101
1318;Coyhaique;Embarazo, maternidad o paternidad;Mapuche;Hombre;38;2017;11101
1319;Coyhaique;Embarazo, maternidad o paternidad;Mapuche;Mujer;149;2017;11101
1320;Coyhaique;Embarazo, maternidad o paternidad;No pertenece a ningún pueblo indígena;Mujer;261;2017;11101
1321;Coyhaique;Trabaja o busca trabajo;Quechua;Hombre;14;2017;11101
1322;Coyhaique;Ayuda en la casa o quehaceres del hogar;No pertenece a ningún pueblo indígena;Mujer;35;2017;11101
1323;Coyhaique;No le interesa;Mapuche;Hombre;113;2017;11101
1324;Coyhaique;Dificultad económica;Mapuche;Hombre;28;2017;11101
1325;Coyhaique;Trabaja o busca trabajo;No pertenece a ningún pueblo indígena;Hombre;658;2017;11101
1326;Coyhaique;Otra razón. Especifique;No pertenece a ningún pueblo indígena;Mujer;93;2017;11101
1327;Coyhaique;Dificultad económica;Mapuche;Mujer;82;2017;11101
1328;Coyhaique;Terminó de estudiar;Kawashkar o Alacalufes;Hombre;20;2017;11101
1329;Coyhaique;No le interesa;No pertenece a ningún pueblo indígena;Mujer;58;2017;11101
1330;Coyhaique;No le interesa;No pertenece a ningún pueblo indígena;Hombre;146;2017;11101
1331;Coyhaique;Terminó de estudiar;No pertenece a ningún pueblo indígena;Hombre;1291;2017;11101
1332;Coyhaique;Embarazo, maternidad o paternidad;No pertenece a ningún pueblo indígena;Hombre;39;2017;11101
1333;Coyhaique;Otra razón. Especifique;Mapuche;Mujer;21;2017;11101
1334;Coyhaique;Terminó de estudiar;Mapuche;Mujer;408;2017;11101
1335;Coyhaique;Enfermedad que lo inhabilita;Mapuche;Hombre;17;2017;11101
1336;Coyhaique;Terminó de estudiar;Mapuche;Hombre;583;2017;11101
1337;Coyhaique;Dificultad económica;No pertenece a ningún pueblo indígena;Mujer;86;2017;11101
1338;Coyhaique;Dificultad económica;No pertenece a ningún pueblo indígena;Hombre;76;2017;11101
1339;Coyhaique;Otra razón. Especifique;Mapuche;Hombre;67;2017;11101
1340;Coyhaique;Trabaja o busca trabajo;Mapuche;Hombre;404;2017;11101
1341;Coyhaique;Trabaja o busca trabajo;Diaguita;Mujer;22;2017;11101
1342;Coyhaique;No sabe/no responde;No pertenece a ningún pueblo indígena;Mujer;159;2017;11101
1343;Coyhaique;Problemas de rendimiento;Mapuche;Hombre;13;2017;11101
1344;Coyhaique;Enfermedad que lo inhabilita;No pertenece a ningún pueblo indígena;Hombre;33;2017;11101
1345;Coyhaique;Está asistiendo a un preuniversitario;Mapuche;Mujer;16;2017;11101
1346;Coyhaique;Ayuda en la casa o quehaceres del hogar;Mapuche;Mujer;16;2017;11101
1347;Coyhaique;Trabaja o busca trabajo;Quechua;Mujer;52;2017;11101
1348;Coyhaique;Trabaja o busca trabajo;Mapuche;Mujer;151;2017;11101
1349;Coyhaique;Problemas familiares;Mapuche;Hombre;21;2017;11101
1350;Coyhaique;Tiene una discapacidad o requiere establecimiento de educaci;Mapuche;Hombre;24;2017;11101
1351;Coyhaique;Tiene una discapacidad o requiere establecimiento de educaci;No pertenece a ningún pueblo indígena;Hombre;15;2017;11101
1352;Coyhaique;Problemas de rendimiento;No pertenece a ningún pueblo indígena;Hombre;39;2017;11101
1353;Coyhaique;No sabe/no responde;Mapuche;Mujer;24;2017;11101
1354;Coyhaique;Trabaja o busca trabajo;No pertenece a ningún pueblo indígena;Mujer;525;2017;11101
