;Comuna;Educacion;Etnia;Sexo;Freq;anio;codigo
1128;frutillar ;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;hombre;62;2006;10105
1129;frutillar ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;mujer;98;2006;10105
1130;futaleufú ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;hombre;16;2006;10402
1131;futaleufú ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;mujer;10;2006;10402
1132;futaleufú ;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;mujer;18;2006;10402
1133;futaleufú ;no lo aceptan;mapuche ;hombre;7;2006;10402
1134;futaleufú ;no existe establecimiento cercano;mapuche ;mujer;6;2006;10402
1135;futaleufú ;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;hombre;6;2006;10402
1136;futaleufú ;no lo aceptan;no pertenece a ningún pueblo indígena;hombre;4;2006;10402
1137;futaleufú ;otra razón;no pertenece a ningún pueblo indígena;mujer;2;2006;10402
1138;futaleufú ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;mujer;16;2006;10402
1139;futaleufú ;no lo aceptan;no pertenece a ningún pueblo indígena;mujer;4;2006;10402
1140;futrono ;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;mujer;26;2006;14202
1141;futrono ;dificultad de acceso o movilización;mapuche ;hombre;52;2006;14202
1142;futrono ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;hombre;208;2006;14202
1143;futrono ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;mujer;222;2006;14202
1144;futrono ;no es necesario porque lo(a) cuidan en la casa.;mapuche ;mujer;41;2006;14202
1145;futrono ;no hay matrícula (vacantes);mapuche ;mujer;21;2006;14202
1146;futrono ;otra razón;no pertenece a ningún pueblo indígena;hombre;36;2006;14202
1147;futrono ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;hombre;35;2006;14202
1148;futrono ;desconfío del cuidado que recibiría ;no pertenece a ningún pueblo indígena;hombre;19;2006;14202
1149;futrono ;no veo utilidad en que asista a esta edad;mapuche ;hombre;26;2006;14202
1150;futrono ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;mujer;122;2006;14202
1151;futrono ;no es necesario porque lo(a) cuidan en la casa.;mapuche ;hombre;58;2006;14202
1152;galvarino ;no es necesario porque lo(a) cuidan en la casa.;mapuche ;hombre;307;2006;9106
1153;galvarino ;desconfío del cuidado que recibiría ;mapuche ;hombre;14;2006;9106
1154;galvarino ;no existe establecimiento cercano;mapuche ;mujer;28;2006;9106
1155;galvarino ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;hombre;108;2006;9106
1156;galvarino ;no existe establecimiento cercano;mapuche ;hombre;24;2006;9106
1157;galvarino ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;mujer;65;2006;9106
1158;galvarino ;dificultad económica;mapuche ;hombre;10;2006;9106
1159;galvarino ;otra razón;mapuche ;hombre;10;2006;9106
1160;galvarino ;desconfío del cuidado que recibiría ;no pertenece a ningún pueblo indígena;mujer;28;2006;9106
1161;galvarino ;no es necesario porque lo(a) cuidan en la casa.;mapuche ;mujer;234;2006;9106
1162;galvarino ;otra razón;mapuche ;mujer;27;2006;9106
1163;general lagos ;no es necesario porque lo(a) cuidan en la casa.;aymara;mujer;13;2006;15202
1164;general lagos ;no es necesario porque lo(a) cuidan en la casa.;aymara;hombre;9;2006;15202
1165;general lagos ;no existe establecimiento cercano;aymara;hombre;6;2006;15202
1166;general lagos ;no veo utilidad en que asista a esta edad;aymara;mujer;3;2006;15202
1167;general lagos ;dificultad de acceso o movilización;aymara;mujer;3;2006;15202
1168;general lagos ;dificultad de acceso o movilización;aymara;hombre;3;2006;15202
1169;general lagos ;no existe establecimiento cercano;aymara;mujer;3;2006;15202
1170;gorbea ;no es necesario porque lo(a) cuidan en la casa.;mapuche ;mujer;81;2006;9107
1171;gorbea ;no hay matrícula (vacantes);no pertenece a ningún pueblo indígena;mujer;13;2006;9107
1172;gorbea ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;hombre;289;2006;9107
1173;gorbea ;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;hombre;48;2006;9107
1174;gorbea ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;mujer;13;2006;9107
1175;gorbea ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;hombre;21;2006;9107
1176;gorbea ;no veo utilidad en que asista a esta edad;mapuche ;hombre;9;2006;9107
1177;gorbea ;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;mujer;60;2006;9107
1178;gorbea ;no es necesario porque lo(a) cuidan en la casa.;mapuche ;hombre;47;2006;9107
1179;gorbea ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;mujer;277;2006;9107
1180;gorbea ;otra razón;no pertenece a ningún pueblo indígena;hombre;24;2006;9107
1181;gorbea ;otra razón;no pertenece a ningún pueblo indígena;mujer;45;2006;9107
1182;graneros ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;hombre;562;2006;6106
1183;graneros ;sin dato;no pertenece a ningún pueblo indígena;hombre;41;2006;6106
1184;graneros ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;hombre;300;2006;6106
1185;graneros ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;mujer;488;2006;6106
1186;graneros ;desconfío del cuidado que recibiría ;no pertenece a ningún pueblo indígena;mujer;38;2006;6106
1187;graneros ;el horario no me acomoda;no pertenece a ningún pueblo indígena;hombre;41;2006;6106
1188;graneros ;otra razón;no pertenece a ningún pueblo indígena;hombre;41;2006;6106
1189;graneros ;tiene una discapacidad;no pertenece a ningún pueblo indígena;hombre;48;2006;6106
1190;graneros ;desconfío del cuidado que recibiría ;no pertenece a ningún pueblo indígena;hombre;112;2006;6106
1191;graneros ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;mujer;221;2006;6106
1192;hijuelas ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;mujer;87;2006;5503
1193;hijuelas ;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;hombre;25;2006;5503
1194;hijuelas ;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;mujer;10;2006;5503
1195;hijuelas ;desconfío del cuidado que recibiría ;no pertenece a ningún pueblo indígena;hombre;21;2006;5503
1196;hijuelas ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;mujer;304;2006;5503
1197;hijuelas ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;hombre;365;2006;5503
1198;hualaihué ;se enfermaría mucho;no pertenece a ningún pueblo indígena;mujer;28;2006;10403
1199;hualaihué ;no hay matrícula (vacantes);no pertenece a ningún pueblo indígena;mujer;10;2006;10403
1200;hualaihué ;no es necesario porque lo(a) cuidan en la casa.;mapuche ;hombre;78;2006;10403
1201;hualaihué ;no existe establecimiento cercano;mapuche ;hombre;16;2006;10403
1202;hualaihué ;no es necesario porque lo(a) cuidan en la casa.;mapuche ;mujer;60;2006;10403
1203;hualaihué ;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;mujer;66;2006;10403
1204;hualaihué ;no hay matrícula (vacantes);no pertenece a ningún pueblo indígena;hombre;36;2006;10403
1205;hualaihué ;no lo aceptan;no pertenece a ningún pueblo indígena;hombre;10;2006;10403
1206;hualaihué ;no veo utilidad en que asista a esta edad;mapuche ;mujer;16;2006;10403
1207;hualaihué ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;hombre;136;2006;10403
1208;hualaihué ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;mujer;16;2006;10403
1209;hualaihué ;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;hombre;24;2006;10403
1210;hualaihué ;no lo aceptan;mapuche ;hombre;8;2006;10403
1211;hualaihué ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;mujer;68;2006;10403
1212;hualaihué ;sin dato;mapuche ;hombre;8;2006;10403
1213;hualaihué ;no existe establecimiento cercano;mapuche ;mujer;16;2006;10403
1214;hualaihué ;no hay matrícula (vacantes);mapuche ;hombre;8;2006;10403
1215;hualaihué ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;hombre;16;2006;10403
1216;hualañé ;no es necesario porque lo(a) cuidan en la casa.;mapuche ;hombre;11;2006;7302
1217;hualañé ;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;hombre;22;2006;7302
1218;hualañé ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;hombre;183;2006;7302
1219;hualañé ;no lo aceptan;no pertenece a ningún pueblo indígena;mujer;16;2006;7302
1220;hualañé ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;mujer;175;2006;7302
1221;hualpén ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;hombre;1890;2006;8112
1222;hualpén ;se enfermaría mucho;no pertenece a ningún pueblo indígena;hombre;112;2006;8112
1223;hualpén ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;mujer;1145;2006;8112
1224;hualpén ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;hombre;112;2006;8112
1225;hualpén ;no veo utilidad en que asista a esta edad;mapuche ;hombre;112;2006;8112
1226;hualpén ;no lo aceptan;no pertenece a ningún pueblo indígena;hombre;113;2006;8112
1227;hualpén ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;mujer;228;2006;8112
1228;hualpén ;el horario no me acomoda;no pertenece a ningún pueblo indígena;hombre;110;2006;8112
1229;hualpén ;no es necesario porque lo(a) cuidan en la casa.;sin dato;hombre;112;2006;8112
1230;hualpén ;no hay matrícula (vacantes);no pertenece a ningún pueblo indígena;hombre;125;2006;8112
1231;hualqui ;se enfermaría mucho;no pertenece a ningún pueblo indígena;hombre;33;2006;8105
1232;hualqui ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;mujer;44;2006;8105
1233;hualqui ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;hombre;44;2006;8105
1234;hualqui ;no lo aceptan;no pertenece a ningún pueblo indígena;hombre;15;2006;8105
1235;hualqui ;no hay matrícula (vacantes);no pertenece a ningún pueblo indígena;mujer;11;2006;8105
1236;hualqui ;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;hombre;58;2006;8105
1237;hualqui ;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;mujer;22;2006;8105
1238;hualqui ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;hombre;257;2006;8105
1239;hualqui ;no existe establecimiento cercano;mapuche ;hombre;26;2006;8105
1240;hualqui ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;mujer;443;2006;8105
1241;huara ;no es necesario porque lo(a) cuidan en la casa.;aymara;hombre;112;2006;1404
1242;huara ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;mujer;7;2006;1404
1243;huara ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;hombre;3;2006;1404
1244;huara ;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;hombre;3;2006;1404
1245;huara ;no existe establecimiento cercano;aymara;hombre;11;2006;1404
1246;huara ;no es necesario porque lo(a) cuidan en la casa.;aymara;mujer;9;2006;1404
1247;huara ;no es necesario porque lo(a) cuidan en la casa.;mapuche ;hombre;3;2006;1404
1248;huara ;no es necesario porque lo(a) cuidan en la casa.;quechua ;hombre;9;2006;1404
1249;huara ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;hombre;19;2006;1404
1250;huara ;no es necesario porque lo(a) cuidan en la casa.;mapuche ;mujer;3;2006;1404
1251;huara ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;mujer;4;2006;1404
1252;huara ;no existe establecimiento cercano;aymara;mujer;15;2006;1404
1253;huara ;no veo utilidad en que asista a esta edad;aymara;hombre;2;2006;1404
1254;huara ;no existe establecimiento cercano;quechua ;hombre;6;2006;1404
1255;huara ;otra razón;no pertenece a ningún pueblo indígena;mujer;4;2006;1404
1256;huasco ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;hombre;39;2006;3304
1257;huasco ;sin dato;no pertenece a ningún pueblo indígena;hombre;8;2006;3304
1258;huasco ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;hombre;214;2006;3304
1259;huasco ;otra razón;no pertenece a ningún pueblo indígena;hombre;9;2006;3304
1260;huasco ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;mujer;254;2006;3304
1261;huasco ;desconfío del cuidado que recibiría ;no pertenece a ningún pueblo indígena;hombre;20;2006;3304
1262;huasco ;desconfío del cuidado que recibiría ;no pertenece a ningún pueblo indígena;mujer;10;2006;3304
1263;huasco ;desconfío del cuidado que recibiría ;diaguita;hombre;8;2006;3304
1264;huechuraba ;desconfío del cuidado que recibiría ;no pertenece a ningún pueblo indígena;hombre;81;2006;13107
1265;huechuraba ;sin dato;no pertenece a ningún pueblo indígena;mujer;154;2006;13107
1266;huechuraba ;no lo aceptan;no pertenece a ningún pueblo indígena;mujer;75;2006;13107
1267;huechuraba ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;hombre;295;2006;13107
1268;huechuraba ;otra razón;no pertenece a ningún pueblo indígena;mujer;75;2006;13107
1269;huechuraba ;se enfermaría mucho;no pertenece a ningún pueblo indígena;hombre;149;2006;13107
1270;huechuraba ;dificultad económica;no pertenece a ningún pueblo indígena;hombre;162;2006;13107
1271;huechuraba ;no hay matrícula (vacantes);no pertenece a ningún pueblo indígena;hombre;75;2006;13107
1272;huechuraba ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;hombre;1634;2006;13107
1273;huechuraba ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;mujer;1377;2006;13107
1274;huechuraba ;no hay matrícula (vacantes);no pertenece a ningún pueblo indígena;mujer;86;2006;13107
1275;huechuraba ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;mujer;77;2006;13107
1276;illapel ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;hombre;101;2006;4201
1277;illapel ;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;hombre;45;2006;4201
1278;illapel ;sin dato;no pertenece a ningún pueblo indígena;mujer;42;2006;4201
1279;illapel ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;mujer;330;2006;4201
1280;illapel ;otra razón;no pertenece a ningún pueblo indígena;hombre;42;2006;4201
1281;illapel ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;hombre;637;2006;4201
1282;illapel ;el horario no me acomoda;no pertenece a ningún pueblo indígena;mujer;32;2006;4201
1283;illapel ;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;mujer;77;2006;4201
1284;illapel ;desconfío del cuidado que recibiría ;no pertenece a ningún pueblo indígena;mujer;45;2006;4201
1285;independencia ;desconfío del cuidado que recibiría ;mapuche ;mujer;47;2006;13108
1286;independencia ;no hay matrícula (vacantes);no pertenece a ningún pueblo indígena;mujer;63;2006;13108
1287;independencia ;tiene una discapacidad;no pertenece a ningún pueblo indígena;hombre;46;2006;13108
1288;independencia ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;mujer;711;2006;13108
1289;independencia ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;mujer;217;2006;13108
1290;independencia ;otra razón;no pertenece a ningún pueblo indígena;mujer;52;2006;13108
1291;independencia ;sin dato;no pertenece a ningún pueblo indígena;hombre;65;2006;13108
1292;independencia ;desconfío del cuidado que recibiría ;no pertenece a ningún pueblo indígena;mujer;94;2006;13108
1293;independencia ;no hay matrícula (vacantes);no pertenece a ningún pueblo indígena;hombre;61;2006;13108
1294;independencia ;dificultad económica;no pertenece a ningún pueblo indígena;mujer;141;2006;13108
1295;independencia ;desconfío del cuidado que recibiría ;no pertenece a ningún pueblo indígena;hombre;53;2006;13108
1296;independencia ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;hombre;1285;2006;13108
1297;independencia ;no es necesario porque lo(a) cuidan en la casa.;mapuche ;mujer;109;2006;13108
1298;independencia ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;hombre;208;2006;13108
1299;independencia ;no es necesario porque lo(a) cuidan en la casa.;sin dato;mujer;52;2006;13108
1300;independencia ;no es necesario porque lo(a) cuidan en la casa.;atacameño;hombre;62;2006;13108
1301;independencia ;dificultad económica;no pertenece a ningún pueblo indígena;hombre;105;2006;13108
1302;independencia ;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;hombre;53;2006;13108
1303;iquique ;no es necesario porque lo(a) cuidan en la casa.;aymara;hombre;205;2006;1101
1304;iquique ;otra razón;aymara;mujer;6;2006;1101
1305;iquique ;no veo utilidad en que asista a esta edad;aymara;hombre;375;2006;1101
1306;iquique ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;mujer;4059;2006;1101
1307;iquique ;otra razón;no pertenece a ningún pueblo indígena;hombre;392;2006;1101
1308;iquique ;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;mujer;248;2006;1101
1309;iquique ;no veo utilidad en que asista a esta edad;aymara;mujer;205;2006;1101
1310;iquique ;no es necesario porque lo(a) cuidan en la casa.;mapuche ;hombre;7;2006;1101
1311;iquique ;dificultad económica;no pertenece a ningún pueblo indígena;mujer;482;2006;1101
1312;iquique ;no existe establecimiento cercano;aymara;mujer;6;2006;1101
1313;iquique ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;hombre;2294;2006;1101
1314;iquique ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;mujer;221;2006;1101
1315;iquique ;dificultad económica;no pertenece a ningún pueblo indígena;hombre;262;2006;1101
1316;isla de maipo ;dificultad de acceso o movilización;no pertenece a ningún pueblo indígena;mujer;48;2006;13603
1317;isla de maipo ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;hombre;655;2006;13603
1318;isla de maipo ;no hay matrícula (vacantes);no pertenece a ningún pueblo indígena;hombre;96;2006;13603
1319;isla de maipo ;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;mujer;22;2006;13603
1320;isla de maipo ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;mujer;250;2006;13603
1321;isla de maipo ;otra razón;no pertenece a ningún pueblo indígena;mujer;19;2006;13603
1322;isla de maipo ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;mujer;507;2006;13603
1323;isla de maipo ;sin dato;no pertenece a ningún pueblo indígena;mujer;87;2006;13603
1324;isla de maipo ;sin dato;no pertenece a ningún pueblo indígena;hombre;77;2006;13603
1325;isla de maipo ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;hombre;151;2006;13603
1326;isla de maipo ;no lo aceptan;no pertenece a ningún pueblo indígena;hombre;24;2006;13603
1327;isla de maipo ;desconfío del cuidado que recibiría ;mapuche ;mujer;33;2006;13603
1328;isla de maipo ;desconfío del cuidado que recibiría ;no pertenece a ningún pueblo indígena;mujer;18;2006;13603
1329;isla de maipo ;no hay matrícula (vacantes);no pertenece a ningún pueblo indígena;mujer;19;2006;13603
1330;la calera ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;hombre;1235;2006;5502
1331;la calera ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;hombre;232;2006;5502
1332;la calera ;dificultad de acceso o movilización;no pertenece a ningún pueblo indígena;mujer;18;2006;5502
1333;la calera ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;mujer;706;2006;5502
1334;la calera ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;mujer;242;2006;5502
1335;la calera ;desconfío del cuidado que recibiría ;no pertenece a ningún pueblo indígena;mujer;65;2006;5502
1336;la cisterna ;desconfío del cuidado que recibiría ;no pertenece a ningún pueblo indígena;mujer;169;2006;13109
1337;la cisterna ;el horario no me acomoda;no pertenece a ningún pueblo indígena;mujer;84;2006;13109
1338;la cisterna ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;mujer;84;2006;13109
1339;la cisterna ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;hombre;1886;2006;13109
1340;la cisterna ;dificultad económica;no pertenece a ningún pueblo indígena;hombre;87;2006;13109
1341;la cisterna ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;hombre;252;2006;13109
1342;la cisterna ;el horario no me acomoda;no pertenece a ningún pueblo indígena;hombre;94;2006;13109
1343;la cisterna ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;mujer;1567;2006;13109
1344;la cisterna ;no veo utilidad en que asista a esta edad;sin dato;mujer;84;2006;13109
1345;la cruz ;no es necesario porque lo(a) cuidan en la casa.;mapuche ;mujer;24;2006;5504
1346;la cruz ;tiene una discapacidad;no pertenece a ningún pueblo indígena;mujer;26;2006;5504
1347;la cruz ;desconfío del cuidado que recibiría ;no pertenece a ningún pueblo indígena;hombre;21;2006;5504
1348;la cruz ;dificultad de acceso o movilización;no pertenece a ningún pueblo indígena;mujer;21;2006;5504
1349;la cruz ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;hombre;259;2006;5504
1350;la cruz ;se enfermaría mucho;no pertenece a ningún pueblo indígena;mujer;40;2006;5504
1351;la cruz ;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;mujer;10;2006;5504
1352;la cruz ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;mujer;43;2006;5504
1353;la cruz ;no veo utilidad en que asista a esta edad;mapuche ;mujer;10;2006;5504
1354;la cruz ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;hombre;10;2006;5504
1355;la cruz ;sin dato;no pertenece a ningún pueblo indígena;mujer;40;2006;5504
1356;la cruz ;otra razón;no pertenece a ningún pueblo indígena;hombre;10;2006;5504
1357;la cruz ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;mujer;224;2006;5504
1358;la estrella ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;hombre;49;2006;6202
1359;la estrella ;otra razón;no pertenece a ningún pueblo indígena;mujer;12;2006;6202
1360;la estrella ;dificultad de acceso o movilización;no pertenece a ningún pueblo indígena;mujer;5;2006;6202
1361;la estrella ;otra razón;no pertenece a ningún pueblo indígena;hombre;6;2006;6202
1362;la estrella ;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;mujer;12;2006;6202
1363;la estrella ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;mujer;27;2006;6202
1364;la estrella ;sin dato;no pertenece a ningún pueblo indígena;mujer;3;2006;6202
1365;la estrella ;no es necesario porque lo(a) cuidan en la casa.;mapuche ;mujer;7;2006;6202
1366;la estrella ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;hombre;10;2006;6202
1367;la estrella ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;mujer;33;2006;6202
1368;la florida ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;mujer;1438;2006;13110
1369;la florida ;sin dato;no pertenece a ningún pueblo indígena;hombre;298;2006;13110
1370;la florida ;desconfío del cuidado que recibiría ;no pertenece a ningún pueblo indígena;mujer;595;2006;13110
1371;la florida ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;mujer;4197;2006;13110
1372;la florida ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;hombre;1212;2006;13110
1373;la florida ;sin dato;no pertenece a ningún pueblo indígena;mujer;314;2006;13110
1374;la florida ;desconfío del cuidado que recibiría ;no pertenece a ningún pueblo indígena;hombre;303;2006;13110
1375;la florida ;desconfío del cuidado que recibiría ;mapuche ;hombre;308;2006;13110
1376;la florida ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;hombre;5292;2006;13110
1377;la florida ;requiere establecimiento especial;no pertenece a ningún pueblo indígena;hombre;287;2006;13110
1378;la florida ;tiene una discapacidad;no pertenece a ningún pueblo indígena;mujer;252;2006;13110
1379;la florida ;se enfermaría mucho;no pertenece a ningún pueblo indígena;hombre;623;2006;13110
1380;la granja ;desconfío del cuidado que recibiría ;no pertenece a ningún pueblo indígena;mujer;259;2006;13111
1381;la granja ;no es necesario porque lo(a) cuidan en la casa.;mapuche ;mujer;202;2006;13111
1382;la granja ;no es necesario porque lo(a) cuidan en la casa.;aymara;mujer;73;2006;13111
1383;la granja ;no es necesario porque lo(a) cuidan en la casa.;mapuche ;hombre;300;2006;13111
1384;la granja ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;mujer;206;2006;13111
1385;la granja ;otra razón;no pertenece a ningún pueblo indígena;hombre;361;2006;13111
1386;la granja ;dificultad económica;no pertenece a ningún pueblo indígena;mujer;258;2006;13111
1387;la granja ;sin dato;no pertenece a ningún pueblo indígena;mujer;102;2006;13111
1388;la granja ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;mujer;2130;2006;13111
1389;la granja ;tiene una discapacidad;no pertenece a ningún pueblo indígena;hombre;100;2006;13111
1390;la granja ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;hombre;1919;2006;13111
1391;la granja ;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;mujer;158;2006;13111
1392;la granja ;no lo aceptan;no pertenece a ningún pueblo indígena;hombre;383;2006;13111
1393;la granja ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;hombre;201;2006;13111
1394;la granja ;no lo aceptan;no pertenece a ningún pueblo indígena;mujer;103;2006;13111
1395;la higuera ;otra razón;no pertenece a ningún pueblo indígena;hombre;11;2006;4104
1396;la higuera ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;hombre;68;2006;4104
1397;la higuera ;otra razón;no pertenece a ningún pueblo indígena;mujer;5;2006;4104
1398;la higuera ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;mujer;59;2006;4104
1399;la higuera ;no existe establecimiento cercano;mapuche ;mujer;3;2006;4104
1400;la higuera ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;hombre;37;2006;4104
1401;la higuera ;tiene una discapacidad;no pertenece a ningún pueblo indígena;mujer;6;2006;4104
1402;la higuera ;no lo aceptan;no pertenece a ningún pueblo indígena;mujer;12;2006;4104
1403;la higuera ;desconfío del cuidado que recibiría ;no pertenece a ningún pueblo indígena;mujer;5;2006;4104
1404;la higuera ;desconfío del cuidado que recibiría ;no pertenece a ningún pueblo indígena;hombre;3;2006;4104
1405;la higuera ;no veo utilidad en que asista a esta edad;no pertenece a ningún pueblo indígena;mujer;42;2006;4104
1406;la higuera ;no lo aceptan;no pertenece a ningún pueblo indígena;hombre;6;2006;4104
1407;la ligua ;no es necesario porque lo(a) cuidan en la casa.;no pertenece a ningún pueblo indígena;hombre;959;2006;5401
