"","a","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"1083","concón","estudiante","no pertenece a ningún pueblo indígena","mujer",5966,"2015",5103
"1084","concón","estudiante","mapuche","mujer",354,"2015",5103
"1085","concón","está enfermo o tiene una discapacidad","mapuche","mujer",73,"2015",5103
"1086","concón","quehaceres del hogar","no pertenece a ningún pueblo indígena","mujer",3671,"2015",5103
"1087","concón","no tiene interés en trabajar","no pertenece a ningún pueblo indígena","mujer",313,"2015",5103
"1088","concón","está enfermo o tiene una discapacidad","no pertenece a ningún pueblo indígena","hombre",272,"2015",5103
"1089","concón","estudiante","mapuche","hombre",230,"2015",5103
"1090","concón","no tiene con quien dejar a los niños","no pertenece a ningún pueblo indígena","mujer",983,"2015",5103
"1091","concón","quehaceres del hogar","mapuche","mujer",131,"2015",5103
"1092","concón","busca cuando lo necesita o tiene trabajo esporádico","no pertenece a ningún pueblo indígena","hombre",50,"2015",5103
"1093","concón","tiene otra fuente de ingreso (seguro cesantía, mesadas, rentas, transferencias del estado, etc.)","no pertenece a ningún pueblo indígena","mujer",65,"2015",5103
"1094","concón","tiene otra fuente de ingreso (seguro cesantía, mesadas, rentas, transferencias del estado, etc.)","no pertenece a ningún pueblo indígena","hombre",101,"2015",5103
"1095","concón","jubilado(a), pensionado(a) o montepiado(a)","no pertenece a ningún pueblo indígena","mujer",3521,"2015",5103
"1096","concón","otra razón","no pertenece a ningún pueblo indígena","mujer",828,"2015",5103
"1097","concón","piensa que nadie le dará trabajo (porque no cuenta con la capacitación requerida, por su edad, etc.)","no pertenece a ningún pueblo indígena","mujer",160,"2015",5103
"1098","concón","está enfermo o tiene una discapacidad","no pertenece a ningún pueblo indígena","mujer",290,"2015",5103
"1099","concón","no tiene con quien dejar a los niños","no pertenece a ningún pueblo indígena","hombre",61,"2015",5103
"1100","concón","estudiante","no pertenece a ningún pueblo indígena","hombre",5490,"2015",5103
"1101","concón","busca cuando lo necesita o tiene trabajo esporádico","no pertenece a ningún pueblo indígena","mujer",70,"2015",5103
"1102","concón","jubilado(a), pensionado(a) o montepiado(a)","mapuche","hombre",46,"2015",5103
"1103","concón","no tiene con quien dejar a adultos mayores","no pertenece a ningún pueblo indígena","mujer",199,"2015",5103
"1104","concón","piensa que nadie le dará trabajo (porque no cuenta con la capacitación requerida, por su edad, etc.)","no pertenece a ningún pueblo indígena","hombre",66,"2015",5103
"1105","constitución","jubilado(a), pensionado(a) o montepiado(a)","no pertenece a ningún pueblo indígena","mujer",3036,"2015",7102
"1106","constitución","quehaceres del hogar","no pertenece a ningún pueblo indígena","mujer",8434,"2015",7102
"1107","constitución","no tiene con quien dejar a adultos mayores","no pertenece a ningún pueblo indígena","mujer",51,"2015",7102
"1108","constitución","otra razón","no pertenece a ningún pueblo indígena","mujer",293,"2015",7102
"1109","constitución","estudiante","mapuche","mujer",48,"2015",7102
"1110","constitución","está enfermo o tiene una discapacidad","no pertenece a ningún pueblo indígena","hombre",498,"2015",7102
"1111","constitución","estudiante","no pertenece a ningún pueblo indígena","hombre",4001,"2015",7102
"1112","constitución","jubilado(a), pensionado(a) o montepiado(a)","mapuche","hombre",154,"2015",7102
"1113","constitución","no tiene con quien dejar a los niños","no pertenece a ningún pueblo indígena","mujer",856,"2015",7102
"1114","constitución","otra razón","no pertenece a ningún pueblo indígena","hombre",412,"2015",7102
"1115","constitución","busca cuando lo necesita o tiene trabajo esporádico","no pertenece a ningún pueblo indígena","mujer",25,"2015",7102
"1116","constitución","piensa que nadie le dará trabajo (porque no cuenta con la capacitación requerida, por su edad, etc.)","no pertenece a ningún pueblo indígena","mujer",198,"2015",7102
"1117","constitución","se cansó de buscar o cree que no hay trabajo disponible","no pertenece a ningún pueblo indígena","mujer",60,"2015",7102
"1118","constitución","piensa que nadie le dará trabajo (porque no cuenta con la capacitación requerida, por su edad, etc.)","no pertenece a ningún pueblo indígena","hombre",102,"2015",7102
"1119","constitución","jubilado(a), pensionado(a) o montepiado(a)","no pertenece a ningún pueblo indígena","hombre",2185,"2015",7102
"1120","constitución","no tiene con quien dejar a los niños","mapuche","mujer",77,"2015",7102
"1121","constitución","no tiene con quien dejar a otro familiar","no pertenece a ningún pueblo indígena","mujer",131,"2015",7102
"1122","constitución","está enfermo o tiene una discapacidad","no pertenece a ningún pueblo indígena","mujer",607,"2015",7102
"1123","constitución","busca cuando lo necesita o tiene trabajo esporádico","no pertenece a ningún pueblo indígena","hombre",526,"2015",7102
"1124","constitución","no tiene interés en trabajar","no pertenece a ningún pueblo indígena","hombre",77,"2015",7102
"1125","constitución","estudiante","no pertenece a ningún pueblo indígena","mujer",2882,"2015",7102
"1126","copiapó","estudiante","mapuche","hombre",231,"2015",3101
"1127","copiapó","estudiante","no pertenece a ningún pueblo indígena","hombre",10497,"2015",3101
"1128","copiapó","otra razón","no pertenece a ningún pueblo indígena","mujer",769,"2015",3101
"1129","copiapó","está enfermo o tiene una discapacidad","aimara","mujer",17,"2015",3101
"1130","copiapó","consiguió trabajo que empezará pronto o iniciará pronto una actividad por cuenta propia","diaguita","hombre",36,"2015",3101
"1131","copiapó","estudiante","yámana o yagán","mujer",14,"2015",3101
"1132","copiapó","consiguió trabajo que empezará pronto o iniciará pronto una actividad por cuenta propia","no pertenece a ningún pueblo indígena","mujer",57,"2015",3101
"1133","copiapó","quehaceres del hogar","no pertenece a ningún pueblo indígena","mujer",11618,"2015",3101
"1134","copiapó","quehaceres del hogar","aimara","mujer",142,"2015",3101
"1135","copiapó","se cansó de buscar o cree que no hay trabajo disponible","yámana o yagán","hombre",14,"2015",3101
"1136","copiapó","no tiene con quien dejar a adultos mayores","diaguita","mujer",30,"2015",3101
"1137","copiapó","las reglas, horarios y distancias de los trabajos no le acomodan","no pertenece a ningún pueblo indígena","hombre",31,"2015",3101
"1138","copiapó","tiene otra fuente de ingreso (seguro cesantía, mesadas, rentas, transferencias del estado, etc.)","no pertenece a ningún pueblo indígena","mujer",412,"2015",3101
"1139","copiapó","no tiene con quien dejar a adultos mayores","mapuche","mujer",15,"2015",3101
"1140","copiapó","estudiante","diaguita","mujer",1055,"2015",3101
"1141","copiapó","busca cuando lo necesita o tiene trabajo esporádico","collas","mujer",28,"2015",3101
"1142","copiapó","busca cuando lo necesita o tiene trabajo esporádico","no pertenece a ningún pueblo indígena","hombre",127,"2015",3101
"1143","copiapó","ofrecen sueldos muy bajos","diaguita","hombre",67,"2015",3101
"1144","copiapó","está esperando resultado de gestiones ya emprendidas","no pertenece a ningún pueblo indígena","hombre",528,"2015",3101
"1145","copiapó","quehaceres del hogar","diaguita","mujer",708,"2015",3101
"1146","copiapó","consiguió trabajo que empezará pronto o iniciará pronto una actividad por cuenta propia","mapuche","hombre",17,"2015",3101
"1147","copiapó","otra razón","collas","hombre",128,"2015",3101
"1148","copiapó","estudiante","aimara","hombre",111,"2015",3101
"1149","copiapó","piensa que nadie le dará trabajo (porque no cuenta con la capacitación requerida, por su edad, etc.)","aimara","mujer",17,"2015",3101
"1150","copiapó","se cansó de buscar o cree que no hay trabajo disponible","no pertenece a ningún pueblo indígena","hombre",83,"2015",3101
"1151","copiapó","ofrecen sueldos muy bajos","no pertenece a ningún pueblo indígena","mujer",71,"2015",3101
"1152","copiapó","se cansó de buscar o cree que no hay trabajo disponible","no pertenece a ningún pueblo indígena","mujer",77,"2015",3101
"1153","copiapó","jubilado(a), pensionado(a) o montepiado(a)","diaguita","hombre",76,"2015",3101
"1154","copiapó","otra razón","diaguita","mujer",31,"2015",3101
"1155","copiapó","está enfermo o tiene una discapacidad","atacameño (likán-antai)","mujer",16,"2015",3101
"1156","copiapó","no tiene interés en trabajar","no pertenece a ningún pueblo indígena","mujer",604,"2015",3101
"1157","copiapó","estudiante","collas","mujer",652,"2015",3101
"1158","copiapó","está esperando resultado de gestiones ya emprendidas","no pertenece a ningún pueblo indígena","mujer",146,"2015",3101
"1159","copiapó","jubilado(a), pensionado(a) o montepiado(a)","no pertenece a ningún pueblo indígena","hombre",3476,"2015",3101
"1160","copiapó","estudiante","atacameño (likán-antai)","mujer",48,"2015",3101
"1161","copiapó","jubilado(a), pensionado(a) o montepiado(a)","mapuche","mujer",34,"2015",3101
"1162","copiapó","jubilado(a), pensionado(a) o montepiado(a)","collas","mujer",252,"2015",3101
"1163","copiapó","está enfermo o tiene una discapacidad","no pertenece a ningún pueblo indígena","hombre",792,"2015",3101
"1164","copiapó","está enfermo o tiene una discapacidad","no pertenece a ningún pueblo indígena","mujer",1552,"2015",3101
"1165","copiapó","está enfermo o tiene una discapacidad","diaguita","mujer",73,"2015",3101
"1166","copiapó","jubilado(a), pensionado(a) o montepiado(a)","no pertenece a ningún pueblo indígena","mujer",6211,"2015",3101
"1167","copiapó","jubilado(a), pensionado(a) o montepiado(a)","diaguita","mujer",149,"2015",3101
"1168","copiapó","no tiene con quien dejar a los niños","mapuche","mujer",186,"2015",3101
"1169","copiapó","otra razón","diaguita","hombre",9,"2015",3101
"1170","copiapó","quehaceres del hogar","collas","mujer",786,"2015",3101
"1171","copiapó","quehaceres del hogar","diaguita","hombre",12,"2015",3101
"1172","copiapó","estudiante","mapuche","mujer",361,"2015",3101
"1173","copiapó","no tiene con quien dejar a otro familiar","no pertenece a ningún pueblo indígena","hombre",31,"2015",3101
"1174","copiapó","no tiene interés en trabajar","diaguita","hombre",36,"2015",3101
"1175","copiapó","no tiene con quien dejar a los niños","diaguita","mujer",113,"2015",3101
"1176","copiapó","tiene otra fuente de ingreso (seguro cesantía, mesadas, rentas, transferencias del estado, etc.)","no pertenece a ningún pueblo indígena","hombre",275,"2015",3101
"1177","copiapó","jubilado(a), pensionado(a) o montepiado(a)","mapuche","hombre",63,"2015",3101
"1178","copiapó","las reglas, horarios y distancias de los trabajos no le acomodan","no pertenece a ningún pueblo indígena","mujer",41,"2015",3101
"1179","copiapó","jubilado(a), pensionado(a) o montepiado(a)","aimara","mujer",18,"2015",3101
"1180","copiapó","estudiante","aimara","mujer",117,"2015",3101
"1181","copiapó","otra razón","mapuche","mujer",21,"2015",3101
"1182","copiapó","quehaceres del hogar","mapuche","mujer",269,"2015",3101
"1183","copiapó","no tiene con quien dejar a los niños","no pertenece a ningún pueblo indígena","hombre",12,"2015",3101
"1184","copiapó","otra razón","no pertenece a ningún pueblo indígena","hombre",539,"2015",3101
"1185","copiapó","piensa que nadie le dará trabajo (porque no cuenta con la capacitación requerida, por su edad, etc.)","no pertenece a ningún pueblo indígena","hombre",127,"2015",3101
"1186","copiapó","no tiene interés en trabajar","no pertenece a ningún pueblo indígena","hombre",475,"2015",3101
"1187","copiapó","estudiante","no pertenece a ningún pueblo indígena","mujer",10744,"2015",3101
"1188","copiapó","piensa que nadie le dará trabajo (porque no cuenta con la capacitación requerida, por su edad, etc.)","diaguita","hombre",21,"2015",3101
"1189","copiapó","quehaceres del hogar","no pertenece a ningún pueblo indígena","hombre",158,"2015",3101
"1190","copiapó","no tiene con quien dejar a adultos mayores","collas","mujer",16,"2015",3101
"1191","copiapó","está enfermo o tiene una discapacidad","collas","mujer",68,"2015",3101
"1192","copiapó","estudiante","collas","hombre",760,"2015",3101
"1193","copiapó","no tiene con quien dejar a otro familiar","no pertenece a ningún pueblo indígena","mujer",94,"2015",3101
"1194","copiapó","está enfermo o tiene una discapacidad","collas","hombre",42,"2015",3101
"1195","copiapó","piensa que nadie le dará trabajo (porque no cuenta con la capacitación requerida, por su edad, etc.)","no pertenece a ningún pueblo indígena","mujer",311,"2015",3101
"1196","copiapó","no tiene interés en trabajar","mapuche","hombre",14,"2015",3101
"1197","copiapó","no tiene con quien dejar a adultos mayores","no pertenece a ningún pueblo indígena","mujer",230,"2015",3101
"1198","copiapó","no tiene interés en trabajar","collas","mujer",10,"2015",3101
"1199","copiapó","no tiene con quien dejar a adultos mayores","no pertenece a ningún pueblo indígena","hombre",72,"2015",3101
"1200","copiapó","no tiene interés en trabajar","diaguita","mujer",12,"2015",3101
"1201","copiapó","consiguió trabajo que empezará pronto o iniciará pronto una actividad por cuenta propia","no pertenece a ningún pueblo indígena","hombre",79,"2015",3101
"1202","copiapó","busca cuando lo necesita o tiene trabajo esporádico","no pertenece a ningún pueblo indígena","mujer",136,"2015",3101
"1203","copiapó","las reglas, horarios y distancias de los trabajos no le acomodan","mapuche","hombre",8,"2015",3101
"1204","copiapó","no tiene con quien dejar a los niños","aimara","mujer",20,"2015",3101
"1205","copiapó","piensa que nadie le dará trabajo (porque no cuenta con la capacitación requerida, por su edad, etc.)","mapuche","mujer",66,"2015",3101
"1206","copiapó","estudiante","quechua","hombre",16,"2015",3101
"1207","copiapó","está enfermo o tiene una discapacidad","diaguita","hombre",58,"2015",3101
"1208","copiapó","no tiene con quien dejar a los niños","no pertenece a ningún pueblo indígena","mujer",3451,"2015",3101
"1209","copiapó","quehaceres del hogar","collas","hombre",16,"2015",3101
"1210","copiapó","jubilado(a), pensionado(a) o montepiado(a)","collas","hombre",103,"2015",3101
"1211","copiapó","ofrecen sueldos muy bajos","no pertenece a ningún pueblo indígena","hombre",40,"2015",3101
"1212","copiapó","otra razón","collas","mujer",11,"2015",3101
"1213","copiapó","está esperando resultado de gestiones ya emprendidas","collas","hombre",28,"2015",3101
"1214","copiapó","está enfermo o tiene una discapacidad","mapuche","mujer",26,"2015",3101
"1215","copiapó","consiguió trabajo que empezará pronto o iniciará pronto una actividad por cuenta propia","collas","hombre",15,"2015",3101
"1216","copiapó","estudiante","diaguita","hombre",729,"2015",3101
"1217","copiapó","tiene otra fuente de ingreso (seguro cesantía, mesadas, rentas, transferencias del estado, etc.)","collas","hombre",30,"2015",3101
"1218","copiapó","no tiene con quien dejar a los niños","collas","mujer",149,"2015",3101
"1219","coquimbo","jubilado(a), pensionado(a) o montepiado(a)","mapuche","mujer",273,"2015",4102
"1220","coquimbo","las reglas, horarios y distancias de los trabajos no le acomodan","no pertenece a ningún pueblo indígena","mujer",196,"2015",4102
"1221","coquimbo","busca cuando lo necesita o tiene trabajo esporádico","no pertenece a ningún pueblo indígena","mujer",550,"2015",4102
"1222","coquimbo","está esperando resultado de gestiones ya emprendidas","no pertenece a ningún pueblo indígena","mujer",147,"2015",4102
"1223","coquimbo","no tiene con quien dejar a otro familiar","no pertenece a ningún pueblo indígena","mujer",263,"2015",4102
"1224","coquimbo","no tiene con quien dejar a adultos mayores","no pertenece a ningún pueblo indígena","hombre",158,"2015",4102
"1225","coquimbo","está enfermo o tiene una discapacidad","aimara","hombre",122,"2015",4102
"1226","coquimbo","busca cuando lo necesita o tiene trabajo esporádico","no pertenece a ningún pueblo indígena","hombre",189,"2015",4102
"1227","coquimbo","quehaceres del hogar","diaguita","mujer",346,"2015",4102
"1228","coquimbo","piensa que nadie le dará trabajo (porque no cuenta con la capacitación requerida, por su edad, etc.)","no pertenece a ningún pueblo indígena","mujer",249,"2015",4102
"1229","coquimbo","tiene otra fuente de ingreso (seguro cesantía, mesadas, rentas, transferencias del estado, etc.)","no pertenece a ningún pueblo indígena","hombre",21,"2015",4102
"1230","coquimbo","estudiante","collas","hombre",66,"2015",4102
"1231","coquimbo","no tiene con quien dejar a los niños","kawashkar o alacalufes","mujer",105,"2015",4102
"1232","coquimbo","sin dato","no pertenece a ningún pueblo indígena","hombre",110,"2015",4102
"1233","coquimbo","jubilado(a), pensionado(a) o montepiado(a)","no pertenece a ningún pueblo indígena","hombre",6088,"2015",4102
"1234","coquimbo","estudiante","diaguita","mujer",565,"2015",4102
"1235","coquimbo","consiguió trabajo que empezará pronto o iniciará pronto una actividad por cuenta propia","no pertenece a ningún pueblo indígena","hombre",183,"2015",4102
"1236","coquimbo","no tiene interés en trabajar","no pertenece a ningún pueblo indígena","hombre",1293,"2015",4102
"1237","coquimbo","jubilado(a), pensionado(a) o montepiado(a)","no pertenece a ningún pueblo indígena","mujer",10989,"2015",4102
"1238","coquimbo","jubilado(a), pensionado(a) o montepiado(a)","diaguita","mujer",280,"2015",4102
"1239","coquimbo","está enfermo o tiene una discapacidad","no pertenece a ningún pueblo indígena","mujer",4606,"2015",4102
"1240","coquimbo","estudiante","mapuche","hombre",88,"2015",4102
"1241","coquimbo","estudiante","mapuche","mujer",511,"2015",4102
"1242","coquimbo","sin dato","no pertenece a ningún pueblo indígena","mujer",110,"2015",4102
"1243","coquimbo","no tiene con quien dejar a adultos mayores","no pertenece a ningún pueblo indígena","mujer",331,"2015",4102
"1244","coquimbo","no tiene con quien dejar a los niños","diaguita","mujer",53,"2015",4102
"1245","coquimbo","está enfermo o tiene una discapacidad","no pertenece a ningún pueblo indígena","hombre",1424,"2015",4102
"1246","coquimbo","tiene otra fuente de ingreso (seguro cesantía, mesadas, rentas, transferencias del estado, etc.)","no pertenece a ningún pueblo indígena","mujer",115,"2015",4102
"1247","coquimbo","otra razón","no pertenece a ningún pueblo indígena","hombre",1085,"2015",4102
"1248","coquimbo","piensa que nadie le dará trabajo (porque no cuenta con la capacitación requerida, por su edad, etc.)","diaguita","mujer",85,"2015",4102
"1249","coquimbo","jubilado(a), pensionado(a) o montepiado(a)","aimara","mujer",173,"2015",4102
"1250","coquimbo","quehaceres del hogar","aimara","mujer",114,"2015",4102
"1251","coquimbo","estudiante","quechua","hombre",64,"2015",4102
"1252","coquimbo","no tiene interés en trabajar","diaguita","hombre",59,"2015",4102
"1253","coquimbo","está enfermo o tiene una discapacidad","quechua","mujer",59,"2015",4102
"1254","coquimbo","estudiante","no pertenece a ningún pueblo indígena","mujer",15204,"2015",4102
"1255","coquimbo","no tiene con quien dejar a los niños","no pertenece a ningún pueblo indígena","hombre",166,"2015",4102
"1256","coquimbo","está esperando resultado de gestiones ya emprendidas","no pertenece a ningún pueblo indígena","hombre",220,"2015",4102
"1257","coquimbo","estudiante","aimara","hombre",204,"2015",4102
"1258","coquimbo","no tiene interés en trabajar","no pertenece a ningún pueblo indígena","mujer",1334,"2015",4102
"1259","coquimbo","se cansó de buscar o cree que no hay trabajo disponible","no pertenece a ningún pueblo indígena","mujer",60,"2015",4102
"1260","coquimbo","está enfermo o tiene una discapacidad","collas","mujer",66,"2015",4102
"1261","coquimbo","quehaceres del hogar","mapuche","mujer",232,"2015",4102
"1262","coquimbo","se cansó de buscar o cree que no hay trabajo disponible","no pertenece a ningún pueblo indígena","hombre",122,"2015",4102
"1263","coquimbo","ofrecen sueldos muy bajos","no pertenece a ningún pueblo indígena","mujer",93,"2015",4102
"1264","coquimbo","no tiene con quien dejar a los niños","mapuche","mujer",98,"2015",4102
"1265","coquimbo","otra razón","no pertenece a ningún pueblo indígena","mujer",1036,"2015",4102
"1266","coquimbo","piensa que nadie le dará trabajo (porque no cuenta con la capacitación requerida, por su edad, etc.)","no pertenece a ningún pueblo indígena","hombre",197,"2015",4102
"1267","coquimbo","quehaceres del hogar","no pertenece a ningún pueblo indígena","hombre",252,"2015",4102
"1268","coquimbo","estudiante","aimara","mujer",238,"2015",4102
"1269","coquimbo","consiguió trabajo que empezará pronto o iniciará pronto una actividad por cuenta propia","no pertenece a ningún pueblo indígena","mujer",341,"2015",4102
"1270","coquimbo","quehaceres del hogar","no pertenece a ningún pueblo indígena","mujer",15535,"2015",4102
"1271","coquimbo","no tiene con quien dejar a los niños","no pertenece a ningún pueblo indígena","mujer",5515,"2015",4102
"1272","coquimbo","jubilado(a), pensionado(a) o montepiado(a)","mapuche","hombre",170,"2015",4102
"1273","coquimbo","estudiante","no pertenece a ningún pueblo indígena","hombre",16303,"2015",4102
"1274","coquimbo","estudiante","diaguita","hombre",299,"2015",4102
"1275","coronel","estudiante","mapuche","mujer",501,"2015",8102
"1276","coronel","otra razón","no pertenece a ningún pueblo indígena","mujer",705,"2015",8102
"1277","coronel","jubilado(a), pensionado(a) o montepiado(a)","no pertenece a ningún pueblo indígena","hombre",5909,"2015",8102
"1278","coronel","no tiene con quien dejar a los niños","no pertenece a ningún pueblo indígena","mujer",1144,"2015",8102
"1279","coronel","estudiante","rapa-nui o pascuenses","hombre",83,"2015",8102
"1280","coronel","se cansó de buscar o cree que no hay trabajo disponible","no pertenece a ningún pueblo indígena","hombre",97,"2015",8102
"1281","coronel","jubilado(a), pensionado(a) o montepiado(a)","no pertenece a ningún pueblo indígena","mujer",10032,"2015",8102
"1282","coronel","jubilado(a), pensionado(a) o montepiado(a)","mapuche","hombre",100,"2015",8102
"1283","coronel","otra razón","mapuche","hombre",82,"2015",8102
"1284","coronel","no tiene interés en trabajar","no pertenece a ningún pueblo indígena","hombre",179,"2015",8102
"1285","coronel","estudiante","no pertenece a ningún pueblo indígena","mujer",7964,"2015",8102
"1286","coronel","está enfermo o tiene una discapacidad","no pertenece a ningún pueblo indígena","mujer",940,"2015",8102
"1287","coronel","está enfermo o tiene una discapacidad","no pertenece a ningún pueblo indígena","hombre",913,"2015",8102
"1288","coronel","está enfermo o tiene una discapacidad","mapuche","hombre",189,"2015",8102
"1289","coronel","consiguió trabajo que empezará pronto o iniciará pronto una actividad por cuenta propia","no pertenece a ningún pueblo indígena","hombre",148,"2015",8102
"1290","coronel","está esperando resultado de gestiones ya emprendidas","no pertenece a ningún pueblo indígena","mujer",20,"2015",8102
"1291","coronel","quehaceres del hogar","atacameño (likán-antai)","mujer",82,"2015",8102
"1292","coronel","no tiene con quien dejar a adultos mayores","no pertenece a ningún pueblo indígena","mujer",180,"2015",8102
"1293","coronel","piensa que nadie le dará trabajo (porque no cuenta con la capacitación requerida, por su edad, etc.)","no pertenece a ningún pueblo indígena","mujer",245,"2015",8102
"1294","coronel","no tiene con quien dejar a otro familiar","no pertenece a ningún pueblo indígena","mujer",189,"2015",8102
"1295","coronel","no tiene con quien dejar a adultos mayores","no pertenece a ningún pueblo indígena","hombre",67,"2015",8102
"1296","coronel","no tiene interés en trabajar","mapuche","mujer",69,"2015",8102
"1297","coronel","estudiante","no pertenece a ningún pueblo indígena","hombre",8183,"2015",8102
"1298","coronel","las reglas, horarios y distancias de los trabajos no le acomodan","no pertenece a ningún pueblo indígena","mujer",58,"2015",8102
"1299","coronel","quehaceres del hogar","no pertenece a ningún pueblo indígena","mujer",12102,"2015",8102
"1300","coronel","no tiene interés en trabajar","no pertenece a ningún pueblo indígena","mujer",557,"2015",8102
"1301","coronel","se cansó de buscar o cree que no hay trabajo disponible","no pertenece a ningún pueblo indígena","mujer",122,"2015",8102
"1302","coronel","quehaceres del hogar","mapuche","mujer",510,"2015",8102
"1303","coronel","quehaceres del hogar","no pertenece a ningún pueblo indígena","hombre",77,"2015",8102
"1304","coronel","busca cuando lo necesita o tiene trabajo esporádico","no pertenece a ningún pueblo indígena","hombre",262,"2015",8102
"1305","coronel","consiguió trabajo que empezará pronto o iniciará pronto una actividad por cuenta propia","no pertenece a ningún pueblo indígena","mujer",63,"2015",8102
"1306","coronel","jubilado(a), pensionado(a) o montepiado(a)","mapuche","mujer",92,"2015",8102
"1307","coronel","otra razón","no pertenece a ningún pueblo indígena","hombre",1127,"2015",8102
"1308","coronel","estudiante","mapuche","hombre",92,"2015",8102
"1309","coyhaique","está enfermo o tiene una discapacidad","mapuche","mujer",186,"2015",11101
"1310","coyhaique","piensa que nadie le dará trabajo (porque no cuenta con la capacitación requerida, por su edad, etc.)","no pertenece a ningún pueblo indígena","mujer",286,"2015",11101
"1311","coyhaique","piensa que nadie le dará trabajo (porque no cuenta con la capacitación requerida, por su edad, etc.)","no pertenece a ningún pueblo indígena","hombre",18,"2015",11101
"1312","coyhaique","otra razón","mapuche","hombre",98,"2015",11101
"1313","coyhaique","jubilado(a), pensionado(a) o montepiado(a)","mapuche","hombre",176,"2015",11101
"1314","coyhaique","estudiante","kawashkar o alacalufes","mujer",23,"2015",11101
"1315","coyhaique","no tiene con quien dejar a los niños","mapuche","mujer",340,"2015",11101
"1316","coyhaique","otra razón","no pertenece a ningún pueblo indígena","hombre",130,"2015",11101
"1317","coyhaique","no tiene con quien dejar a adultos mayores","no pertenece a ningún pueblo indígena","mujer",37,"2015",11101
"1318","coyhaique","está esperando resultado de gestiones ya emprendidas","no pertenece a ningún pueblo indígena","mujer",48,"2015",11101
"1319","coyhaique","quehaceres del hogar","mapuche","mujer",696,"2015",11101
"1320","coyhaique","está enfermo o tiene una discapacidad","no pertenece a ningún pueblo indígena","mujer",367,"2015",11101
"1321","coyhaique","está enfermo o tiene una discapacidad","mapuche","hombre",133,"2015",11101
"1322","coyhaique","busca cuando lo necesita o tiene trabajo esporádico","mapuche","mujer",42,"2015",11101
"1323","coyhaique","sin dato","mapuche","mujer",43,"2015",11101
"1324","coyhaique","busca cuando lo necesita o tiene trabajo esporádico","no pertenece a ningún pueblo indígena","mujer",48,"2015",11101
"1325","coyhaique","jubilado(a), pensionado(a) o montepiado(a)","no pertenece a ningún pueblo indígena","hombre",1050,"2015",11101
"1326","coyhaique","quehaceres del hogar","no pertenece a ningún pueblo indígena","mujer",1962,"2015",11101
"1327","coyhaique","no tiene interés en trabajar","mapuche","mujer",55,"2015",11101
"1328","coyhaique","estudiante","no pertenece a ningún pueblo indígena","mujer",3598,"2015",11101
"1329","coyhaique","no tiene con quien dejar a adultos mayores","no pertenece a ningún pueblo indígena","hombre",32,"2015",11101
"1330","coyhaique","no tiene interés en trabajar","no pertenece a ningún pueblo indígena","hombre",69,"2015",11101
"1331","coyhaique","no tiene interés en trabajar","no pertenece a ningún pueblo indígena","mujer",123,"2015",11101
"1332","coyhaique","busca cuando lo necesita o tiene trabajo esporádico","no pertenece a ningún pueblo indígena","hombre",77,"2015",11101
"1333","coyhaique","ofrecen sueldos muy bajos","no pertenece a ningún pueblo indígena","mujer",36,"2015",11101
"1334","coyhaique","ofrecen sueldos muy bajos","no pertenece a ningún pueblo indígena","hombre",33,"2015",11101
"1335","coyhaique","otra razón","no pertenece a ningún pueblo indígena","mujer",170,"2015",11101
"1336","coyhaique","estudiante","mapuche","hombre",1392,"2015",11101
"1337","coyhaique","no tiene con quien dejar a otro familiar","no pertenece a ningún pueblo indígena","mujer",43,"2015",11101
"1338","coyhaique","jubilado(a), pensionado(a) o montepiado(a)","no pertenece a ningún pueblo indígena","mujer",1996,"2015",11101
"1339","coyhaique","está enfermo o tiene una discapacidad","no pertenece a ningún pueblo indígena","hombre",469,"2015",11101
"1340","coyhaique","consiguió trabajo que empezará pronto o iniciará pronto una actividad por cuenta propia","no pertenece a ningún pueblo indígena","mujer",40,"2015",11101
"1341","coyhaique","no tiene con quien dejar a los niños","no pertenece a ningún pueblo indígena","mujer",582,"2015",11101
"1342","coyhaique","estudiante","mapuche","mujer",1419,"2015",11101
"1343","coyhaique","estudiante","no pertenece a ningún pueblo indígena","hombre",2734,"2015",11101
"1344","coyhaique","está esperando resultado de gestiones ya emprendidas","no pertenece a ningún pueblo indígena","hombre",111,"2015",11101
"1345","coyhaique","quehaceres del hogar","no pertenece a ningún pueblo indígena","hombre",18,"2015",11101
"1346","coyhaique","jubilado(a), pensionado(a) o montepiado(a)","mapuche","mujer",231,"2015",11101
"1347","cunco","estudiante","no pertenece a ningún pueblo indígena","hombre",574,"2015",9103
"1348","cunco","se cansó de buscar o cree que no hay trabajo disponible","no pertenece a ningún pueblo indígena","mujer",35,"2015",9103
"1349","cunco","estudiante","mapuche","mujer",369,"2015",9103
"1350","cunco","quehaceres del hogar","no pertenece a ningún pueblo indígena","mujer",972,"2015",9103
"1351","cunco","jubilado(a), pensionado(a) o montepiado(a)","no pertenece a ningún pueblo indígena","mujer",1204,"2015",9103
"1352","cunco","no tiene con quien dejar a los niños","no pertenece a ningún pueblo indígena","mujer",143,"2015",9103
"1353","cunco","se cansó de buscar o cree que no hay trabajo disponible","mapuche","mujer",29,"2015",9103
"1354","cunco","no tiene interés en trabajar","no pertenece a ningún pueblo indígena","mujer",17,"2015",9103
