"","a","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"465","villa alemana","villa alemana","argentina","hombre",61,"2011",5804
"466","villa alemana","villa alemana","bolivia","hombre",143,"2011",5804
"467","villarrica","la serena","argentina","hombre",47,"2011",9120
"468","villarrica","villarrica","argentina","mujer",48,"2011",9120
"469","viña del mar","viña del mar","colombia","hombre",107,"2011",5109
"470","viña del mar","viña del mar","argentina","hombre",151,"2011",5109
"471","viña del mar","valparaíso","españa","mujer",81,"2011",5109
"472","viña del mar","valparaíso","uruguay","hombre",150,"2011",5109
"473","viña del mar","viña del mar","españa","mujer",130,"2011",5109
"474","viña del mar","viña del mar","argentina","mujer",302,"2011",5109
"475","viña del mar","valparaíso","colombia","mujer",107,"2011",5109
"476","vitacura","providencia","estados unidos","mujer",115,"2011",13132
"477","vitacura","vitacura","canadá","mujer",77,"2011",13132
"478","vitacura","las condes","españa","mujer",75,"2011",13132
"479","vitacura","santiago","estados unidos","hombre",75,"2011",13132
"480","vitacura","providencia","reino unido","mujer",194,"2011",13132
"481","vitacura","la reina","venezuela","hombre",201,"2011",13132
"482","yerbas buenas","talca","brasil","hombre",26,"2011",7408
