"","a","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"412","Santiago","Santiago","Ecuador","Hombre",102,"2017",13101
"413","Santiago","No responde","Cuba","Hombre",36,"2017",13101
"414","Santiago","No responde","Venezuela","Mujer",65,"2017",13101
"415","Santiago","Conchalí","Perú","Hombre",34,"2017",13101
"416","Santiago","Santiago","Uruguay","Mujer",34,"2017",13101
"417","Santiago","Providencia","Venezuela","Mujer",88,"2017",13101
"418","Santiago","Santiago","Bolivia","Mujer",50,"2017",13101
"419","Santiago","Santiago","Perú","Hombre",341,"2017",13101
"420","Santiago","Santiago","República Dominicana","Mujer",91,"2017",13101
"421","Santiago","Santiago","Perú","Mujer",505,"2017",13101
"422","Santiago","No responde","Colombia","Hombre",25,"2017",13101
"423","Santiago","Santiago","Venezuela","Mujer",699,"2017",13101
"424","Santiago","Quinta Normal","Perú","Mujer",33,"2017",13101
"425","Sierra Gorda","Calama","Perú","Mujer",29,"2017",2103
"426","Sierra Gorda","Sierra Gorda","Perú","Mujer",16,"2017",2103
"427","Sierra Gorda","Calama","Perú","Hombre",29,"2017",2103
"428","Talca","Talca","Ecuador","Mujer",153,"2017",7101
"429","Talca","Talca","Cuba","Mujer",253,"2017",7101
"430","Temuco","Temuco","Argentina","Mujer",79,"2017",9101
"431","Temuco","Temuco","Suecia","Mujer",77,"2017",9101
"432","Temuco","Temuco","Venezuela","Mujer",67,"2017",9101
"433","Temuco","Temuco","Haití","Mujer",59,"2017",9101
"434","Temuco","Temuco","Haití","Hombre",59,"2017",9101
"435","Tierra Amarilla","Tierra Amarilla","Bolivia","Mujer",69,"2017",3103
"436","Tierra Amarilla","Tierra Amarilla","Bolivia","Hombre",69,"2017",3103
"437","Tocopilla","Tocopilla","Bolivia","Hombre",49,"2017",2301
"438","Tocopilla","Tocopilla","Bolivia","Mujer",82,"2017",2301
"439","Valdivia","Valdivia","Argentina","Mujer",112,"2017",14101
"440","Valdivia","Valdivia","Ecuador","Hombre",42,"2017",14101
"441","Valdivia","Valdivia","Brasil","Hombre",28,"2017",14101
"442","Valdivia","Valdivia","Ecuador","Mujer",42,"2017",14101
"443","Valdivia","Valdivia","República Dominicana","Hombre",36,"2017",14101
"444","Valdivia","Valdivia","Colombia","Mujer",27,"2017",14101
"445","Vallenar","No responde","Bolivia","Hombre",37,"2017",3301
"446","Vallenar","La Serena","Bolivia","Hombre",19,"2017",3301
"447","Vallenar","Vallenar","Colombia","Hombre",80,"2017",3301
"448","Vallenar","Vallenar","Colombia","Mujer",80,"2017",3301
"449","Vallenar","Vallenar","Bolivia","Hombre",19,"2017",3301
"450","Valparaíso","Valparaíso","Perú","Hombre",270,"2017",5101
"451","Valparaíso","Valparaíso","Venezuela","Hombre",286,"2017",5101
"452","Valparaíso","Providencia","Brasil","Mujer",65,"2017",5101
"453","Valparaíso","Valparaíso","Venezuela","Mujer",107,"2017",5101
"454","Victoria","Victoria","Alemania","Hombre",43,"2017",9211
"455","Victoria","Victoria","Argentina","Hombre",51,"2017",9211
"456","Villa Alegre","Villa Alegre","Bolivia","Mujer",99,"2017",7407
"457","Villa Alemana","Valparaíso","Argentina","Hombre",123,"2017",5804
"458","Villa Alemana","Villa Alemana","Colombia","Mujer",702,"2017",5804
"459","Viña del Mar","Viña Del Mar","Costa Rica","Mujer",135,"2017",5109
"460","Viña del Mar","Viña Del Mar","España","Mujer",68,"2017",5109
"461","Viña del Mar","Viña Del Mar","Italia","Hombre",178,"2017",5109
"462","Viña del Mar","Viña Del Mar","España","Hombre",68,"2017",5109
"463","Viña del Mar","Viña Del Mar","Colombia","Hombre",62,"2017",5109
"464","Viña del Mar","Valparaíso","España","Mujer",34,"2017",5109
"465","Vitacura","Santiago","República Dominicana","Hombre",98,"2017",13132
"466","Vitacura","Providencia","Brasil","Hombre",59,"2017",13132
"467","Vitacura","Las Condes","Argentina","Mujer",118,"2017",13132
"468","Vitacura","Providencia","Brasil","Mujer",59,"2017",13132
"469","Vitacura","Las Condes","México","Mujer",164,"2017",13132
"470","Vitacura","Las Condes","México","Hombre",82,"2017",13132
"471","Vitacura","Providencia","Colombia","Mujer",107,"2017",13132
"472","Vitacura","No responde","Argentina","Mujer",118,"2017",13132
"473","Vitacura","Providencia","Colombia","Hombre",107,"2017",13132
