Comuna,Trabajo,Etnia,Sexo,Freq,anio,codigo
Contulmo,No,No pertenece a ningún pueblo indígena,Mujer,851,2017,8204
Contulmo,No,No pertenece a ningún pueblo indígena,Hombre,443,2017,8204
Contulmo,Sí en otra época del año,Mapuche,Hombre,13,2017,8204
Contulmo,No,Mapuche,Mujer,204,2017,8204
Contulmo,Si ahora mismo,No pertenece a ningún pueblo indígena,Hombre,202,2017,8204
Contulmo,Sí en otra época del año,No pertenece a ningún pueblo indígena,Hombre,57,2017,8204
Contulmo,Si ahora mismo,Mapuche,Mujer,16,2017,8204
Contulmo,Si ahora mismo,Mapuche,Hombre,42,2017,8204
Contulmo,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,88,2017,8204
Contulmo,No,Mapuche,Hombre,132,2017,8204
Copiapó,No,Mapuche,Hombre,43,2017,3101
Copiapó,No,Aimara,Mujer,189,2017,3101
Copiapó,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,6652,2017,3101
Copiapó,No,Collas,Mujer,1265,2017,3101
Copiapó,No,Collas,Hombre,379,2017,3101
Copiapó,Si ahora mismo,Mapuche,Mujer,531,2017,3101
Copiapó,Si ahora mismo,Diaguita,Mujer,467,2017,3101
Copiapó,No,No pertenece a ningún pueblo indígena,Mujer,20895,2017,3101
Copiapó,No,Mapuche,Mujer,433,2017,3101
Copiapó,No,Atacameño (Likan-Antai),Mujer,85,2017,3101
Copiapó,Sí en otra época del año,No pertenece a ningún pueblo indígena,Hombre,3057,2017,3101
Copiapó,Sí en otra época del año,No pertenece a ningún pueblo indígena,Mujer,8264,2017,3101
Copiapó,No sabe/no responde,Diaguita,Hombre,58,2017,3101
Copiapó,Sí en otra época del año,Aimara,Hombre,16,2017,3101
Copiapó,Sí en otra época del año,Diaguita,Hombre,185,2017,3101
Copiapó,Sí en otra época del año,Mapuche,Mujer,166,2017,3101
Copiapó,No sabe/no responde,No pertenece a ningún pueblo indígena,Hombre,785,2017,3101
Copiapó,Si ahora mismo,No sabe/no responde,Mujer,44,2017,3101
Copiapó,Sí en otra época del año,Collas,Mujer,559,2017,3101
Copiapó,No sabe/no responde,Aimara,Hombre,57,2017,3101
Copiapó,No,No pertenece a ningún pueblo indígena,Hombre,10758,2017,3101
Copiapó,Si ahora mismo,Diaguita,Hombre,417,2017,3101
Copiapó,Sí en otra época del año,Atacameño (Likan-Antai),Mujer,114,2017,3101
Copiapó,Sí en otra época del año,Aimara,Mujer,58,2017,3101
Copiapó,Si ahora mismo,Mapuche,Hombre,265,2017,3101
Copiapó,No,Diaguita,Mujer,2021,2017,3101
Copiapó,No sabe/no responde,Collas,Mujer,97,2017,3101
Copiapó,Sí en otra época del año,Diaguita,Mujer,285,2017,3101
Copiapó,No,Rapa-Nui o Pascuenses,Hombre,31,2017,3101
Copiapó,Si ahora mismo,No pertenece a ningún pueblo indígena,Hombre,4070,2017,3101
Copiapó,No sabe/no responde,No pertenece a ningún pueblo indígena,Mujer,891,2017,3101
Copiapó,Si ahora mismo,Collas,Hombre,191,2017,3101
Copiapó,Sí en otra época del año,No sabe/no responde,Hombre,267,2017,3101
Copiapó,No,Diaguita,Hombre,422,2017,3101
Copiapó,Sí en otra época del año,No sabe/no responde,Mujer,134,2017,3101
Copiapó,Si ahora mismo,Collas,Mujer,320,2017,3101
Copiapó,Sí en otra época del año,Collas,Hombre,202,2017,3101
Copiapó,No,No sabe/no responde,Mujer,319,2017,3101
Coquimbo,No,No pertenece a ningún pueblo indígena,Mujer,42797,2017,4102
Coquimbo,No,No pertenece a ningún pueblo indígena,Hombre,21261,2017,4102
Coquimbo,No,No sabe/no responde,Hombre,75,2017,4102
Coquimbo,Si ahora mismo,Aimara,Mujer,137,2017,4102
Coquimbo,Si ahora mismo,Mapuche,Hombre,347,2017,4102
Coquimbo,Sí en otra época del año,No pertenece a ningún pueblo indígena,Mujer,10017,2017,4102
Coquimbo,Si ahora mismo,No sabe/no responde,Hombre,75,2017,4102
Coquimbo,No,Diaguita,Hombre,1225,2017,4102
Coquimbo,No sabe/no responde,No pertenece a ningún pueblo indígena,Hombre,102,2017,4102
Coquimbo,Si ahora mismo,No pertenece a ningún pueblo indígena,Hombre,8937,2017,4102
Coquimbo,No sabe/no responde,No pertenece a ningún pueblo indígena,Mujer,242,2017,4102
Coquimbo,No,Diaguita,Mujer,1992,2017,4102
Coquimbo,Si ahora mismo,No sabe/no responde,Mujer,75,2017,4102
Coquimbo,Sí en otra época del año,No pertenece a ningún pueblo indígena,Hombre,4398,2017,4102
Coquimbo,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,6160,2017,4102
Coquimbo,No,Aimara,Hombre,492,2017,4102
Coquimbo,No,No sabe/no responde,Mujer,75,2017,4102
Coquimbo,Sí en otra época del año,Diaguita,Mujer,93,2017,4102
Coquimbo,No,Mapuche,Mujer,882,2017,4102
Coquimbo,Si ahora mismo,Diaguita,Hombre,140,2017,4102
Coquimbo,No,Mapuche,Hombre,550,2017,4102
Coquimbo,Sí en otra época del año,Mapuche,Mujer,182,2017,4102
Coquimbo,Si ahora mismo,Mapuche,Mujer,311,2017,4102
Coronel,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,3878,2017,8102
Coronel,No,No pertenece a ningún pueblo indígena,Hombre,11139,2017,8102
Coronel,No sabe/no responde,No pertenece a ningún pueblo indígena,Hombre,81,2017,8102
Coronel,No,No pertenece a ningún pueblo indígena,Mujer,22996,2017,8102
Coronel,Sí en otra época del año,No pertenece a ningún pueblo indígena,Hombre,2499,2017,8102
Coronel,Si ahora mismo,No pertenece a ningún pueblo indígena,Hombre,3302,2017,8102
Coronel,Sí en otra época del año,No pertenece a ningún pueblo indígena,Mujer,4043,2017,8102
Coronel,Si ahora mismo,Mapuche,Hombre,536,2017,8102
Coronel,Sí en otra época del año,Mapuche,Mujer,116,2017,8102
Coronel,Sí en otra época del año,Mapuche,Hombre,74,2017,8102
Coronel,Si ahora mismo,Mapuche,Mujer,455,2017,8102
Coronel,No,Rapa-Nui o Pascuenses,Hombre,82,2017,8102
Coronel,No,Mapuche,Hombre,559,2017,8102
Coronel,No,Mapuche,Mujer,1180,2017,8102
Corral,Sí en otra época del año,No pertenece a ningún pueblo indígena,Hombre,44,2017,14102
Corral,Si ahora mismo,Mapuche,Mujer,59,2017,14102
Corral,No sabe/no responde,No pertenece a ningún pueblo indígena,Mujer,69,2017,14102
Corral,No,No pertenece a ningún pueblo indígena,Hombre,372,2017,14102
Corral,No,Mapuche,Hombre,132,2017,14102
Corral,Si ahora mismo,No pertenece a ningún pueblo indígena,Hombre,87,2017,14102
Corral,Sí en otra época del año,Mapuche,Hombre,116,2017,14102
Corral,No,No pertenece a ningún pueblo indígena,Mujer,619,2017,14102
Corral,No sabe/no responde,No pertenece a ningún pueblo indígena,Hombre,47,2017,14102
Corral,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,49,2017,14102
Corral,Sí en otra época del año,Mapuche,Mujer,22,2017,14102
Corral,Sí en otra época del año,No pertenece a ningún pueblo indígena,Mujer,193,2017,14102
Corral,No,Mapuche,Mujer,126,2017,14102
Coyhaique,No,Aimara,Hombre,16,2017,11101
Coyhaique,Si ahora mismo,No pertenece a ningún pueblo indígena,Hombre,844,2017,11101
Coyhaique,No,Mapuche,Hombre,782,2017,11101
Coyhaique,No sabe/no responde,Mapuche,Mujer,19,2017,11101
Coyhaique,Sí en otra época del año,No pertenece a ningún pueblo indígena,Mujer,1545,2017,11101
Coyhaique,Sí en otra época del año,Mapuche,Hombre,155,2017,11101
Coyhaique,Si ahora mismo,Mapuche,Mujer,448,2017,11101
Coyhaique,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,1356,2017,11101
Coyhaique,Sí en otra época del año,Mapuche,Mujer,464,2017,11101
Coyhaique,No,No pertenece a ningún pueblo indígena,Mujer,5705,2017,11101
Coyhaique,No sabe/no responde,No pertenece a ningún pueblo indígena,Hombre,34,2017,11101
Coyhaique,No,Aimara,Mujer,14,2017,11101
Coyhaique,No,Quechua,Hombre,17,2017,11101
Coyhaique,Si ahora mismo,Aimara,Hombre,20,2017,11101
Coyhaique,No,No pertenece a ningún pueblo indígena,Hombre,2789,2017,11101
Coyhaique,Sí en otra época del año,No pertenece a ningún pueblo indígena,Hombre,292,2017,11101
Coyhaique,No sabe/no responde,No pertenece a ningún pueblo indígena,Mujer,57,2017,11101
Coyhaique,No,Mapuche,Mujer,1528,2017,11101
Coyhaique,Si ahora mismo,Mapuche,Hombre,312,2017,11101
Coyhaique,Sí en otra época del año,Quechua,Hombre,17,2017,11101
Coyhaique,No,Quechua,Mujer,14,2017,11101
Coyhaique,Sí en otra época del año,Quechua,Mujer,26,2017,11101
Cunco,No,No pertenece a ningún pueblo indígena,Hombre,1724,2017,9103
Cunco,No sabe/no responde,Mapuche,Hombre,78,2017,9103
Cunco,Si ahora mismo,No pertenece a ningún pueblo indígena,Hombre,700,2017,9103
Cunco,No,Mapuche,Mujer,884,2017,9103
Cunco,Sí en otra época del año,No pertenece a ningún pueblo indígena,Hombre,78,2017,9103
Cunco,Sí en otra época del año,Mapuche,Mujer,138,2017,9103
Cunco,No sabe/no responde,No pertenece a ningún pueblo indígena,Mujer,36,2017,9103
Cunco,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,482,2017,9103
Cunco,No,Mapuche,Hombre,684,2017,9103
Cunco,No sabe/no responde,No pertenece a ningún pueblo indígena,Hombre,60,2017,9103
Cunco,Si ahora mismo,Mapuche,Hombre,78,2017,9103
Cunco,Sí en otra época del año,No pertenece a ningún pueblo indígena,Mujer,344,2017,9103
Cunco,No,No pertenece a ningún pueblo indígena,Mujer,3192,2017,9103
Curacautín,Si ahora mismo,No pertenece a ningún pueblo indígena,Hombre,240,2017,9203
Curacautín,Si ahora mismo,Mapuche,Hombre,104,2017,9203
Curacautín,No,No pertenece a ningún pueblo indígena,Mujer,2311,2017,9203
Curacautín,Sí en otra época del año,No pertenece a ningún pueblo indígena,Mujer,517,2017,9203
Curacautín,No,No pertenece a ningún pueblo indígena,Hombre,1417,2017,9203
Curacautín,No,Mapuche,Mujer,827,2017,9203
Curacautín,No,Mapuche,Hombre,496,2017,9203
Curacautín,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,504,2017,9203
Curacautín,Sí en otra época del año,No pertenece a ningún pueblo indígena,Hombre,142,2017,9203
Curacaví,Si ahora mismo,Mapuche,Mujer,123,2017,13503
Curacaví,No,No pertenece a ningún pueblo indígena,Hombre,2758,2017,13503
Curacaví,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,1622,2017,13503
Curacaví,Sí en otra época del año,No pertenece a ningún pueblo indígena,Hombre,548,2017,13503
Curacaví,Si ahora mismo,No pertenece a ningún pueblo indígena,Hombre,996,2017,13503
Curacaví,Sí en otra época del año,No pertenece a ningún pueblo indígena,Mujer,1075,2017,13503
Curacaví,No,No pertenece a ningún pueblo indígena,Mujer,5480,2017,13503
Curaco de Vélez,No,No pertenece a ningún pueblo indígena,Mujer,774,2017,10204
Curaco de Vélez,No,No pertenece a ningún pueblo indígena,Hombre,396,2017,10204
Curaco de Vélez,No,Mapuche,Mujer,423,2017,10204
Curaco de Vélez,No,Mapuche,Hombre,162,2017,10204
Curaco de Vélez,Si ahora mismo,Mapuche,Hombre,36,2017,10204
Curaco de Vélez,Si ahora mismo,Mapuche,Mujer,45,2017,10204
Curanilahue,No,Mapuche,Mujer,211,2017,8205
Curanilahue,Sí en otra época del año,No pertenece a ningún pueblo indígena,Mujer,1635,2017,8205
Curanilahue,No sabe/no responde,No pertenece a ningún pueblo indígena,Mujer,26,2017,8205
Curanilahue,Sí en otra época del año,Mapuche,Mujer,138,2017,8205
Curanilahue,Si ahora mismo,Mapuche,Mujer,431,2017,8205
Curanilahue,No,No pertenece a ningún pueblo indígena,Hombre,2116,2017,8205
Curanilahue,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,1436,2017,8205
Curanilahue,Sí en otra época del año,No pertenece a ningún pueblo indígena,Hombre,1162,2017,8205
Curanilahue,No,No pertenece a ningún pueblo indígena,Mujer,4042,2017,8205
Curanilahue,Si ahora mismo,Mapuche,Hombre,91,2017,8205
Curanilahue,No,Mapuche,Hombre,92,2017,8205
Curanilahue,Si ahora mismo,No pertenece a ningún pueblo indígena,Hombre,1083,2017,8205
Curarrehue,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,54,2017,9104
Curarrehue,Sí en otra época del año,Mapuche,Mujer,110,2017,9104
Curarrehue,No,No pertenece a ningún pueblo indígena,Mujer,612,2017,9104
Curarrehue,No,Mapuche,Hombre,355,2017,9104
Curarrehue,Sí en otra época del año,No pertenece a ningún pueblo indígena,Hombre,56,2017,9104
Curarrehue,Sí en otra época del año,No pertenece a ningún pueblo indígena,Mujer,110,2017,9104
Curarrehue,Si ahora mismo,Mapuche,Mujer,336,2017,9104
Curarrehue,No sabe/no responde,Kawashkar o Alacalufes,Mujer,56,2017,9104
Curarrehue,No,Mapuche,Mujer,859,2017,9104
Curarrehue,No,No pertenece a ningún pueblo indígena,Hombre,315,2017,9104
Curarrehue,Si ahora mismo,Mapuche,Hombre,168,2017,9104
Curarrehue,Sí en otra época del año,Mapuche,Hombre,297,2017,9104
Curepto,No,Mapuche,Mujer,358,2017,7103
Curepto,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,484,2017,7103
Curepto,No,No pertenece a ningún pueblo indígena,Mujer,1328,2017,7103
Curepto,Si ahora mismo,No pertenece a ningún pueblo indígena,Hombre,341,2017,7103
Curepto,Si ahora mismo,Mapuche,Mujer,68,2017,7103
Curepto,Sí en otra época del año,No pertenece a ningún pueblo indígena,Mujer,257,2017,7103
Curepto,No sabe/no responde,No pertenece a ningún pueblo indígena,Mujer,104,2017,7103
Curepto,No,No pertenece a ningún pueblo indígena,Hombre,794,2017,7103
Curepto,No sabe/no responde,No pertenece a ningún pueblo indígena,Hombre,104,2017,7103
Curepto,No,Mapuche,Hombre,82,2017,7103
Curicó,No sabe/no responde,No pertenece a ningún pueblo indígena,Hombre,151,2017,7301
Curicó,No,Mapuche,Hombre,285,2017,7301
Curicó,Sí en otra época del año,Mapuche,Mujer,245,2017,7301
Curicó,No,No sabe/no responde,Mujer,94,2017,7301
Curicó,No,No pertenece a ningún pueblo indígena,Mujer,27137,2017,7301
Curicó,Si ahora mismo,No pertenece a ningún pueblo indígena,Hombre,3164,2017,7301
Curicó,No,Mapuche,Mujer,573,2017,7301
Curicó,Si ahora mismo,Mapuche,Hombre,51,2017,7301
Curicó,No,No pertenece a ningún pueblo indígena,Hombre,12880,2017,7301
Curicó,Sí en otra época del año,No pertenece a ningún pueblo indígena,Mujer,5184,2017,7301
Curicó,Si ahora mismo,Mapuche,Mujer,182,2017,7301
Curicó,Sí en otra época del año,No pertenece a ningún pueblo indígena,Hombre,2300,2017,7301
Curicó,Sí en otra época del año,Mapuche,Hombre,120,2017,7301
Curicó,No,No sabe/no responde,Hombre,47,2017,7301
Curicó,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,4200,2017,7301
Curicó,No,Quechua,Mujer,22,2017,7301
Curicó,No sabe/no responde,No pertenece a ningún pueblo indígena,Mujer,368,2017,7301
Dalcahue,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,277,2017,10205
Dalcahue,No,No pertenece a ningún pueblo indígena,Mujer,2244,2017,10205
Dalcahue,Sí en otra época del año,No pertenece a ningún pueblo indígena,Mujer,402,2017,10205
Dalcahue,No,Mapuche,Hombre,1196,2017,10205
Dalcahue,No,No pertenece a ningún pueblo indígena,Hombre,1106,2017,10205
Dalcahue,Sí en otra época del año,Mapuche,Mujer,38,2017,10205
Dalcahue,Si ahora mismo,No pertenece a ningún pueblo indígena,Hombre,106,2017,10205
Dalcahue,Si ahora mismo,Mapuche,Mujer,133,2017,10205
Dalcahue,No sabe/no responde,No pertenece a ningún pueblo indígena,Hombre,68,2017,10205
Dalcahue,No,Kawashkar o Alacalufes,Hombre,84,2017,10205
Dalcahue,No,Mapuche,Mujer,1153,2017,10205
Dalcahue,Sí en otra época del año,No pertenece a ningún pueblo indígena,Hombre,152,2017,10205
Dalcahue,Si ahora mismo,Mapuche,Hombre,76,2017,10205
Diego de Almagro,No,Diaguita,Mujer,24,2017,3202
Diego de Almagro,No sabe/no responde,No pertenece a ningún pueblo indígena,Hombre,54,2017,3202
Diego de Almagro,Sí en otra época del año,Diaguita,Mujer,35,2017,3202
Diego de Almagro,No,Diaguita,Hombre,35,2017,3202
Diego de Almagro,No,Collas,Hombre,3,2017,3202
Diego de Almagro,No sabe/no responde,No pertenece a ningún pueblo indígena,Mujer,94,2017,3202
Diego de Almagro,Sí en otra época del año,Mapuche,Hombre,37,2017,3202
Diego de Almagro,Sí en otra época del año,No pertenece a ningún pueblo indígena,Mujer,357,2017,3202
Diego de Almagro,Sí en otra época del año,Diaguita,Hombre,67,2017,3202
Diego de Almagro,Sí en otra época del año,Collas,Hombre,35,2017,3202
Diego de Almagro,No,No pertenece a ningún pueblo indígena,Mujer,892,2017,3202
Diego de Almagro,Sí en otra época del año,No pertenece a ningún pueblo indígena,Hombre,245,2017,3202
Diego de Almagro,No,No pertenece a ningún pueblo indígena,Hombre,333,2017,3202
Diego de Almagro,Sí en otra época del año,Collas,Mujer,37,2017,3202
Diego de Almagro,No,Collas,Mujer,44,2017,3202
Diego de Almagro,Si ahora mismo,No pertenece a ningún pueblo indígena,Hombre,158,2017,3202
Diego de Almagro,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,344,2017,3202
Diego de Almagro,Sí en otra época del año,Mapuche,Mujer,28,2017,3202
Doñihue,Sí en otra época del año,Mapuche,Mujer,20,2017,6105
Doñihue,Sí en otra época del año,No pertenece a ningún pueblo indígena,Mujer,944,2017,6105
Doñihue,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,888,2017,6105
Doñihue,No,No pertenece a ningún pueblo indígena,Hombre,2007,2017,6105
Doñihue,Sí en otra época del año,No pertenece a ningún pueblo indígena,Hombre,387,2017,6105
Doñihue,Sí en otra época del año,Mapuche,Hombre,20,2017,6105
Doñihue,No,No pertenece a ningún pueblo indígena,Mujer,4421,2017,6105
Doñihue,Si ahora mismo,No pertenece a ningún pueblo indígena,Hombre,589,2017,6105
Doñihue,No,Mapuche,Mujer,16,2017,6105
El Bosque,Sí en otra época del año,Mapuche,Mujer,292,2017,13105
El Bosque,No,Mapuche,Mujer,2094,2017,13105
El Bosque,Sí en otra época del año,Mapuche,Hombre,142,2017,13105
El Bosque,Si ahora mismo,Mapuche,Hombre,251,2017,13105
El Bosque,Si ahora mismo,No pertenece a ningún pueblo indígena,Hombre,5727,2017,13105
El Bosque,Si ahora mismo,Mapuche,Mujer,636,2017,13105
El Bosque,No,No pertenece a ningún pueblo indígena,Hombre,12613,2017,13105
El Bosque,No,Mapuche,Hombre,413,2017,13105
El Bosque,Sí en otra época del año,No pertenece a ningún pueblo indígena,Mujer,3171,2017,13105
El Bosque,Sí en otra época del año,No pertenece a ningún pueblo indígena,Hombre,1817,2017,13105
El Bosque,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,4554,2017,13105
El Bosque,No,No pertenece a ningún pueblo indígena,Mujer,22240,2017,13105
El Carmen,Sí en otra época del año,No pertenece a ningún pueblo indígena,Mujer,148,2017,16104
El Carmen,Si ahora mismo,Mapuche,Mujer,24,2017,16104
El Carmen,Si ahora mismo,No pertenece a ningún pueblo indígena,Hombre,457,2017,16104
El Carmen,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,275,2017,16104
El Carmen,No,No pertenece a ningún pueblo indígena,Mujer,2682,2017,16104
El Carmen,Sí en otra época del año,No pertenece a ningún pueblo indígena,Hombre,139,2017,16104
El Carmen,No,No pertenece a ningún pueblo indígena,Hombre,560,2017,16104
El Monte,No,No pertenece a ningún pueblo indígena,Mujer,4219,2017,13602
El Monte,Sí en otra época del año,No pertenece a ningún pueblo indígena,Hombre,824,2017,13602
El Monte,No,No pertenece a ningún pueblo indígena,Hombre,1835,2017,13602
El Monte,Si ahora mismo,No pertenece a ningún pueblo indígena,Hombre,753,2017,13602
El Monte,Sí en otra época del año,No pertenece a ningún pueblo indígena,Mujer,813,2017,13602
El Monte,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,2215,2017,13602
El Monte,No sabe/no responde,No pertenece a ningún pueblo indígena,Mujer,51,2017,13602
El Monte,Sí en otra época del año,Mapuche,Mujer,372,2017,13602
El Quisco,Sí en otra época del año,No pertenece a ningún pueblo indígena,Mujer,297,2017,5604
El Quisco,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,988,2017,5604
El Quisco,Sí en otra época del año,No pertenece a ningún pueblo indígena,Hombre,127,2017,5604
El Quisco,No,No pertenece a ningún pueblo indígena,Mujer,3751,2017,5604
El Quisco,No,Mapuche,Mujer,182,2017,5604
El Quisco,Si ahora mismo,No pertenece a ningún pueblo indígena,Hombre,1298,2017,5604
El Quisco,No,No pertenece a ningún pueblo indígena,Hombre,1367,2017,5604
El Tabo,No,No pertenece a ningún pueblo indígena,Mujer,3173,2017,5605
El Tabo,Sí en otra época del año,No pertenece a ningún pueblo indígena,Mujer,441,2017,5605
El Tabo,No,No pertenece a ningún pueblo indígena,Hombre,1063,2017,5605
El Tabo,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,350,2017,5605
El Tabo,Si ahora mismo,No pertenece a ningún pueblo indígena,Hombre,403,2017,5605
El Tabo,Sí en otra época del año,No pertenece a ningún pueblo indígena,Hombre,280,2017,5605
Empedrado,Si ahora mismo,No pertenece a ningún pueblo indígena,Hombre,120,2017,7104
Empedrado,No,No pertenece a ningún pueblo indígena,Hombre,369,2017,7104
Empedrado,Sí en otra época del año,No pertenece a ningún pueblo indígena,Hombre,24,2017,7104
Empedrado,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,165,2017,7104
Empedrado,Sí en otra época del año,No pertenece a ningún pueblo indígena,Mujer,15,2017,7104
Empedrado,No,No pertenece a ningún pueblo indígena,Mujer,714,2017,7104
Ercilla,Sí en otra época del año,No pertenece a ningún pueblo indígena,Hombre,136,2017,9204
Ercilla,No,Mapuche,Mujer,1295,2017,9204
Ercilla,Si ahora mismo,Mapuche,Mujer,262,2017,9204
Ercilla,Sí en otra época del año,Mapuche,Hombre,81,2017,9204
Ercilla,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,250,2017,9204
Ercilla,Sí en otra época del año,Mapuche,Mujer,135,2017,9204
Ercilla,No,No pertenece a ningún pueblo indígena,Hombre,368,2017,9204
Ercilla,No,No pertenece a ningún pueblo indígena,Mujer,473,2017,9204
Ercilla,Si ahora mismo,Mapuche,Hombre,321,2017,9204
Ercilla,Sí en otra época del año,No pertenece a ningún pueblo indígena,Mujer,33,2017,9204
Ercilla,Si ahora mismo,No pertenece a ningún pueblo indígena,Hombre,33,2017,9204
Ercilla,No,Mapuche,Hombre,388,2017,9204
Estación Central,Sí en otra época del año,Mapuche,Mujer,155,2017,13106
Estación Central,No,No pertenece a ningún pueblo indígena,Hombre,3514,2017,13106
Estación Central,Sí en otra época del año,No pertenece a ningún pueblo indígena,Mujer,4909,2017,13106
Estación Central,Si ahora mismo,Mapuche,Mujer,642,2017,13106
Estación Central,No,Mapuche,Hombre,173,2017,13106
Estación Central,No sabe/no responde,No pertenece a ningún pueblo indígena,Mujer,376,2017,13106
Estación Central,Sí en otra época del año,No pertenece a ningún pueblo indígena,Hombre,2085,2017,13106
Estación Central,No sabe/no responde,No pertenece a ningún pueblo indígena,Hombre,87,2017,13106
Estación Central,Sí en otra época del año,No sabe/no responde,Hombre,77,2017,13106
Estación Central,No,Mapuche,Mujer,578,2017,13106
Estación Central,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,4601,2017,13106
Estación Central,Si ahora mismo,No pertenece a ningún pueblo indígena,Hombre,3382,2017,13106
Estación Central,No,No pertenece a ningún pueblo indígena,Mujer,10844,2017,13106
Estación Central,Si ahora mismo,Mapuche,Hombre,267,2017,13106
Florida,Sí en otra época del año,No pertenece a ningún pueblo indígena,Hombre,158,2017,8104
Florida,Si ahora mismo,Mapuche,Mujer,84,2017,8104
Florida,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,490,2017,8104
Florida,No,Mapuche,Mujer,137,2017,8104
Florida,No,No pertenece a ningún pueblo indígena,Hombre,1078,2017,8104
Florida,Si ahora mismo,No pertenece a ningún pueblo indígena,Hombre,210,2017,8104
Florida,No,Mapuche,Hombre,106,2017,8104
Florida,No,No pertenece a ningún pueblo indígena,Mujer,1795,2017,8104
Florida,Sí en otra época del año,No pertenece a ningún pueblo indígena,Mujer,227,2017,8104
Freire,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,566,2017,9105
Freire,No sabe/no responde,No pertenece a ningún pueblo indígena,Mujer,216,2017,9105
Freire,No sabe/no responde,No pertenece a ningún pueblo indígena,Hombre,62,2017,9105
Freire,No,Mapuche,Hombre,788,2017,9105
Freire,Sí en otra época del año,Mapuche,Mujer,968,2017,9105
Freire,No,No pertenece a ningún pueblo indígena,Mujer,2776,2017,9105
Freire,Si ahora mismo,No pertenece a ningún pueblo indígena,Hombre,335,2017,9105
Freire,Si ahora mismo,Mapuche,Mujer,228,2017,9105
Freire,Sí en otra época del año,Mapuche,Hombre,199,2017,9105
Freire,Sí en otra época del año,No pertenece a ningún pueblo indígena,Mujer,2592,2017,9105
Freire,No,Mapuche,Mujer,1883,2017,9105
Freire,Si ahora mismo,Mapuche,Hombre,472,2017,9105
Freire,Sí en otra época del año,No pertenece a ningún pueblo indígena,Hombre,916,2017,9105
Freire,No sabe/no responde,Mapuche,Mujer,68,2017,9105
Freire,Sí en otra época del año,No sabe/no responde,Mujer,65,2017,9105
Freire,No,No pertenece a ningún pueblo indígena,Hombre,1372,2017,9105
Freirina,No sabe/no responde,No pertenece a ningún pueblo indígena,Mujer,18,2017,3303
Freirina,Sí en otra época del año,Collas,Mujer,18,2017,3303
Freirina,Si ahora mismo,Diaguita,Mujer,37,2017,3303
Freirina,Si ahora mismo,Aimara,Mujer,20,2017,3303
Freirina,No,No pertenece a ningún pueblo indígena,Hombre,500,2017,3303
Freirina,No,Mapuche,Hombre,18,2017,3303
Freirina,No sabe/no responde,Diaguita,Mujer,29,2017,3303
Freirina,No,Mapuche,Mujer,18,2017,3303
Freirina,No,No pertenece a ningún pueblo indígena,Mujer,604,2017,3303
Freirina,No,Yámana o Yagán,Mujer,20,2017,3303
Freirina,Sí en otra época del año,Diaguita,Hombre,11,2017,3303
Freirina,Sí en otra época del año,Diaguita,Mujer,57,2017,3303
Freirina,No,Diaguita,Hombre,59,2017,3303
Freirina,Sí en otra época del año,Collas,Hombre,26,2017,3303
Freirina,Sí en otra época del año,No pertenece a ningún pueblo indígena,Hombre,51,2017,3303
Freirina,Sí en otra época del año,No pertenece a ningún pueblo indígena,Mujer,179,2017,3303
Freirina,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,396,2017,3303
Freirina,No,Diaguita,Mujer,22,2017,3303
Freirina,No,Collas,Hombre,11,2017,3303
Freirina,No,Collas,Mujer,26,2017,3303
Freirina,Si ahora mismo,No pertenece a ningún pueblo indígena,Hombre,160,2017,3303
Fresia,Si ahora mismo,No pertenece a ningún pueblo indígena,Mujer,79,2017,10104
Fresia,No sabe/no responde,No pertenece a ningún pueblo indígena,Mujer,47,2017,10104
Fresia,No,Mapuche,Mujer,337,2017,10104
Fresia,Sí en otra época del año,No pertenece a ningún pueblo indígena,Hombre,101,2017,10104
Fresia,No,No pertenece a ningún pueblo indígena,Mujer,2574,2017,10104
