Comuna,Trabajo,Etnia,Sexo,Freq,anio,codigo
concepción,sí en otra época del año,mapuche,hombre,67,2015,8101
concepción,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,8597,2015,8101
concepción,sí ahora mismo,mapuche,mujer,331,2015,8101
concepción,no,mapuche,mujer,1335,2015,8101
concepción,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,5042,2015,8101
concepción,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,7550,2015,8101
concepción,no,no pertenece a ningún pueblo indígena,hombre,22273,2015,8101
concepción,no,no pertenece a ningún pueblo indígena,mujer,42363,2015,8101
concepción,sí ahora mismo,mapuche,hombre,239,2015,8101
concepción,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,11983,2015,8101
concepción,sí en otra época del año,mapuche,mujer,109,2015,8101
concepción,no,mapuche,hombre,1553,2015,8101
conchalí,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,2379,2015,13104
conchalí,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,2420,2015,13104
conchalí,sí ahora mismo,aimara,hombre,16,2015,13104
conchalí,sí en otra época del año,mapuche,mujer,225,2015,13104
conchalí,sí en otra época del año,rapa-nui o pascuenses,hombre,16,2015,13104
conchalí,no,mapuche,mujer,721,2015,13104
conchalí,sí ahora mismo,mapuche,hombre,51,2015,13104
conchalí,sí ahora mismo,aimara,mujer,16,2015,13104
conchalí,no,aimara,mujer,37,2015,13104
conchalí,sí en otra época del año,aimara,mujer,20,2015,13104
conchalí,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,2245,2015,13104
conchalí,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,5744,2015,13104
conchalí,no,diaguita,mujer,18,2015,13104
conchalí,no,no pertenece a ningún pueblo indígena,mujer,14928,2015,13104
conchalí,sí en otra época del año,mapuche,hombre,95,2015,13104
conchalí,sí ahora mismo,mapuche,mujer,330,2015,13104
conchalí,no,mapuche,hombre,328,2015,13104
conchalí,no,aimara,hombre,56,2015,13104
conchalí,no,no pertenece a ningún pueblo indígena,hombre,7200,2015,13104
concón,no,mapuche,hombre,127,2015,5103
concón,sí ahora mismo,mapuche,mujer,73,2015,5103
concón,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,2026,2015,5103
concón,no,mapuche,mujer,550,2015,5103
concón,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,2181,2015,5103
concón,no,no pertenece a ningún pueblo indígena,hombre,5436,2015,5103
concón,sí en otra época del año,mapuche,hombre,103,2015,5103
concón,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,2155,2015,5103
concón,sí ahora mismo,mapuche,hombre,46,2015,5103
concón,no,no pertenece a ningún pueblo indígena,mujer,10930,2015,5103
concón,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,4283,2015,5103
concón,sí en otra época del año,mapuche,mujer,261,2015,5103
constitución,no,no pertenece a ningún pueblo indígena,hombre,5170,2015,7102
constitución,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,2041,2015,7102
constitución,no,no pertenece a ningún pueblo indígena,mujer,12608,2015,7102
constitución,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,1244,2015,7102
constitución,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,2364,2015,7102
constitución,no,mapuche,mujer,77,2015,7102
constitución,no,mapuche,hombre,154,2015,7102
constitución,sí en otra época del año,mapuche,mujer,48,2015,7102
constitución,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,1810,2015,7102
copiapó,sí en otra época del año,mapuche,mujer,257,2015,3101
copiapó,sí ahora mismo,collas,mujer,559,2015,3101
copiapó,sí en otra época del año,collas,mujer,436,2015,3101
copiapó,sí ahora mismo,yámana o yagán,hombre,14,2015,3101
copiapó,sí en otra época del año,yámana o yagán,mujer,14,2015,3101
copiapó,no,atacameño (likán-antai),mujer,64,2015,3101
copiapó,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,2557,2015,3101
copiapó,sí ahora mismo,aimara,mujer,16,2015,3101
copiapó,sí ahora mismo,mapuche,hombre,48,2015,3101
copiapó,no,no pertenece a ningún pueblo indígena,mujer,25974,2015,3101
copiapó,sí ahora mismo,aimara,hombre,46,2015,3101
copiapó,no,mapuche,hombre,268,2015,3101
copiapó,sí en otra época del año,collas,hombre,178,2015,3101
copiapó,sí ahora mismo,atacameño (likán-antai),hombre,18,2015,3101
copiapó,sí en otra época del año,mapuche,hombre,65,2015,3101
copiapó,sí en otra época del año,diaguita,mujer,511,2015,3101
copiapó,no,diaguita,mujer,1480,2015,3101
copiapó,sí en otra época del año,aimara,hombre,20,2015,3101
copiapó,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,6320,2015,3101
copiapó,sí ahora mismo,mapuche,mujer,140,2015,3101
copiapó,sí ahora mismo,diaguita,hombre,285,2015,3101
copiapó,no,collas,hombre,838,2015,3101
copiapó,no,diaguita,hombre,692,2015,3101
copiapó,sí en otra época del año,aimara,mujer,120,2015,3101
copiapó,no,no pertenece a ningún pueblo indígena,hombre,13098,2015,3101
copiapó,no,mapuche,mujer,687,2015,3101
copiapó,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,6681,2015,3101
copiapó,sí en otra época del año,diaguita,hombre,246,2015,3101
copiapó,sí ahora mismo,collas,hombre,305,2015,3101
copiapó,sí ahora mismo,diaguita,mujer,291,2015,3101
copiapó,no,collas,mujer,1294,2015,3101
copiapó,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,5092,2015,3101
copiapó,no,aimara,mujer,211,2015,3101
copiapó,no,aimara,hombre,91,2015,3101
copiapó,no,quechua,hombre,16,2015,3101
coquimbo,sí en otra época del año,kawashkar o alacalufes,mujer,105,2015,4102
coquimbo,no,no pertenece a ningún pueblo indígena,mujer,42730,2015,4102
coquimbo,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,3827,2015,4102
coquimbo,sí ahora mismo,atacameño (likán-antai),mujer,93,2015,4102
coquimbo,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,8765,2015,4102
coquimbo,sí en otra época del año,mapuche,mujer,320,2015,4102
coquimbo,no,mapuche,hombre,171,2015,4102
coquimbo,sí en otra época del año,aimara,mujer,340,2015,4102
coquimbo,sí ahora mismo,aimara,mujer,108,2015,4102
coquimbo,sí en otra época del año,diaguita,hombre,137,2015,4102
coquimbo,sí ahora mismo,mapuche,hombre,159,2015,4102
coquimbo,sí ahora mismo,collas,mujer,132,2015,4102
coquimbo,sí en otra época del año,diaguita,mujer,492,2015,4102
coquimbo,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,8510,2015,4102
coquimbo,no,mapuche,mujer,751,2015,4102
coquimbo,sí ahora mismo,diaguita,hombre,223,2015,4102
coquimbo,sí ahora mismo,diaguita,mujer,110,2015,4102
coquimbo,no,collas,hombre,66,2015,4102
coquimbo,no,diaguita,hombre,221,2015,4102
coquimbo,sí ahora mismo,mapuche,mujer,185,2015,4102
coquimbo,no,aimara,mujer,185,2015,4102
coquimbo,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,10202,2015,4102
coquimbo,no,aimara,hombre,204,2015,4102
coquimbo,no,quechua,mujer,59,2015,4102
coquimbo,sí ahora mismo,aimara,hombre,273,2015,4102
coquimbo,no,quechua,hombre,64,2015,4102
coquimbo,no,no pertenece a ningún pueblo indígena,hombre,21737,2015,4102
coquimbo,sí en otra época del año,mapuche,hombre,87,2015,4102
coquimbo,no,diaguita,mujer,837,2015,4102
coronel,no,rapa-nui o pascuenses,hombre,83,2015,8102
coronel,no,mapuche,mujer,847,2015,8102
coronel,sí en otra época del año,atacameño (likán-antai),mujer,82,2015,8102
coronel,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,6666,2015,8102
coronel,sí en otra época del año,mapuche,hombre,222,2015,8102
coronel,sí ahora mismo,mapuche,mujer,67,2015,8102
coronel,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,3330,2015,8102
coronel,no,no pertenece a ningún pueblo indígena,mujer,20080,2015,8102
coronel,no,mapuche,hombre,420,2015,8102
coronel,sí ahora mismo,mapuche,hombre,193,2015,8102
coronel,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,12825,2015,8102
coronel,no,no pertenece a ningún pueblo indígena,hombre,9631,2015,8102
coronel,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,4563,2015,8102
coronel,sí en otra época del año,mapuche,mujer,325,2015,8102
coyhaique,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,1057,2015,11101
coyhaique,sí ahora mismo,kawashkar o alacalufes,hombre,53,2015,11101
coyhaique,no,mapuche,mujer,2046,2015,11101
coyhaique,sí en otra época del año,mapuche,hombre,406,2015,11101
coyhaique,sí ahora mismo,mapuche,mujer,199,2015,11101
coyhaique,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,2385,2015,11101
coyhaique,sí ahora mismo,mapuche,hombre,216,2015,11101
coyhaique,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,699,2015,11101
coyhaique,no,no pertenece a ningún pueblo indígena,mujer,6589,2015,11101
coyhaique,no,no pertenece a ningún pueblo indígena,hombre,3418,2015,11101
coyhaique,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,544,2015,11101
coyhaique,sí en otra época del año,mapuche,mujer,841,2015,11101
coyhaique,no,kawashkar o alacalufes,mujer,23,2015,11101
coyhaique,no,mapuche,hombre,1345,2015,11101
cunco,sí ahora mismo,mapuche,mujer,184,2015,9103
cunco,no,mapuche,mujer,1403,2015,9103
cunco,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,265,2015,9103
cunco,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,1045,2015,9103
cunco,no,no pertenece a ningún pueblo indígena,hombre,819,2015,9103
cunco,no,mapuche,hombre,455,2015,9103
cunco,sí en otra época del año,mapuche,mujer,721,2015,9103
cunco,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,1963,2015,9103
cunco,sí ahora mismo,mapuche,hombre,143,2015,9103
cunco,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,125,2015,9103
cunco,sí en otra época del año,mapuche,hombre,160,2015,9103
cunco,no,no pertenece a ningún pueblo indígena,mujer,1818,2015,9103
curacautín,sí ahora mismo,mapuche,hombre,27,2015,9203
curacautín,sí en otra época del año,mapuche,mujer,65,2015,9203
curacautín,sí ahora mismo,sin dato,mujer,24,2015,9203
curacautín,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,254,2015,9203
curacautín,no,no pertenece a ningún pueblo indígena,mujer,3150,2015,9203
curacautín,sí ahora mismo,mapuche,mujer,87,2015,9203
curacautín,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,549,2015,9203
curacautín,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,283,2015,9203
curacautín,no,no pertenece a ningún pueblo indígena,hombre,1844,2015,9203
curacautín,no,mapuche,mujer,599,2015,9203
curacautín,sí en otra época del año,mapuche,hombre,61,2015,9203
curacautín,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,334,2015,9203
curacautín,no,mapuche,hombre,281,2015,9203
curanilahue,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,939,2015,8205
curanilahue,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,1674,2015,8205
curanilahue,sí en otra época del año,mapuche,mujer,38,2015,8205
curanilahue,sí en otra época del año,mapuche,hombre,126,2015,8205
curanilahue,sí ahora mismo,mapuche,hombre,79,2015,8205
curanilahue,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,1336,2015,8205
curanilahue,no,mapuche,mujer,397,2015,8205
curanilahue,no,no pertenece a ningún pueblo indígena,hombre,2802,2015,8205
curanilahue,no,mapuche,hombre,303,2015,8205
curanilahue,no,no pertenece a ningún pueblo indígena,mujer,5317,2015,8205
curanilahue,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,1250,2015,8205
curanilahue,sí ahora mismo,mapuche,mujer,173,2015,8205
curicó,sí en otra época del año,mapuche,hombre,151,2015,7301
curicó,no,no pertenece a ningún pueblo indígena,mujer,25159,2015,7301
curicó,sí ahora mismo,diaguita,mujer,102,2015,7301
curicó,no,no pertenece a ningún pueblo indígena,hombre,12403,2015,7301
curicó,sí ahora mismo,mapuche,mujer,335,2015,7301
curicó,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,4591,2015,7301
curicó,sí ahora mismo,mapuche,hombre,64,2015,7301
curicó,no,aimara,mujer,54,2015,7301
curicó,no,diaguita,mujer,102,2015,7301
curicó,no,mapuche,mujer,1350,2015,7301
curicó,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,3702,2015,7301
curicó,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,7767,2015,7301
curicó,no,mapuche,hombre,1081,2015,7301
curicó,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,4289,2015,7301
el bosque,sí en otra época del año,mapuche,mujer,720,2015,13105
el bosque,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,2357,2015,13105
el bosque,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,5475,2015,13105
el bosque,sí ahora mismo,mapuche,mujer,435,2015,13105
el bosque,sí ahora mismo,mapuche,hombre,433,2015,13105
el bosque,no,mapuche,hombre,1238,2015,13105
el bosque,no,mapuche,mujer,1961,2015,13105
el bosque,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,5130,2015,13105
el bosque,sí ahora mismo,aimara,hombre,29,2015,13105
el bosque,sí en otra época del año,mapuche,hombre,368,2015,13105
el bosque,no,no pertenece a ningún pueblo indígena,hombre,13297,2015,13105
el bosque,sí ahora mismo,quechua,hombre,25,2015,13105
el bosque,no,quechua,mujer,72,2015,13105
el bosque,no,no pertenece a ningún pueblo indígena,mujer,26216,2015,13105
el bosque,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,5334,2015,13105
el bosque,no,aimara,mujer,126,2015,13105
el quisco,no,mapuche,mujer,209,2015,5604
el quisco,sí en otra época del año,mapuche,hombre,68,2015,5604
el quisco,sí en otra época del año,mapuche,mujer,13,2015,5604
el quisco,no,mapuche,hombre,43,2015,5604
el quisco,no,no pertenece a ningún pueblo indígena,mujer,3485,2015,5604
el quisco,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,964,2015,5604
el quisco,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,597,2015,5604
el quisco,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,411,2015,5604
el quisco,sí ahora mismo,mapuche,hombre,51,2015,5604
el quisco,sí ahora mismo,mapuche,mujer,35,2015,5604
el quisco,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,330,2015,5604
el quisco,no,no pertenece a ningún pueblo indígena,hombre,1886,2015,5604
estación central,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,2309,2015,13106
estación central,sí en otra época del año,mapuche,mujer,102,2015,13106
estación central,no,mapuche,hombre,407,2015,13106
estación central,no,aimara,hombre,305,2015,13106
estación central,no,mapuche,mujer,559,2015,13106
estación central,sí ahora mismo,mapuche,hombre,157,2015,13106
estación central,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,2101,2015,13106
estación central,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,3086,2015,13106
estación central,no,quechua,hombre,80,2015,13106
estación central,sí ahora mismo,mapuche,mujer,80,2015,13106
estación central,no,no pertenece a ningún pueblo indígena,hombre,8226,2015,13106
estación central,no,no pertenece a ningún pueblo indígena,mujer,18172,2015,13106
estación central,no,quechua,mujer,80,2015,13106
estación central,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,3106,2015,13106
freire,sí ahora mismo,mapuche,mujer,514,2015,9105
freire,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,1808,2015,9105
freire,no,no pertenece a ningún pueblo indígena,hombre,814,2015,9105
freire,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,299,2015,9105
freire,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,1136,2015,9105
freire,sí en otra época del año,mapuche,mujer,1066,2015,9105
freire,no,no pertenece a ningún pueblo indígena,mujer,2476,2015,9105
freire,no,mapuche,hombre,1409,2015,9105
freire,no,mapuche,mujer,2583,2015,9105
freire,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,401,2015,9105
freire,sí ahora mismo,mapuche,hombre,202,2015,9105
freire,no,quechua,hombre,35,2015,9105
freire,sí en otra época del año,mapuche,hombre,610,2015,9105
frutillar,sí ahora mismo,mapuche,hombre,21,2015,10105
frutillar,no,mapuche,mujer,794,2015,10105
frutillar,no,mapuche,hombre,165,2015,10105
frutillar,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,514,2015,10105
frutillar,no,no pertenece a ningún pueblo indígena,hombre,1545,2015,10105
frutillar,sí en otra época del año,mapuche,hombre,68,2015,10105
frutillar,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,312,2015,10105
frutillar,no,no pertenece a ningún pueblo indígena,mujer,2995,2015,10105
frutillar,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,551,2015,10105
frutillar,sí ahora mismo,kawashkar o alacalufes,mujer,25,2015,10105
frutillar,sí ahora mismo,mapuche,mujer,92,2015,10105
frutillar,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,401,2015,10105
graneros,sí ahora mismo,mapuche,mujer,97,2015,6106
graneros,sí en otra época del año,mapuche,mujer,218,2015,6106
graneros,no,mapuche,hombre,63,2015,6106
graneros,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,1212,2015,6106
graneros,no,no pertenece a ningún pueblo indígena,hombre,1838,2015,6106
graneros,no,no pertenece a ningún pueblo indígena,mujer,4097,2015,6106
graneros,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,467,2015,6106
graneros,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,1630,2015,6106
graneros,sí en otra época del año,mapuche,hombre,65,2015,6106
graneros,no,mapuche,mujer,89,2015,6106
graneros,sí ahora mismo,mapuche,hombre,92,2015,6106
graneros,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,1589,2015,6106
hualpén,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,2889,2015,8112
hualpén,sí ahora mismo,mapuche,hombre,228,2015,8112
hualpén,no,mapuche,hombre,760,2015,8112
hualpén,sí en otra época del año,mapuche,hombre,80,2015,8112
hualpén,no,mapuche,mujer,804,2015,8112
hualpén,sí ahora mismo,mapuche,mujer,135,2015,8112
hualpén,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,3170,2015,8112
hualpén,no,no pertenece a ningún pueblo indígena,hombre,8498,2015,8112
hualpén,sí en otra época del año,kawashkar o alacalufes,mujer,80,2015,8112
hualpén,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,1636,2015,8112
hualpén,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,2263,2015,8112
hualpén,sí en otra época del año,mapuche,mujer,219,2015,8112
hualpén,no,no pertenece a ningún pueblo indígena,mujer,18248,2015,8112
illapel,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,386,2015,4201
illapel,no,mapuche,mujer,132,2015,4201
illapel,no,mapuche,hombre,134,2015,4201
illapel,no,diaguita,mujer,48,2015,4201
illapel,no,no pertenece a ningún pueblo indígena,mujer,6748,2015,4201
illapel,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,789,2015,4201
illapel,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,859,2015,4201
illapel,no,no pertenece a ningún pueblo indígena,hombre,2984,2015,4201
illapel,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,897,2015,4201
illapel,sí ahora mismo,diaguita,mujer,26,2015,4201
iquique,sí ahora mismo,aimara,hombre,190,2015,1101
iquique,no,no pertenece a ningún pueblo indígena,mujer,28961,2015,1101
iquique,no,mapuche,hombre,294,2015,1101
iquique,sí en otra época del año,kawashkar o alacalufes,hombre,113,2015,1101
iquique,sí en otra época del año,mapuche,hombre,113,2015,1101
iquique,sin dato,no pertenece a ningún pueblo indígena,mujer,153,2015,1101
iquique,sí en otra época del año,aimara,hombre,242,2015,1101
iquique,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,4179,2015,1101
iquique,no,aimara,mujer,2912,2015,1101
iquique,no,quechua,hombre,92,2015,1101
iquique,no,collas,hombre,36,2015,1101
iquique,sí en otra época del año,aimara,mujer,550,2015,1101
iquique,sí ahora mismo,diaguita,hombre,12,2015,1101
iquique,no,no pertenece a ningún pueblo indígena,hombre,15015,2015,1101
iquique,sí en otra época del año,quechua,mujer,102,2015,1101
iquique,sí en otra época del año,rapa-nui o pascuenses,mujer,43,2015,1101
iquique,no,diaguita,mujer,12,2015,1101
iquique,sí ahora mismo,quechua,mujer,80,2015,1101
iquique,sí en otra época del año,collas,mujer,12,2015,1101
iquique,no,mapuche,mujer,384,2015,1101
iquique,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,3867,2015,1101
iquique,no,aimara,hombre,608,2015,1101
iquique,sí ahora mismo,mapuche,hombre,62,2015,1101
iquique,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,3091,2015,1101
iquique,sí en otra época del año,mapuche,mujer,88,2015,1101
iquique,sí ahora mismo,aimara,mujer,297,2015,1101
iquique,no,quechua,mujer,384,2015,1101
iquique,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,6455,2015,1101
iquique,no,collas,mujer,24,2015,1101
la florida,no,no pertenece a ningún pueblo indígena,mujer,69882,2015,13110
la florida,sí ahora mismo,mapuche,mujer,1275,2015,13110
la florida,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,11704,2015,13110
la florida,sí en otra época del año,mapuche,mujer,520,2015,13110
la florida,sí ahora mismo,mapuche,hombre,926,2015,13110
la florida,sí en otra época del año,kawashkar o alacalufes,hombre,211,2015,13110
la florida,no,no pertenece a ningún pueblo indígena,hombre,32638,2015,13110
la florida,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,3999,2015,13110
la florida,sí ahora mismo,aimara,mujer,222,2015,13110
la florida,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,13019,2015,13110
la florida,no,mapuche,hombre,2436,2015,13110
la florida,sí en otra época del año,mapuche,hombre,522,2015,13110
la florida,no,mapuche,mujer,3494,2015,13110
la florida,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,10333,2015,13110
la granja,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,4308,2015,13111
la granja,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,3376,2015,13111
la granja,sí en otra época del año,mapuche,mujer,593,2015,13111
la granja,no,mapuche,hombre,331,2015,13111
la granja,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,1811,2015,13111
la granja,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,1419,2015,13111
la granja,no,mapuche,mujer,1371,2015,13111
la granja,no,no pertenece a ningún pueblo indígena,mujer,17837,2015,13111
la granja,sí ahora mismo,mapuche,mujer,239,2015,13111
la granja,no,no pertenece a ningún pueblo indígena,hombre,9082,2015,13111
la ligua,no,no pertenece a ningún pueblo indígena,mujer,7967,2015,5401
la ligua,no,mapuche,mujer,111,2015,5401
la ligua,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,956,2015,5401
la ligua,no,diaguita,hombre,29,2015,5401
la ligua,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,1046,2015,5401
la ligua,no,atacameño (likán-antai),hombre,18,2015,5401
la ligua,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,1672,2015,5401
la ligua,sí en otra época del año,mapuche,mujer,66,2015,5401
la ligua,no,diaguita,mujer,29,2015,5401
la ligua,no,no pertenece a ningún pueblo indígena,hombre,4268,2015,5401
la ligua,sí ahora mismo,mapuche,hombre,14,2015,5401
la ligua,no,atacameño (likán-antai),mujer,44,2015,5401
la ligua,no,mapuche,hombre,52,2015,5401
la ligua,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,969,2015,5401
la pintana,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,10084,2015,13112
la pintana,sí ahora mismo,mapuche,mujer,1250,2015,13112
la pintana,sí en otra época del año,mapuche,hombre,294,2015,13112
la pintana,no,no pertenece a ningún pueblo indígena,hombre,7907,2015,13112
la pintana,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,6403,2015,13112
la pintana,sí en otra época del año,mapuche,mujer,1401,2015,13112
la pintana,no,mapuche,hombre,428,2015,13112
la pintana,no,mapuche,mujer,1994,2015,13112
la pintana,no,no pertenece a ningún pueblo indígena,mujer,23783,2015,13112
la pintana,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,4379,2015,13112
la pintana,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,10136,2015,13112
la pintana,no,aimara,mujer,137,2015,13112
la serena,sí en otra época del año,aimara,mujer,61,2015,4101
la serena,no,no pertenece a ningún pueblo indígena,mujer,40776,2015,4101
la serena,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,9419,2015,4101
la serena,sí en otra época del año,aimara,hombre,244,2015,4101
la serena,sí ahora mismo,atacameño (likán-antai),hombre,135,2015,4101
la serena,no,mapuche,hombre,334,2015,4101
la serena,sí en otra época del año,mapuche,mujer,181,2015,4101
la serena,sin dato,no pertenece a ningún pueblo indígena,hombre,53,2015,4101
la serena,sí ahora mismo,mapuche,hombre,243,2015,4101
la serena,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,4780,2015,4101
la serena,sí en otra época del año,diaguita,hombre,45,2015,4101
la serena,no,diaguita,hombre,847,2015,4101
la serena,no,mapuche,mujer,591,2015,4101
la serena,sí ahora mismo,quechua,hombre,156,2015,4101
la serena,sí ahora mismo,aimara,hombre,203,2015,4101
la serena,sí en otra época del año,diaguita,mujer,278,2015,4101
la serena,sí ahora mismo,diaguita,mujer,264,2015,4101
la serena,no,diaguita,mujer,975,2015,4101
la serena,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,7453,2015,4101
la serena,no,aimara,mujer,98,2015,4101
la serena,sí ahora mismo,diaguita,hombre,151,2015,4101
la serena,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,10612,2015,4101
la serena,no,atacameño (likán-antai),hombre,144,2015,4101
la serena,no,aimara,hombre,52,2015,4101
la serena,sí ahora mismo,mapuche,mujer,198,2015,4101
la serena,no,no pertenece a ningún pueblo indígena,hombre,22214,2015,4101
la serena,sí en otra época del año,mapuche,hombre,92,2015,4101
la serena,no,collas,mujer,219,2015,4101
la serena,sí ahora mismo,quechua,mujer,78,2015,4101
la unión,no,no pertenece a ningún pueblo indígena,hombre,2425,2015,14201
la unión,no,mapuche,hombre,1206,2015,14201
la unión,no,no pertenece a ningún pueblo indígena,mujer,5028,2015,14201
la unión,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,2092,2015,14201
la unión,sí en otra época del año,quechua,hombre,12,2015,14201
la unión,sí ahora mismo,mapuche,hombre,239,2015,14201
la unión,no,mapuche,mujer,1473,2015,14201
la unión,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,498,2015,14201
la unión,sí ahora mismo,mapuche,mujer,530,2015,14201
la unión,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,1228,2015,14201
la unión,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,1714,2015,14201
la unión,sí en otra época del año,mapuche,hombre,511,2015,14201
la unión,sin dato,no pertenece a ningún pueblo indígena,hombre,30,2015,14201
la unión,sí en otra época del año,mapuche,mujer,443,2015,14201
laja,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,1879,2015,8304
laja,no,mapuche,hombre,134,2015,8304
