Comuna,Trabajo,Etnia,Sexo,Freq,anio,codigo
coquimbo,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,5564,2011,4102
coquimbo,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,7890,2011,4102
coquimbo,no,quechua,hombre,46,2011,4102
coquimbo,no,diaguita,hombre,75,2011,4102
coquimbo,no,coya,mujer,54,2011,4102
coronel,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,4422,2011,8102
coronel,no,no pertenece a ningún pueblo indígena,mujer,19384,2011,8102
coronel,no,mapuche,mujer,310,2011,8102
coronel,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,3759,2011,8102
coronel,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,8200,2011,8102
coronel,no,mapuche,hombre,590,2011,8102
coronel,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,5133,2011,8102
coronel,sí ahora mismo,mapuche,hombre,53,2011,8102
coronel,sí en otra época del año,mapuche,mujer,188,2011,8102
coronel,no,no pertenece a ningún pueblo indígena,hombre,10160,2011,8102
coronel,sí en otra época del año,mapuche,hombre,122,2011,8102
coronel,sí ahora mismo,mapuche,mujer,179,2011,8102
corral,sí ahora mismo,mapuche,mujer,64,2011,14102
corral,no,no pertenece a ningún pueblo indígena,mujer,1098,2011,14102
corral,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,88,2011,14102
corral,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,28,2011,14102
corral,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,192,2011,14102
corral,no,mapuche,mujer,351,2011,14102
corral,sí en otra época del año,mapuche,hombre,24,2011,14102
corral,sí ahora mismo,mapuche,hombre,26,2011,14102
corral,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,12,2011,14102
corral,no,no pertenece a ningún pueblo indígena,hombre,428,2011,14102
corral,sí en otra época del año,mapuche,mujer,14,2011,14102
corral,no,mapuche,hombre,112,2011,14102
coyhaique,no,kawésqar (alacalufes),mujer,26,2011,11101
coyhaique,no,yagán (yámana),mujer,18,2011,11101
coyhaique,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,832,2011,11101
coyhaique,no,no pertenece a ningún pueblo indígena,mujer,5571,2011,11101
coyhaique,sí ahora mismo,mapuche,hombre,463,2011,11101
coyhaique,sí ahora mismo,kawésqar (alacalufes),mujer,3,2011,11101
coyhaique,sí ahora mismo,aymara,mujer,4,2011,11101
coyhaique,sí en otra época del año,atacameño (likán antai),hombre,7,2011,11101
coyhaique,no,diaguita,hombre,16,2011,11101
coyhaique,sí en otra época del año,mapuche,mujer,672,2011,11101
coyhaique,no,rapa nui (pascuense),mujer,6,2011,11101
coyhaique,no,mapuche,mujer,1232,2011,11101
coyhaique,no,kawésqar (alacalufes),hombre,12,2011,11101
coyhaique,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,2921,2011,11101
coyhaique,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,1843,2011,11101
coyhaique,no,no pertenece a ningún pueblo indígena,hombre,3345,2011,11101
coyhaique,sí ahora mismo,quechua,hombre,4,2011,11101
coyhaique,no,aymara,hombre,8,2011,11101
coyhaique,sí en otra época del año,kawésqar (alacalufes),mujer,26,2011,11101
coyhaique,sí en otra época del año,mapuche,hombre,333,2011,11101
coyhaique,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,1389,2011,11101
coyhaique,no,yagán (yámana),hombre,4,2011,11101
coyhaique,no,mapuche,hombre,721,2011,11101
coyhaique,sí ahora mismo,mapuche,mujer,574,2011,11101
coyhaique,sí ahora mismo,kawésqar (alacalufes),hombre,6,2011,11101
cunco,sí ahora mismo,mapuche,mujer,229,2011,9103
cunco,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,1364,2011,9103
cunco,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,195,2011,9103
cunco,no,no pertenece a ningún pueblo indígena,hombre,695,2011,9103
cunco,sí ahora mismo,mapuche,hombre,98,2011,9103
cunco,sí en otra época del año,mapuche,hombre,1331,2011,9103
cunco,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,428,2011,9103
cunco,no,mapuche,hombre,338,2011,9103
cunco,sí en otra época del año,mapuche,mujer,214,2011,9103
cunco,no,no pertenece a ningún pueblo indígena,mujer,2157,2011,9103
cunco,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,1278,2011,9103
cunco,no,mapuche,mujer,532,2011,9103
curacautín,sí en otra época del año,mapuche,mujer,251,2011,9203
curacautín,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,457,2011,9203
curacautín,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,2378,2011,9203
curacautín,no,no pertenece a ningún pueblo indígena,mujer,1598,2011,9203
curacautín,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,423,2011,9203
curacautín,sí ahora mismo,mapuche,mujer,36,2011,9203
curacautín,no,no pertenece a ningún pueblo indígena,hombre,838,2011,9203
curacautín,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,1262,2011,9203
curacautín,no,mapuche,mujer,68,2011,9203
curacautín,sí en otra época del año,mapuche,hombre,215,2011,9203
curacaví,no,no pertenece a ningún pueblo indígena,mujer,2511,2011,13503
curacaví,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,367,2011,13503
curacaví,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,1235,2011,13503
curacaví,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,1995,2011,13503
curacaví,sí en otra época del año,mapuche,mujer,225,2011,13503
curacaví,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,3040,2011,13503
curacaví,sí ahora mismo,mapuche,mujer,161,2011,13503
curacaví,no,no pertenece a ningún pueblo indígena,hombre,1909,2011,13503
curaco de vélez,sí ahora mismo,mapuche,mujer,71,2011,10204
curaco de vélez,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,67,2011,10204
curaco de vélez,no,mapuche,mujer,210,2011,10204
curaco de vélez,no,mapuche,hombre,109,2011,10204
curaco de vélez,sí en otra época del año,mapuche,mujer,21,2011,10204
curaco de vélez,no,no pertenece a ningún pueblo indígena,hombre,577,2011,10204
curaco de vélez,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,63,2011,10204
curaco de vélez,no,no pertenece a ningún pueblo indígena,mujer,837,2011,10204
curaco de vélez,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,92,2011,10204
curanilahue,no,mapuche,mujer,613,2011,8205
curanilahue,no,mapuche,hombre,385,2011,8205
curanilahue,no,no pertenece a ningún pueblo indígena,mujer,4509,2011,8205
curanilahue,sí ahora mismo,mapuche,hombre,158,2011,8205
curanilahue,sí en otra época del año,mapuche,mujer,164,2011,8205
curanilahue,no,no pertenece a ningún pueblo indígena,hombre,2598,2011,8205
curanilahue,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,1473,2011,8205
curanilahue,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,1383,2011,8205
curanilahue,sí en otra época del año,mapuche,hombre,127,2011,8205
curanilahue,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,2341,2011,8205
curanilahue,sí ahora mismo,mapuche,mujer,203,2011,8205
curanilahue,no,quechua,mujer,33,2011,8205
curanilahue,sí ahora mismo,quechua,mujer,33,2011,8205
curanilahue,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,1481,2011,8205
curarrehue,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,74,2011,9104
curarrehue,sí ahora mismo,mapuche,mujer,264,2011,9104
curarrehue,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,219,2011,9104
curarrehue,no,no pertenece a ningún pueblo indígena,mujer,412,2011,9104
curarrehue,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,73,2011,9104
curarrehue,no,aymara,mujer,8,2011,9104
curarrehue,sí en otra época del año,mapuche,mujer,327,2011,9104
curarrehue,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,128,2011,9104
curarrehue,no,mapuche,hombre,546,2011,9104
curarrehue,no,aymara,hombre,8,2011,9104
curarrehue,no,mapuche,mujer,764,2011,9104
curarrehue,sí en otra época del año,mapuche,hombre,138,2011,9104
curarrehue,no,no pertenece a ningún pueblo indígena,hombre,206,2011,9104
curarrehue,sí ahora mismo,mapuche,hombre,130,2011,9104
curepto,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,336,2011,7103
curepto,sí en otra época del año,mapuche,mujer,21,2011,7103
curepto,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,365,2011,7103
curepto,sí en otra época del año,mapuche,hombre,21,2011,7103
curepto,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,459,2011,7103
curepto,no,no pertenece a ningún pueblo indígena,hombre,902,2011,7103
curepto,no,no pertenece a ningún pueblo indígena,mujer,1639,2011,7103
curepto,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,971,2011,7103
curicó,no,mapuche,hombre,188,2011,7301
curicó,no,no pertenece a ningún pueblo indígena,mujer,21612,2011,7301
curicó,sí ahora mismo,aymara,mujer,20,2011,7301
curicó,sí ahora mismo,mapuche,hombre,16,2011,7301
curicó,no,rapa nui (pascuense),mujer,27,2011,7301
curicó,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,4266,2011,7301
curicó,sí ahora mismo,mapuche,mujer,226,2011,7301
curicó,no,rapa nui (pascuense),hombre,27,2011,7301
curicó,sí en otra época del año,mapuche,mujer,180,2011,7301
curicó,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,7650,2011,7301
curicó,no,no pertenece a ningún pueblo indígena,hombre,10175,2011,7301
curicó,no,mapuche,mujer,508,2011,7301
curicó,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,7444,2011,7301
curicó,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,3649,2011,7301
dalcahue,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,197,2011,10205
dalcahue,sí ahora mismo,mapuche,hombre,28,2011,10205
dalcahue,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,530,2011,10205
dalcahue,sí en otra época del año,mapuche,mujer,116,2011,10205
dalcahue,no,no pertenece a ningún pueblo indígena,hombre,1246,2011,10205
dalcahue,no,no pertenece a ningún pueblo indígena,mujer,2644,2011,10205
dalcahue,sí ahora mismo,mapuche,mujer,82,2011,10205
dalcahue,sí en otra época del año,mapuche,hombre,74,2011,10205
dalcahue,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,297,2011,10205
dalcahue,no,mapuche,mujer,660,2011,10205
dalcahue,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,482,2011,10205
dalcahue,no,mapuche,hombre,497,2011,10205
diego de almagro,no,coya,mujer,42,2011,3202
diego de almagro,no,aymara,hombre,5,2011,3202
diego de almagro,sí ahora mismo,mapuche,mujer,9,2011,3202
diego de almagro,sí ahora mismo,coya,hombre,2,2011,3202
diego de almagro,sí ahora mismo,coya,mujer,15,2011,3202
diego de almagro,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,351,2011,3202
diego de almagro,sí en otra época del año,coya,mujer,15,2011,3202
diego de almagro,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,162,2011,3202
diego de almagro,no,diaguita,mujer,51,2011,3202
diego de almagro,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,842,2011,3202
diego de almagro,no,coya,hombre,14,2011,3202
diego de almagro,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,604,2011,3202
diego de almagro,sí en otra época del año,diaguita,mujer,31,2011,3202
diego de almagro,no,no pertenece a ningún pueblo indígena,hombre,600,2011,3202
diego de almagro,no,quechua,mujer,11,2011,3202
diego de almagro,sí ahora mismo,diaguita,mujer,8,2011,3202
diego de almagro,no,aymara,mujer,6,2011,3202
diego de almagro,no,no pertenece a ningún pueblo indígena,mujer,1067,2011,3202
doñihue,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,567,2011,6105
doñihue,no,mapuche,mujer,108,2011,6105
doñihue,no,no pertenece a ningún pueblo indígena,mujer,3731,2011,6105
doñihue,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,1485,2011,6105
doñihue,sí ahora mismo,mapuche,mujer,22,2011,6105
doñihue,no,no pertenece a ningún pueblo indígena,hombre,1674,2011,6105
doñihue,no,mapuche,hombre,103,2011,6105
doñihue,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,911,2011,6105
doñihue,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,895,2011,6105
el bosque,no,no pertenece a ningún pueblo indígena,mujer,36230,2011,13105
el bosque,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,3406,2011,13105
el bosque,no,mapuche,mujer,1651,2011,13105
el bosque,sí ahora mismo,mapuche,hombre,89,2011,13105
el bosque,sí ahora mismo,mapuche,mujer,162,2011,13105
el bosque,no,mapuche,hombre,1271,2011,13105
el bosque,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,2909,2011,13105
el bosque,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,4787,2011,13105
el bosque,no,atacameño (likán antai),hombre,117,2011,13105
el bosque,sí en otra época del año,mapuche,mujer,420,2011,13105
el bosque,no,atacameño (likán antai),mujer,117,2011,13105
el bosque,no,no pertenece a ningún pueblo indígena,hombre,15344,2011,13105
el bosque,sí en otra época del año,mapuche,hombre,219,2011,13105
el bosque,sí ahora mismo,quechua,mujer,103,2011,13105
el bosque,no,aymara,mujer,284,2011,13105
el bosque,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,2920,2011,13105
el carmen,no,mapuche,mujer,40,2011,16104
el carmen,no,no pertenece a ningún pueblo indígena,mujer,2206,2011,16104
el carmen,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,635,2011,16104
el carmen,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,259,2011,16104
el carmen,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,303,2011,16104
el carmen,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,732,2011,16104
el carmen,no,no pertenece a ningún pueblo indígena,hombre,1207,2011,16104
el monte,no,no pertenece a ningún pueblo indígena,mujer,7106,2011,13602
el monte,no,mapuche,hombre,500,2011,13602
el monte,sí en otra época del año,mapuche,hombre,230,2011,13602
el monte,no,mapuche,mujer,710,2011,13602
el monte,no,no pertenece a ningún pueblo indígena,hombre,4238,2011,13602
el monte,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,380,2011,13602
el monte,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,1630,2011,13602
el monte,sí ahora mismo,mapuche,mujer,62,2011,13602
el monte,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,330,2011,13602
el monte,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,429,2011,13602
el quisco,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,530,2011,5604
el quisco,no,no pertenece a ningún pueblo indígena,mujer,2817,2011,5604
el quisco,no,mapuche,mujer,516,2011,5604
el quisco,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,571,2011,5604
el quisco,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,371,2011,5604
el quisco,no,no pertenece a ningún pueblo indígena,hombre,1363,2011,5604
el tabo,no,mapuche,mujer,62,2011,5605
el tabo,sí ahora mismo,mapuche,mujer,62,2011,5605
el tabo,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,303,2011,5605
el tabo,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,456,2011,5605
el tabo,no,no pertenece a ningún pueblo indígena,hombre,2497,2011,5605
el tabo,sí en otra época del año,mapuche,mujer,124,2011,5605
el tabo,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,651,2011,5605
el tabo,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,155,2011,5605
el tabo,no,no pertenece a ningún pueblo indígena,mujer,1610,2011,5605
empedrado,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,66,2011,7104
empedrado,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,135,2011,7104
empedrado,no,no pertenece a ningún pueblo indígena,hombre,319,2011,7104
empedrado,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,107,2011,7104
empedrado,no,no pertenece a ningún pueblo indígena,mujer,789,2011,7104
empedrado,sí ahora mismo,mapuche,hombre,41,2011,7104
empedrado,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,349,2011,7104
empedrado,sí en otra época del año,atacameño (likán antai),mujer,14,2011,7104
ercilla,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,75,2011,9204
ercilla,sí en otra época del año,mapuche,hombre,326,2011,9204
ercilla,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,156,2011,9204
ercilla,sí ahora mismo,mapuche,hombre,204,2011,9204
ercilla,no,mapuche,mujer,857,2011,9204
ercilla,no,mapuche,hombre,410,2011,9204
ercilla,no,no pertenece a ningún pueblo indígena,hombre,413,2011,9204
ercilla,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,173,2011,9204
ercilla,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,46,2011,9204
ercilla,sí en otra época del año,mapuche,mujer,399,2011,9204
ercilla,no,no pertenece a ningún pueblo indígena,mujer,886,2011,9204
ercilla,sí ahora mismo,mapuche,mujer,507,2011,9204
estación central,sí ahora mismo,mapuche,hombre,190,2011,13106
estación central,no,no pertenece a ningún pueblo indígena,hombre,10767,2011,13106
estación central,no,no pertenece a ningún pueblo indígena,mujer,21670,2011,13106
estación central,no,mapuche,hombre,814,2011,13106
estación central,sí ahora mismo,mapuche,mujer,158,2011,13106
estación central,no,aymara,mujer,138,2011,13106
estación central,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,1247,2011,13106
estación central,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,2304,2011,13106
estación central,sí en otra época del año,mapuche,hombre,236,2011,13106
estación central,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,2284,2011,13106
estación central,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,1175,2011,13106
estación central,no,mapuche,mujer,1741,2011,13106
florida,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,393,2011,8104
florida,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,991,2011,8104
florida,no,no pertenece a ningún pueblo indígena,hombre,759,2011,8104
florida,sí en otra época del año,mapuche,mujer,24,2011,8104
florida,no,no pertenece a ningún pueblo indígena,mujer,1882,2011,8104
florida,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,512,2011,8104
florida,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,623,2011,8104
freire,sí ahora mismo,mapuche,mujer,961,2011,9105
freire,no,no pertenece a ningún pueblo indígena,mujer,2663,2011,9105
freire,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,125,2011,9105
freire,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,792,2011,9105
freire,no,mapuche,mujer,4147,2011,9105
freire,sí en otra época del año,mapuche,mujer,659,2011,9105
freire,sí en otra época del año,mapuche,hombre,157,2011,9105
freire,sí ahora mismo,mapuche,hombre,759,2011,9105
freire,no,aymara,mujer,35,2011,9105
freire,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,423,2011,9105
freire,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,617,2011,9105
freire,no,mapuche,hombre,2489,2011,9105
freire,no,no pertenece a ningún pueblo indígena,hombre,1187,2011,9105
freirina,no,no pertenece a ningún pueblo indígena,hombre,487,2011,3303
freirina,sí ahora mismo,aymara,mujer,9,2011,3303
freirina,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,272,2011,3303
freirina,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,333,2011,3303
freirina,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,103,2011,3303
freirina,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,111,2011,3303
freirina,no,diaguita,mujer,50,2011,3303
freirina,sí ahora mismo,diaguita,hombre,6,2011,3303
freirina,no,diaguita,hombre,26,2011,3303
freirina,no,coya,mujer,8,2011,3303
freirina,no,coya,hombre,8,2011,3303
freirina,sí en otra época del año,diaguita,mujer,44,2011,3303
freirina,no,no pertenece a ningún pueblo indígena,mujer,935,2011,3303
fresia,sí ahora mismo,mapuche,hombre,24,2011,10104
fresia,sí ahora mismo,mapuche,mujer,82,2011,10104
fresia,no,rapa nui (pascuense),mujer,40,2011,10104
fresia,no,mapuche,hombre,131,2011,10104
fresia,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,345,2011,10104
fresia,no,rapa nui (pascuense),hombre,11,2011,10104
fresia,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,813,2011,10104
fresia,no,no pertenece a ningún pueblo indígena,hombre,564,2011,10104
fresia,sí en otra época del año,mapuche,hombre,90,2011,10104
fresia,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,512,2011,10104
fresia,no,no pertenece a ningún pueblo indígena,mujer,1662,2011,10104
fresia,no,mapuche,mujer,381,2011,10104
fresia,sí en otra época del año,mapuche,mujer,67,2011,10104
fresia,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,74,2011,10104
frutillar,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,263,2011,10105
frutillar,no,rapa nui (pascuense),mujer,27,2011,10105
frutillar,sí ahora mismo,mapuche,hombre,64,2011,10105
frutillar,no,mapuche,mujer,886,2011,10105
frutillar,no,rapa nui (pascuense),hombre,27,2011,10105
frutillar,no,no pertenece a ningún pueblo indígena,mujer,2544,2011,10105
frutillar,sí en otra época del año,rapa nui (pascuense),mujer,54,2011,10105
frutillar,no,mapuche,hombre,223,2011,10105
frutillar,sí en otra época del año,mapuche,mujer,273,2011,10105
frutillar,no,no pertenece a ningún pueblo indígena,hombre,1442,2011,10105
frutillar,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,773,2011,10105
frutillar,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,264,2011,10105
frutillar,sí ahora mismo,mapuche,mujer,510,2011,10105
frutillar,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,440,2011,10105
frutillar,sí en otra época del año,mapuche,hombre,60,2011,10105
futrono,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,174,2011,14202
futrono,sí ahora mismo,aymara,mujer,21,2011,14202
futrono,sí ahora mismo,mapuche,hombre,52,2011,14202
futrono,no,no pertenece a ningún pueblo indígena,mujer,1707,2011,14202
futrono,sí ahora mismo,mapuche,mujer,163,2011,14202
futrono,sí en otra época del año,mapuche,hombre,356,2011,14202
futrono,sí en otra época del año,mapuche,mujer,451,2011,14202
futrono,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,765,2011,14202
futrono,no,mapuche,hombre,121,2011,14202
futrono,sí en otra época del año,aymara,hombre,21,2011,14202
futrono,no,mapuche,mujer,223,2011,14202
futrono,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,358,2011,14202
futrono,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,1628,2011,14202
futrono,no,no pertenece a ningún pueblo indígena,hombre,887,2011,14202
galvarino,sí en otra época del año,mapuche,hombre,329,2011,9106
galvarino,no,no pertenece a ningún pueblo indígena,hombre,388,2011,9106
galvarino,no,no pertenece a ningún pueblo indígena,mujer,603,2011,9106
galvarino,sí ahora mismo,mapuche,mujer,526,2011,9106
galvarino,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,199,2011,9106
galvarino,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,86,2011,9106
galvarino,no,mapuche,hombre,802,2011,9106
galvarino,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,67,2011,9106
galvarino,sí ahora mismo,mapuche,hombre,318,2011,9106
galvarino,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,119,2011,9106
galvarino,sí en otra época del año,mapuche,mujer,708,2011,9106
galvarino,no,mapuche,mujer,1417,2011,9106
gorbea,no,mapuche,hombre,203,2011,9107
gorbea,sí en otra época del año,mapuche,mujer,35,2011,9107
gorbea,sí ahora mismo,mapuche,mujer,122,2011,9107
gorbea,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,745,2011,9107
gorbea,no,no pertenece a ningún pueblo indígena,hombre,1913,2011,9107
gorbea,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,534,2011,9107
gorbea,no,no pertenece a ningún pueblo indígena,mujer,2845,2011,9107
gorbea,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,350,2011,9107
gorbea,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,953,2011,9107
gorbea,no,mapuche,mujer,206,2011,9107
gorbea,sí ahora mismo,mapuche,hombre,137,2011,9107
graneros,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,355,2011,6106
graneros,no,mapuche,mujer,118,2011,6106
graneros,no,atacameño (likán antai),mujer,45,2011,6106
graneros,sí ahora mismo,mapuche,hombre,46,2011,6106
graneros,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,1631,2011,6106
graneros,no,no pertenece a ningún pueblo indígena,mujer,4140,2011,6106
graneros,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,603,2011,6106
graneros,no,no pertenece a ningún pueblo indígena,hombre,2481,2011,6106
graneros,sí en otra época del año,aymara,mujer,19,2011,6106
graneros,sí en otra época del año,mapuche,mujer,81,2011,6106
graneros,no,aymara,mujer,19,2011,6106
graneros,no,mapuche,hombre,112,2011,6106
graneros,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,1188,2011,6106
graneros,sí ahora mismo,mapuche,mujer,21,2011,6106
hijuelas,no,no pertenece a ningún pueblo indígena,hombre,1204,2011,5503
hijuelas,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,347,2011,5503
hijuelas,no,no pertenece a ningún pueblo indígena,mujer,2963,2011,5503
hijuelas,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,439,2011,5503
hijuelas,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,505,2011,5503
hijuelas,no,atacameño (likán antai),mujer,9,2011,5503
hijuelas,no,mapuche,hombre,44,2011,5503
hijuelas,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,2444,2011,5503
hualañé,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,216,2011,7302
hualañé,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,352,2011,7302
hualañé,no,mapuche,mujer,98,2011,7302
hualañé,sí en otra época del año,mapuche,hombre,18,2011,7302
hualañé,no,no pertenece a ningún pueblo indígena,mujer,2588,2011,7302
hualañé,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,277,2011,7302
hualañé,sí ahora mismo,mapuche,mujer,18,2011,7302
hualañé,no,no pertenece a ningún pueblo indígena,hombre,882,2011,7302
hualañé,no,mapuche,hombre,56,2011,7302
hualañé,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,516,2011,7302
hualpén,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,9886,2011,8112
hualpén,no,aymara,mujer,39,2011,8112
hualpén,sí en otra época del año,rapa nui (pascuense),mujer,40,2011,8112
hualpén,sí ahora mismo,mapuche,hombre,41,2011,8112
hualpén,sí ahora mismo,rapa nui (pascuense),hombre,40,2011,8112
hualpén,no,mapuche,hombre,148,2011,8112
hualpén,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,2245,2011,8112
hualpén,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,4271,2011,8112
hualpén,no,no pertenece a ningún pueblo indígena,mujer,9397,2011,8112
