;Comuna;Trabajo;Etnia;Sexo;Freq;anio;codigo
617;combarbalá ;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;379;2006;4302
618;combarbalá ;no;no pertenece a ningún pueblo indígena;hombre;2300;2006;4302
619;combarbalá ;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;558;2006;4302
620;concepción ;no;aymara;mujer;223;2006;8101
621;concepción ;si, ahora mismo;no pertenece a ningún pueblo indígena;mujer;3713;2006;8101
622;concepción ;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;3604;2006;8101
623;concepción ;no;mapuche ;mujer;356;2006;8101
624;concepción ;si, ahora mismo;no pertenece a ningún pueblo indígena;hombre;1274;2006;8101
625;concepción ;no;no pertenece a ningún pueblo indígena;mujer;41657;2006;8101
626;concepción ;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;8422;2006;8101
627;concepción ;no;mapuche ;hombre;377;2006;8101
628;concepción ;no;no pertenece a ningún pueblo indígena;hombre;26029;2006;8101
629;conchalí ;no;mapuche ;hombre;423;2006;13104
630;conchalí ;sí, en otra época del año;mapuche ;mujer;87;2006;13104
631;conchalí ;no;no pertenece a ningún pueblo indígena;hombre;11669;2006;13104
632;conchalí ;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;4239;2006;13104
633;conchalí ;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;2259;2006;13104
634;conchalí ;si, ahora mismo;no pertenece a ningún pueblo indígena;mujer;2242;2006;13104
635;conchalí ;no;no pertenece a ningún pueblo indígena;mujer;24446;2006;13104
636;conchalí ;si, ahora mismo;no pertenece a ningún pueblo indígena;hombre;552;2006;13104
637;conchalí ;no;aymara;hombre;87;2006;13104
638;conchalí ;no;mapuche ;mujer;927;2006;13104
639;concón ;si, ahora mismo;no pertenece a ningún pueblo indígena;hombre;537;2006;5103
640;concón ;no;no pertenece a ningún pueblo indígena;mujer;8045;2006;5103
641;concón ;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;594;2006;5103
642;concón ;no;mapuche ;mujer;106;2006;5103
643;concón ;si, ahora mismo;no pertenece a ningún pueblo indígena;mujer;1083;2006;5103
644;concón ;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;1667;2006;5103
645;concón ;no;no pertenece a ningún pueblo indígena;hombre;4268;2006;5103
646;constitución ;si, ahora mismo;mapuche ;mujer;33;2006;7102
647;constitución ;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;1632;2006;7102
648;constitución ;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;3363;2006;7102
649;constitución ;no;mapuche ;hombre;33;2006;7102
650;constitución ;no;no pertenece a ningún pueblo indígena;hombre;4633;2006;7102
651;constitución ;no;no pertenece a ningún pueblo indígena;mujer;9175;2006;7102
652;constitución ;si, ahora mismo;no pertenece a ningún pueblo indígena;hombre;569;2006;7102
653;constitución ;sí, en otra época del año;mapuche ;hombre;33;2006;7102
654;constitución ;si, ahora mismo;no pertenece a ningún pueblo indígena;mujer;1162;2006;7102
655;constitución ;sí, en otra época del año;mapuche ;mujer;66;2006;7102
656;constitución ;no;mapuche ;mujer;119;2006;7102
657;contulmo ;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;51;2006;8204
658;contulmo ;no;no pertenece a ningún pueblo indígena;mujer;876;2006;8204
659;contulmo ;sí, en otra época del año;mapuche ;hombre;4;2006;8204
660;contulmo ;no;mapuche ;hombre;185;2006;8204
661;contulmo ;si, ahora mismo;no pertenece a ningún pueblo indígena;hombre;20;2006;8204
662;contulmo ;si, ahora mismo;no pertenece a ningún pueblo indígena;mujer;75;2006;8204
663;contulmo ;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;102;2006;8204
664;contulmo ;no;no pertenece a ningún pueblo indígena;hombre;573;2006;8204
665;contulmo ;sí, en otra época del año;mapuche ;mujer;42;2006;8204
666;contulmo ;no;mapuche ;mujer;366;2006;8204
667;contulmo ;si, ahora mismo;mapuche ;mujer;40;2006;8204
668;copiapó ;no;sin dato;mujer;147;2006;3101
669;copiapó ;no;diaguita;hombre;260;2006;3101
670;copiapó ;no;no pertenece a ningún pueblo indígena;mujer;24663;2006;3101
671;copiapó ;no;sin dato;hombre;294;2006;3101
672;copiapó ;no;mapuche ;mujer;364;2006;3101
673;copiapó ;si, ahora mismo;no pertenece a ningún pueblo indígena;mujer;2926;2006;3101
674;copiapó ;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;6615;2006;3101
675;copiapó ;sí, en otra época del año;coya;hombre;174;2006;3101
676;copiapó ;no;coya;hombre;320;2006;3101
677;copiapó ;si, ahora mismo;no pertenece a ningún pueblo indígena;hombre;1312;2006;3101
678;copiapó ;no;coya;mujer;752;2006;3101
679;copiapó ;no;no pertenece a ningún pueblo indígena;hombre;10552;2006;3101
680;copiapó ;sí, en otra época del año;diaguita;mujer;182;2006;3101
681;copiapó ;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;2868;2006;3101
682;copiapó ;sí, en otra época del año;coya;mujer;326;2006;3101
683;coquimbo ;sí, en otra época del año;aymara;mujer;303;2006;4102
684;coquimbo ;no;atacameño;mujer;162;2006;4102
685;coquimbo ;no;mapuche ;mujer;79;2006;4102
686;coquimbo ;si, ahora mismo;no pertenece a ningún pueblo indígena;hombre;1898;2006;4102
687;coquimbo ;no;mapuche ;hombre;79;2006;4102
688;coquimbo ;si, ahora mismo;no pertenece a ningún pueblo indígena;mujer;4816;2006;4102
689;coquimbo ;no;no pertenece a ningún pueblo indígena;mujer;40555;2006;4102
690;coquimbo ;sí, en otra época del año;aymara;hombre;303;2006;4102
691;coquimbo ;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;3761;2006;4102
692;coquimbo ;no;sin dato;mujer;142;2006;4102
693;coquimbo ;no;no pertenece a ningún pueblo indígena;hombre;21476;2006;4102
694;coquimbo ;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;8333;2006;4102
695;coquimbo ;sí, en otra época del año;mapuche ;hombre;79;2006;4102
696;coronel ;no;no pertenece a ningún pueblo indígena;hombre;12372;2006;8102
697;coronel ;sí, en otra época del año;mapuche ;hombre;164;2006;8102
698;coronel ;si, ahora mismo;mapuche ;mujer;244;2006;8102
699;coronel ;si, ahora mismo;no pertenece a ningún pueblo indígena;mujer;3439;2006;8102
700;coronel ;sí, en otra época del año;mapuche ;mujer;310;2006;8102
701;coronel ;no;no pertenece a ningún pueblo indígena;mujer;18222;2006;8102
702;coronel ;si, ahora mismo;no pertenece a ningún pueblo indígena;hombre;1011;2006;8102
703;coronel ;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;4466;2006;8102
704;coronel ;no;mapuche ;hombre;678;2006;8102
705;coronel ;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;1786;2006;8102
706;coronel ;no;mapuche ;mujer;835;2006;8102
707;corral ;no;mapuche ;hombre;88;2006;14102
708;corral ;no;no pertenece a ningún pueblo indígena;hombre;525;2006;14102
709;corral ;no;no pertenece a ningún pueblo indígena;mujer;1009;2006;14102
710;corral ;si, ahora mismo;no pertenece a ningún pueblo indígena;mujer;28;2006;14102
711;corral ;si, ahora mismo;mapuche ;mujer;12;2006;14102
712;corral ;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;42;2006;14102
713;corral ;sí, en otra época del año;mapuche ;hombre;6;2006;14102
714;corral ;si, ahora mismo;no pertenece a ningún pueblo indígena;hombre;22;2006;14102
715;corral ;no;mapuche ;mujer;303;2006;14102
716;corral ;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;121;2006;14102
717;coyhaique ;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;1125;2006;10509
718;coyhaique ;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;3054;2006;10509
719;coyhaique ;sí, en otra época del año;mapuche ;hombre;130;2006;10509
720;coyhaique ;no;no pertenece a ningún pueblo indígena;mujer;7498;2006;10509
721;coyhaique ;no;quechua ;hombre;170;2006;10509
722;coyhaique ;si, ahora mismo;mapuche ;hombre;124;2006;10509
723;coyhaique ;si, ahora mismo;no pertenece a ningún pueblo indígena;hombre;65;2006;10509
724;coyhaique ;no;mapuche ;hombre;862;2006;10509
725;coyhaique ;no;no pertenece a ningún pueblo indígena;hombre;3433;2006;10509
726;coyhaique ;si, ahora mismo;no pertenece a ningún pueblo indígena;mujer;744;2006;10509
727;coyhaique ;sí, en otra época del año;mapuche ;mujer;326;2006;10509
728;coyhaique ;no;mapuche ;mujer;666;2006;10509
729;coyhaique ;si, ahora mismo;mapuche ;mujer;12;2006;10509
730;cunco ;no;no pertenece a ningún pueblo indígena;mujer;2638;2006;9103
731;cunco ;si, ahora mismo;mapuche ;mujer;212;2006;9103
732;cunco ;no;mapuche ;hombre;927;2006;9103
733;cunco ;sí, en otra época del año;mapuche ;mujer;226;2006;9103
734;cunco ;sí, en otra época del año;mapuche ;hombre;107;2006;9103
735;cunco ;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;663;2006;9103
736;cunco ;no;no pertenece a ningún pueblo indígena;hombre;1496;2006;9103
737;cunco ;si, ahora mismo;no pertenece a ningún pueblo indígena;hombre;113;2006;9103
738;cunco ;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;293;2006;9103
739;cunco ;no;mapuche ;mujer;1685;2006;9103
740;cunco ;si, ahora mismo;mapuche ;hombre;24;2006;9103
741;cunco ;si, ahora mismo;no pertenece a ningún pueblo indígena;mujer;368;2006;9103
742;curacautín ;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;611;2006;9203
743;curacautín ;sí, en otra época del año;mapuche ;mujer;51;2006;9203
744;curacautín ;si, ahora mismo;no pertenece a ningún pueblo indígena;hombre;206;2006;9203
745;curacautín ;no;no pertenece a ningún pueblo indígena;hombre;1793;2006;9203
746;curacautín ;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;279;2006;9203
747;curacautín ;no;mapuche ;mujer;163;2006;9203
748;curacautín ;no;mapuche ;hombre;97;2006;9203
749;curacautín ;si, ahora mismo;no pertenece a ningún pueblo indígena;mujer;413;2006;9203
750;curacautín ;si, ahora mismo;mapuche ;mujer;32;2006;9203
751;curacautín ;no;no pertenece a ningún pueblo indígena;mujer;3701;2006;9203
752;curacautín ;sí, en otra época del año;mapuche ;hombre;32;2006;9203
753;curacaví ;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;32;2006;13503
754;curacaví ;no;no pertenece a ningún pueblo indígena;mujer;5887;2006;13503
755;curacaví ;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;168;2006;13503
756;curacaví ;no;aymara;mujer;18;2006;13503
757;curacaví ;sí, en otra época del año;mapuche ;hombre;19;2006;13503
758;curacaví ;no;mapuche ;hombre;161;2006;13503
759;curacaví ;no;no pertenece a ningún pueblo indígena;hombre;3258;2006;13503
760;curacaví ;no;mapuche ;mujer;245;2006;13503
761;curacaví ;si, ahora mismo;no pertenece a ningún pueblo indígena;mujer;227;2006;13503
762;curacaví ;si, ahora mismo;no pertenece a ningún pueblo indígena;hombre;69;2006;13503
763;curaco de vélez ;no;no pertenece a ningún pueblo indígena;hombre;393;2006;10204
764;curaco de vélez ;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;27;2006;10204
765;curaco de vélez ;no;no pertenece a ningún pueblo indígena;mujer;919;2006;10204
766;curaco de vélez ;no;mapuche ;mujer;139;2006;10204
767;curaco de vélez ;no;mapuche ;hombre;31;2006;10204
768;curaco de vélez ;sí, en otra época del año;mapuche ;mujer;10;2006;10204
769;curaco de vélez ;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;82;2006;10204
770;curaco de vélez ;si, ahora mismo;no pertenece a ningún pueblo indígena;hombre;6;2006;10204
771;curanilahue ;sí, en otra época del año;mapuche ;hombre;120;2006;8205
772;curanilahue ;no;no pertenece a ningún pueblo indígena;hombre;3889;2006;8205
773;curanilahue ;si, ahora mismo;no pertenece a ningún pueblo indígena;hombre;406;2006;8205
774;curanilahue ;si, ahora mismo;no pertenece a ningún pueblo indígena;mujer;1213;2006;8205
775;curanilahue ;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;885;2006;8205
776;curanilahue ;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;459;2006;8205
777;curanilahue ;sí, en otra época del año;mapuche ;mujer;153;2006;8205
778;curanilahue ;no;no pertenece a ningún pueblo indígena;mujer;7045;2006;8205
779;curanilahue ;no;mapuche ;mujer;320;2006;8205
780;curanilahue ;no;mapuche ;hombre;262;2006;8205
781;curanilahue ;si, ahora mismo;mapuche ;mujer;42;2006;8205
782;curarrehue ;no;mapuche ;hombre;758;2006;9104
783;curarrehue ;si, ahora mismo;mapuche ;mujer;132;2006;9104
784;curarrehue ;sí, en otra época del año;mapuche ;hombre;52;2006;9104
785;curarrehue ;si, ahora mismo;no pertenece a ningún pueblo indígena;hombre;24;2006;9104
786;curarrehue ;si, ahora mismo;mapuche ;hombre;54;2006;9104
787;curarrehue ;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;40;2006;9104
788;curarrehue ;no;mapuche ;mujer;1216;2006;9104
789;curarrehue ;no;aymara;mujer;12;2006;9104
790;curarrehue ;sí, en otra época del año;mapuche ;mujer;195;2006;9104
791;curarrehue ;si, ahora mismo;no pertenece a ningún pueblo indígena;mujer;28;2006;9104
792;curarrehue ;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;125;2006;9104
793;curarrehue ;no;no pertenece a ningún pueblo indígena;mujer;701;2006;9104
794;curarrehue ;no;no pertenece a ningún pueblo indígena;hombre;256;2006;9104
795;curepto ;si, ahora mismo;mapuche ;mujer;18;2006;7103
796;curepto ;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;422;2006;7103
797;curepto ;si, ahora mismo;no pertenece a ningún pueblo indígena;hombre;172;2006;7103
798;curepto ;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;199;2006;7103
799;curepto ;si, ahora mismo;mapuche ;hombre;11;2006;7103
800;curepto ;sí, en otra época del año;mapuche ;mujer;11;2006;7103
801;curepto ;no;no pertenece a ningún pueblo indígena;hombre;1118;2006;7103
802;curepto ;no;no pertenece a ningún pueblo indígena;mujer;2193;2006;7103
803;curepto ;no;mapuche ;mujer;52;2006;7103
804;curepto ;no;mapuche ;hombre;18;2006;7103
805;curepto ;si, ahora mismo;no pertenece a ningún pueblo indígena;mujer;180;2006;7103
806;curicó ;si, ahora mismo;no pertenece a ningún pueblo indígena;hombre;633;2006;7301
807;curicó ;no;no pertenece a ningún pueblo indígena;hombre;10265;2006;7301
808;curicó ;sí, en otra época del año;mapuche ;hombre;77;2006;7301
809;curicó ;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;3280;2006;7301
810;curicó ;no;no pertenece a ningún pueblo indígena;mujer;19523;2006;7301
811;curicó ;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;7882;2006;7301
812;curicó ;si, ahora mismo;no pertenece a ningún pueblo indígena;mujer;1625;2006;7301
813;curicó ;sí, en otra época del año;mapuche ;mujer;104;2006;7301
814;curicó ;si, ahora mismo;mapuche ;mujer;104;2006;7301
815;dalcahue ;sí, en otra época del año;atacameño;mujer;11;2006;10205
816;dalcahue ;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;157;2006;10205
817;dalcahue ;no;sin dato;mujer;19;2006;10205
818;dalcahue ;si, ahora mismo;no pertenece a ningún pueblo indígena;mujer;68;2006;10205
819;dalcahue ;no;mapuche ;hombre;190;2006;10205
820;dalcahue ;no;mapuche ;mujer;301;2006;10205
821;dalcahue ;no;no pertenece a ningún pueblo indígena;mujer;2598;2006;10205
822;dalcahue ;sí, en otra época del año;mapuche ;mujer;22;2006;10205
823;dalcahue ;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;472;2006;10205
824;dalcahue ;no;no pertenece a ningún pueblo indígena;hombre;1483;2006;10205
825;diego de almagro ;si, ahora mismo;no pertenece a ningún pueblo indígena;mujer;275;2006;3202
826;diego de almagro ;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;289;2006;3202
827;diego de almagro ;no;mapuche ;hombre;42;2006;3202
828;diego de almagro ;no;coya;hombre;23;2006;3202
829;diego de almagro ;no;no pertenece a ningún pueblo indígena;hombre;1086;2006;3202
830;diego de almagro ;si, ahora mismo;no pertenece a ningún pueblo indígena;hombre;45;2006;3202
831;diego de almagro ;no;no pertenece a ningún pueblo indígena;mujer;2062;2006;3202
832;diego de almagro ;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;863;2006;3202
833;diego de almagro ;no;coya;mujer;22;2006;3202
834;doñihue ;sí, en otra época del año;mapuche ;hombre;82;2006;6105
835;doñihue ;si, ahora mismo;no pertenece a ningún pueblo indígena;hombre;123;2006;6105
836;doñihue ;no;mapuche ;mujer;82;2006;6105
837;doñihue ;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;484;2006;6105
838;doñihue ;no;no pertenece a ningún pueblo indígena;mujer;3724;2006;6105
839;doñihue ;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;669;2006;6105
840;doñihue ;sí, en otra época del año;mapuche ;mujer;82;2006;6105
841;doñihue ;no;no pertenece a ningún pueblo indígena;hombre;1948;2006;6105
842;doñihue ;no;mapuche ;hombre;56;2006;6105
843;doñihue ;si, ahora mismo;no pertenece a ningún pueblo indígena;mujer;284;2006;6105
844;el bosque ;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;5018;2006;13105
845;el bosque ;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;1319;2006;13105
846;el bosque ;no;mapuche ;hombre;742;2006;13105
847;el bosque ;sí, en otra época del año;mapuche ;mujer;442;2006;13105
848;el bosque ;no;no pertenece a ningún pueblo indígena;mujer;30652;2006;13105
849;el bosque ;si, ahora mismo;no pertenece a ningún pueblo indígena;mujer;4106;2006;13105
850;el bosque ;no;no pertenece a ningún pueblo indígena;hombre;13407;2006;13105
851;el bosque ;si, ahora mismo;mapuche ;hombre;286;2006;13105
852;el bosque ;si, ahora mismo;mapuche ;mujer;282;2006;13105
853;el bosque ;no;mapuche ;mujer;1312;2006;13105
854;el bosque ;si, ahora mismo;no pertenece a ningún pueblo indígena;hombre;1737;2006;13105
855;el carmen ;si, ahora mismo;no pertenece a ningún pueblo indígena;hombre;133;2006;16104
856;el carmen ;si, ahora mismo;no pertenece a ningún pueblo indígena;mujer;248;2006;16104
857;el carmen ;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;318;2006;16104
858;el carmen ;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;199;2006;16104
859;el carmen ;no;no pertenece a ningún pueblo indígena;mujer;3303;2006;16104
860;el carmen ;no;no pertenece a ningún pueblo indígena;hombre;1506;2006;16104
861;el monte ;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;306;2006;13602
862;el monte ;no;mapuche ;mujer;152;2006;13602
863;el monte ;no;sin dato;mujer;8;2006;13602
864;el monte ;no;mapuche ;hombre;43;2006;13602
865;el monte ;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;979;2006;13602
866;el monte ;si, ahora mismo;no pertenece a ningún pueblo indígena;hombre;548;2006;13602
867;el monte ;no;no pertenece a ningún pueblo indígena;mujer;5978;2006;13602
868;el monte ;si, ahora mismo;no pertenece a ningún pueblo indígena;mujer;282;2006;13602
869;el monte ;no;no pertenece a ningún pueblo indígena;hombre;3169;2006;13602
870;el quisco ;no;mapuche ;mujer;99;2006;5604
871;el quisco ;si, ahora mismo;no pertenece a ningún pueblo indígena;mujer;98;2006;5604
872;el quisco ;no;mapuche ;hombre;98;2006;5604
873;el quisco ;no;no pertenece a ningún pueblo indígena;hombre;1221;2006;5604
874;el quisco ;si, ahora mismo;no pertenece a ningún pueblo indígena;hombre;120;2006;5604
875;el quisco ;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;423;2006;5604
876;el quisco ;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;605;2006;5604
877;el quisco ;no;no pertenece a ningún pueblo indígena;mujer;2565;2006;5604
878;el tabo ;si, ahora mismo;no pertenece a ningún pueblo indígena;hombre;36;2006;5605
879;el tabo ;no;no pertenece a ningún pueblo indígena;mujer;2550;2006;5605
880;el tabo ;no;mapuche ;mujer;58;2006;5605
881;el tabo ;si, ahora mismo;no pertenece a ningún pueblo indígena;mujer;223;2006;5605
882;el tabo ;no;no pertenece a ningún pueblo indígena;hombre;1595;2006;5605
883;el tabo ;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;88;2006;5605
884;el tabo ;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;147;2006;5605
885;empedrado ;no;no pertenece a ningún pueblo indígena;mujer;940;2006;7104
886;empedrado ;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;58;2006;7104
887;empedrado ;si, ahora mismo;no pertenece a ningún pueblo indígena;hombre;44;2006;7104
888;empedrado ;si, ahora mismo;no pertenece a ningún pueblo indígena;mujer;123;2006;7104
889;empedrado ;no;mapuche ;hombre;10;2006;7104
890;empedrado ;no;no pertenece a ningún pueblo indígena;hombre;549;2006;7104
891;empedrado ;sí, en otra época del año;mapuche ;mujer;8;2006;7104
892;empedrado ;si, ahora mismo;mapuche ;mujer;3;2006;7104
893;empedrado ;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;152;2006;7104
894;empedrado ;no;mapuche ;mujer;23;2006;7104
895;ercilla ;si, ahora mismo;mapuche ;mujer;20;2006;9204
896;ercilla ;si, ahora mismo;mapuche ;hombre;27;2006;9204
897;ercilla ;no;no pertenece a ningún pueblo indígena;hombre;837;2006;9204
898;ercilla ;si, ahora mismo;no pertenece a ningún pueblo indígena;hombre;64;2006;9204
899;ercilla ;no;no pertenece a ningún pueblo indígena;mujer;2105;2006;9204
900;ercilla ;no;mapuche ;mujer;781;2006;9204
901;ercilla ;no;mapuche ;hombre;601;2006;9204
902;ercilla ;sí, en otra época del año;mapuche ;mujer;32;2006;9204
903;ercilla ;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;152;2006;9204
904;ercilla ;si, ahora mismo;no pertenece a ningún pueblo indígena;mujer;188;2006;9204
905;ercilla ;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;14;2006;9204
906;estación central ;no;mapuche ;mujer;1171;2006;13106
907;estación central ;si, ahora mismo;no pertenece a ningún pueblo indígena;hombre;1215;2006;13106
908;estación central ;no;no pertenece a ningún pueblo indígena;hombre;9400;2006;13106
909;estación central ;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;5395;2006;13106
910;estación central ;si, ahora mismo;mapuche ;mujer;224;2006;13106
911;estación central ;no;mapuche ;hombre;627;2006;13106
912;estación central ;sí, en otra época del año;mapuche ;mujer;113;2006;13106
913;estación central ;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;2788;2006;13106
914;estación central ;si, ahora mismo;no pertenece a ningún pueblo indígena;mujer;3042;2006;13106
915;estación central ;no;no pertenece a ningún pueblo indígena;mujer;16353;2006;13106
916;florida ;si, ahora mismo;no pertenece a ningún pueblo indígena;mujer;188;2006;8104
917;florida ;no;no pertenece a ningún pueblo indígena;hombre;1020;2006;8104
918;florida ;no;no pertenece a ningún pueblo indígena;mujer;2450;2006;8104
919;florida ;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;353;2006;8104
920;florida ;sí, en otra época del año;mapuche ;hombre;21;2006;8104
921;florida ;si, ahora mismo;no pertenece a ningún pueblo indígena;hombre;96;2006;8104
922;florida ;no;mapuche ;hombre;24;2006;8104
923;florida ;no;mapuche ;mujer;50;2006;8104
924;florida ;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;256;2006;8104
925;florida ;sí, en otra época del año;mapuche ;mujer;27;2006;8104
926;freire ;si, ahora mismo;mapuche ;mujer;284;2006;9105
927;freire ;no;mapuche ;hombre;1862;2006;9105
928;freire ;no;aymara;mujer;30;2006;9105
929;freire ;si, ahora mismo;no pertenece a ningún pueblo indígena;mujer;538;2006;9105
930;freire ;no;no pertenece a ningún pueblo indígena;mujer;2766;2006;9105
931;freire ;sí, en otra época del año;mapuche ;mujer;718;2006;9105
932;freire ;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;184;2006;9105
933;freire ;no;no pertenece a ningún pueblo indígena;hombre;971;2006;9105
934;freire ;sí, en otra época del año;mapuche ;hombre;391;2006;9105
935;freire ;si, ahora mismo;no pertenece a ningún pueblo indígena;hombre;150;2006;9105
936;freire ;no;mapuche ;mujer;2774;2006;9105
937;freire ;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;581;2006;9105
938;freire ;si, ahora mismo;mapuche ;hombre;56;2006;9105
939;freirina ;si, ahora mismo;no pertenece a ningún pueblo indígena;mujer;81;2006;3303
940;freirina ;no;no pertenece a ningún pueblo indígena;hombre;776;2006;3303
941;freirina ;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;33;2006;3303
942;freirina ;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;93;2006;3303
943;freirina ;no;diaguita;hombre;14;2006;3303
944;freirina ;no;diaguita;mujer;13;2006;3303
945;freirina ;no;no pertenece a ningún pueblo indígena;mujer;1406;2006;3303
946;freirina ;no;mapuche ;mujer;24;2006;3303
947;freirina ;si, ahora mismo;no pertenece a ningún pueblo indígena;hombre;48;2006;3303
948;freirina ;no;mapuche ;hombre;7;2006;3303
949;fresia ;sí, en otra época del año;mapuche ;mujer;59;2006;10104
950;fresia ;si, ahora mismo;quechua ;mujer;26;2006;10104
951;fresia ;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;547;2006;10104
952;fresia ;si, ahora mismo;no pertenece a ningún pueblo indígena;hombre;45;2006;10104
953;fresia ;si, ahora mismo;mapuche ;mujer;56;2006;10104
954;fresia ;si, ahora mismo;no pertenece a ningún pueblo indígena;mujer;166;2006;10104
955;fresia ;no;no pertenece a ningún pueblo indígena;hombre;1212;2006;10104
956;fresia ;no;no pertenece a ningún pueblo indígena;mujer;2912;2006;10104
957;fresia ;no;mapuche ;mujer;456;2006;10104
958;fresia ;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;151;2006;10104
959;fresia ;no;mapuche ;hombre;208;2006;10104
960;fresia ;sí, en otra época del año;mapuche ;hombre;20;2006;10104
961;frutillar ;si, ahora mismo;no pertenece a ningún pueblo indígena;mujer;176;2006;10105
962;frutillar ;no;no pertenece a ningún pueblo indígena;hombre;1452;2006;10105
963;frutillar ;si, ahora mismo;mapuche ;hombre;58;2006;10105
964;frutillar ;no;no pertenece a ningún pueblo indígena;mujer;3124;2006;10105
965;frutillar ;sí, en otra época del año;no pertenece a ningún pueblo indígena;hombre;187;2006;10105
966;frutillar ;sí, en otra época del año;mapuche ;hombre;47;2006;10105
967;frutillar ;sí, en otra época del año;mapuche ;mujer;145;2006;10105
968;frutillar ;si, ahora mismo;mapuche ;mujer;26;2006;10105
969;frutillar ;si, ahora mismo;aymara;mujer;18;2006;10105
970;frutillar ;no;mapuche ;hombre;409;2006;10105
971;frutillar ;si, ahora mismo;no pertenece a ningún pueblo indígena;hombre;56;2006;10105
972;frutillar ;sí, en otra época del año;no pertenece a ningún pueblo indígena;mujer;456;2006;10105
973;frutillar ;no;mapuche ;mujer;658;2006;10105
974;futaleufú ;si, ahora mismo;no pertenece a ningún pueblo indígena;hombre;19;2006;10402
975;futaleufú ;no;no pertenece a ningún pueblo indígena;mujer;325;2006;10402
976;futaleufú ;no;mapuche ;hombre;25;2006;10402
977;futaleufú ;si, ahora mismo;no pertenece a ningún pueblo indígena;mujer;56;2006;10402
