Comuna,Trabajo,Etnia,Sexo,Freq,anio,codigo
cunco,sí en otra época del año,mapuche,hombre,91,2013,9103
cunco,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,385,2013,9103
cunco,sí en otra época del año,mapuche,mujer,148,2013,9103
cunco,no,mapuche,mujer,792,2013,9103
curacautín,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,277,2013,9203
curacautín,no,no pertenece a ningún pueblo indígena,mujer,3227,2013,9203
curacautín,ns/nr,no pertenece a ningún pueblo indígena,hombre,40,2013,9203
curacautín,no,mapuche,hombre,201,2013,9203
curacautín,sí ahora mismo,mapuche,mujer,143,2013,9203
curacautín,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,699,2013,9203
curacautín,sí ahora mismo,mapuche,hombre,123,2013,9203
curacautín,no,no pertenece a ningún pueblo indígena,hombre,1455,2013,9203
curacautín,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,461,2013,9203
curacautín,no,mapuche,mujer,278,2013,9203
curacautín,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,380,2013,9203
curacautín,ns/nr,no pertenece a ningún pueblo indígena,mujer,40,2013,9203
curacautín,sí en otra época del año,mapuche,hombre,146,2013,9203
curacautín,sí en otra época del año,mapuche,mujer,78,2013,9203
curacaví,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,2487,2013,13503
curacaví,no,mapuche,mujer,271,2013,13503
curacaví,no,no pertenece a ningún pueblo indígena,mujer,4723,2013,13503
curacaví,sí en otra época del año,mapuche,hombre,111,2013,13503
curacaví,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,114,2013,13503
curacaví,no,no pertenece a ningún pueblo indígena,hombre,1758,2013,13503
curacaví,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,704,2013,13503
curacaví,sí ahora mismo,mapuche,mujer,134,2013,13503
curacaví,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,553,2013,13503
curaco de vélez,sí en otra época del año,mapuche,mujer,117,2013,10204
curaco de vélez,no,mapuche,mujer,369,2013,10204
curaco de vélez,no,no pertenece a ningún pueblo indígena,hombre,234,2013,10204
curaco de vélez,sí ahora mismo,mapuche,mujer,66,2013,10204
curaco de vélez,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,84,2013,10204
curaco de vélez,no,mapuche,hombre,84,2013,10204
curaco de vélez,no,no pertenece a ningún pueblo indígena,mujer,942,2013,10204
curaco de vélez,sí ahora mismo,mapuche,hombre,84,2013,10204
curaco de vélez,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,99,2013,10204
curaco de vélez,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,84,2013,10204
curanilahue,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,2503,2013,8205
curanilahue,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,2029,2013,8205
curanilahue,sí en otra época del año,mapuche,mujer,158,2013,8205
curanilahue,no,no pertenece a ningún pueblo indígena,hombre,2186,2013,8205
curanilahue,sí ahora mismo,mapuche,hombre,640,2013,8205
curanilahue,no,mapuche,hombre,137,2013,8205
curanilahue,sí ahora mismo,mapuche,mujer,174,2013,8205
curanilahue,no,mapuche,mujer,227,2013,8205
curanilahue,sí en otra época del año,mapuche,hombre,253,2013,8205
curanilahue,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,1567,2013,8205
curanilahue,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,1540,2013,8205
curanilahue,no,no pertenece a ningún pueblo indígena,mujer,4368,2013,8205
curarrehue,no,no pertenece a ningún pueblo indígena,hombre,101,2013,9104
curarrehue,no,mapuche,hombre,574,2013,9104
curarrehue,sí en otra época del año,mapuche,hombre,127,2013,9104
curarrehue,sí ahora mismo,mapuche,mujer,216,2013,9104
curarrehue,no,mapuche,mujer,1088,2013,9104
curarrehue,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,72,2013,9104
curarrehue,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,56,2013,9104
curarrehue,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,50,2013,9104
curarrehue,no,no pertenece a ningún pueblo indígena,mujer,228,2013,9104
curarrehue,sí ahora mismo,mapuche,hombre,124,2013,9104
curarrehue,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,111,2013,9104
curarrehue,sí en otra época del año,mapuche,mujer,226,2013,9104
curarrehue,no,quechua,hombre,35,2013,9104
curarrehue,no,quechua,mujer,70,2013,9104
curepto,no,no pertenece a ningún pueblo indígena,mujer,2356,2013,7103
curepto,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,428,2013,7103
curepto,no,no pertenece a ningún pueblo indígena,hombre,1154,2013,7103
curepto,no,mapuche,mujer,43,2013,7103
curepto,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,126,2013,7103
curepto,no,mapuche,hombre,117,2013,7103
curepto,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,126,2013,7103
curepto,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,221,2013,7103
curepto,sí en otra época del año,mapuche,mujer,43,2013,7103
curicó,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,3445,2013,7301
curicó,no,no pertenece a ningún pueblo indígena,mujer,21220,2013,7301
curicó,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,6062,2013,7301
curicó,sí en otra época del año,aymara,hombre,51,2013,7301
curicó,sí en otra época del año,mapuche,hombre,102,2013,7301
curicó,sí en otra época del año,ns/nr,mujer,100,2013,7301
curicó,no,mapuche,hombre,210,2013,7301
curicó,sí ahora mismo,mapuche,hombre,144,2013,7301
curicó,sí ahora mismo,ns/nr,mujer,25,2013,7301
curicó,sí ahora mismo,mapuche,mujer,96,2013,7301
curicó,sí en otra época del año,mapuche,mujer,280,2013,7301
curicó,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,5453,2013,7301
curicó,sí en otra época del año,diaguita,mujer,25,2013,7301
curicó,ns/nr,no pertenece a ningún pueblo indígena,mujer,85,2013,7301
curicó,sí en otra época del año,diaguita,hombre,50,2013,7301
curicó,no,ns/nr,hombre,20,2013,7301
curicó,no,no pertenece a ningún pueblo indígena,hombre,10853,2013,7301
curicó,ns/nr,no pertenece a ningún pueblo indígena,hombre,84,2013,7301
curicó,sí ahora mismo,aymara,hombre,51,2013,7301
curicó,no,mapuche,mujer,796,2013,7301
curicó,no,ns/nr,mujer,83,2013,7301
curicó,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,14451,2013,7301
dalcahue,no,mapuche,hombre,129,2013,10205
dalcahue,no,no pertenece a ningún pueblo indígena,mujer,2168,2013,10205
dalcahue,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,690,2013,10205
dalcahue,no,mapuche,mujer,356,2013,10205
dalcahue,sí en otra época del año,mapuche,mujer,412,2013,10205
dalcahue,no,no pertenece a ningún pueblo indígena,hombre,1709,2013,10205
dalcahue,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,1076,2013,10205
dalcahue,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,32,2013,10205
dalcahue,sí en otra época del año,mapuche,hombre,150,2013,10205
dalcahue,sí ahora mismo,mapuche,mujer,73,2013,10205
dalcahue,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,1531,2013,10205
diego de almagro,no,no pertenece a ningún pueblo indígena,mujer,2050,2013,3202
diego de almagro,no,coya,mujer,3,2013,3202
diego de almagro,sí en otra época del año,mapuche,hombre,17,2013,3202
diego de almagro,no,diaguita,mujer,52,2013,3202
diego de almagro,no,mapuche,mujer,77,2013,3202
diego de almagro,no,no pertenece a ningún pueblo indígena,hombre,808,2013,3202
diego de almagro,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,36,2013,3202
diego de almagro,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,265,2013,3202
diego de almagro,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,138,2013,3202
diego de almagro,no,diaguita,hombre,12,2013,3202
diego de almagro,sí ahora mismo,coya,mujer,12,2013,3202
diego de almagro,sí ahora mismo,coya,hombre,12,2013,3202
diego de almagro,no,coya,hombre,5,2013,3202
diego de almagro,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,180,2013,3202
doñihue,no,no pertenece a ningún pueblo indígena,hombre,1993,2013,6105
doñihue,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,1392,2013,6105
doñihue,no,no pertenece a ningún pueblo indígena,mujer,3711,2013,6105
doñihue,sí en otra época del año,mapuche,mujer,60,2013,6105
doñihue,no,mapuche,hombre,51,2013,6105
doñihue,no,mapuche,mujer,111,2013,6105
doñihue,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,533,2013,6105
doñihue,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,547,2013,6105
doñihue,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,245,2013,6105
el bosque,sí ahora mismo,mapuche,hombre,120,2013,13105
el bosque,no,mapuche,mujer,2146,2013,13105
el bosque,sí en otra época del año,mapuche,mujer,441,2013,13105
el bosque,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,6432,2013,13105
el bosque,no,no pertenece a ningún pueblo indígena,hombre,15054,2013,13105
el bosque,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,4282,2013,13105
el bosque,no,mapuche,hombre,426,2013,13105
el bosque,sí ahora mismo,aymara,mujer,250,2013,13105
el bosque,no,ns/nr,mujer,125,2013,13105
el bosque,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,4365,2013,13105
el bosque,sí ahora mismo,mapuche,mujer,196,2013,13105
el bosque,sí en otra época del año,mapuche,hombre,907,2013,13105
el bosque,no,no pertenece a ningún pueblo indígena,mujer,27490,2013,13105
el bosque,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,1808,2013,13105
el carmen,ns/nr,no pertenece a ningún pueblo indígena,mujer,48,2013,16104
el carmen,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,441,2013,16104
el carmen,no,no pertenece a ningún pueblo indígena,hombre,1041,2013,16104
el carmen,sí en otra época del año,mapuche,mujer,48,2013,16104
el carmen,no,no pertenece a ningún pueblo indígena,mujer,1729,2013,16104
el carmen,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,228,2013,16104
el carmen,no,mapuche,mujer,48,2013,16104
el carmen,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,414,2013,16104
el carmen,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,459,2013,16104
el monte,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,1003,2013,13602
el monte,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,126,2013,13602
el monte,sí ahora mismo,mapuche,hombre,277,2013,13602
el monte,no,mapuche,mujer,767,2013,13602
el monte,no,no pertenece a ningún pueblo indígena,hombre,2508,2013,13602
el monte,no,mapuche,hombre,60,2013,13602
el monte,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,245,2013,13602
el monte,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,214,2013,13602
el monte,no,no pertenece a ningún pueblo indígena,mujer,6810,2013,13602
el quisco,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,280,2013,5604
el quisco,no,no pertenece a ningún pueblo indígena,mujer,3436,2013,5604
el quisco,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,88,2013,5604
el quisco,no,no pertenece a ningún pueblo indígena,hombre,1273,2013,5604
el tabo,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,580,2013,5605
el tabo,no,no pertenece a ningún pueblo indígena,mujer,2922,2013,5605
el tabo,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,328,2013,5605
el tabo,no,mapuche,hombre,228,2013,5605
el tabo,sí ahora mismo,mapuche,hombre,44,2013,5605
el tabo,no,mapuche,mujer,196,2013,5605
el tabo,no,no pertenece a ningún pueblo indígena,hombre,1086,2013,5605
el tabo,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,688,2013,5605
el tabo,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,32,2013,5605
empedrado,no,no pertenece a ningún pueblo indígena,mujer,940,2013,7104
empedrado,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,63,2013,7104
empedrado,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,93,2013,7104
empedrado,no,no pertenece a ningún pueblo indígena,hombre,400,2013,7104
empedrado,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,133,2013,7104
ercilla,no,mapuche,hombre,675,2013,9204
ercilla,sí ahora mismo,mapuche,hombre,40,2013,9204
ercilla,sí en otra época del año,mapuche,hombre,169,2013,9204
ercilla,no,no pertenece a ningún pueblo indígena,hombre,226,2013,9204
ercilla,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,226,2013,9204
ercilla,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,40,2013,9204
ercilla,sí ahora mismo,mapuche,mujer,133,2013,9204
ercilla,sí en otra época del año,mapuche,mujer,205,2013,9204
ercilla,no,mapuche,mujer,1287,2013,9204
ercilla,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,71,2013,9204
ercilla,no,no pertenece a ningún pueblo indígena,mujer,396,2013,9204
ercilla,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,99,2013,9204
estación central,ns/nr,no pertenece a ningún pueblo indígena,hombre,90,2013,13106
estación central,no,no pertenece a ningún pueblo indígena,hombre,5664,2013,13106
estación central,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,750,2013,13106
estación central,sí ahora mismo,mapuche,hombre,33,2013,13106
estación central,sí en otra época del año,mapuche,mujer,68,2013,13106
estación central,no,mapuche,hombre,2917,2013,13106
estación central,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,1503,2013,13106
estación central,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,2148,2013,13106
estación central,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,1458,2013,13106
estación central,no,aymara,hombre,171,2013,13106
estación central,no,no pertenece a ningún pueblo indígena,mujer,16436,2013,13106
estación central,no,mapuche,mujer,973,2013,13106
estación central,sí ahora mismo,mapuche,mujer,139,2013,13106
estación central,sí en otra época del año,mapuche,hombre,90,2013,13106
florida,no,no pertenece a ningún pueblo indígena,mujer,2216,2013,8104
florida,no,mapuche,hombre,149,2013,8104
florida,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,364,2013,8104
florida,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,93,2013,8104
florida,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,315,2013,8104
florida,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,209,2013,8104
florida,no,no pertenece a ningún pueblo indígena,hombre,1234,2013,8104
freire,no,no pertenece a ningún pueblo indígena,hombre,1811,2013,9105
freire,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,793,2013,9105
freire,sí ahora mismo,mapuche,mujer,373,2013,9105
freire,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,785,2013,9105
freire,no,aymara,hombre,56,2013,9105
freire,no,mapuche,hombre,1325,2013,9105
freire,no,no pertenece a ningún pueblo indígena,mujer,3034,2013,9105
freire,sí ahora mismo,mapuche,hombre,290,2013,9105
freire,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,224,2013,9105
freire,sí en otra época del año,mapuche,hombre,151,2013,9105
freire,sí en otra época del año,mapuche,mujer,826,2013,9105
freire,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,542,2013,9105
freire,no,mapuche,mujer,3149,2013,9105
freirina,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,125,2013,3303
freirina,no,diaguita,mujer,26,2013,3303
freirina,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,353,2013,3303
freirina,sí ahora mismo,diaguita,mujer,17,2013,3303
freirina,no,mapuche,mujer,17,2013,3303
freirina,sí ahora mismo,diaguita,hombre,41,2013,3303
freirina,no,no pertenece a ningún pueblo indígena,hombre,599,2013,3303
freirina,no,no pertenece a ningún pueblo indígena,mujer,833,2013,3303
freirina,no,diaguita,hombre,12,2013,3303
freirina,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,214,2013,3303
freirina,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,135,2013,3303
freirina,sí en otra época del año,diaguita,mujer,20,2013,3303
fresia,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,397,2013,10104
fresia,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,454,2013,10104
fresia,sí ahora mismo,mapuche,mujer,233,2013,10104
fresia,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,194,2013,10104
fresia,no,no pertenece a ningún pueblo indígena,hombre,840,2013,10104
fresia,no,mapuche,hombre,393,2013,10104
fresia,ns/nr,no pertenece a ningún pueblo indígena,mujer,52,2013,10104
fresia,sí en otra época del año,mapuche,mujer,257,2013,10104
fresia,no,no pertenece a ningún pueblo indígena,mujer,1853,2013,10104
fresia,no,mapuche,mujer,468,2013,10104
fresia,sí en otra época del año,mapuche,hombre,45,2013,10104
fresia,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,447,2013,10104
frutillar,no,mapuche,hombre,76,2013,10105
frutillar,no,no pertenece a ningún pueblo indígena,mujer,2310,2013,10105
frutillar,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,1508,2013,10105
frutillar,sí en otra época del año,mapuche,mujer,288,2013,10105
frutillar,no,mapuche,mujer,883,2013,10105
frutillar,no,no pertenece a ningún pueblo indígena,hombre,1430,2013,10105
frutillar,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,271,2013,10105
frutillar,sí ahora mismo,mapuche,mujer,665,2013,10105
frutillar,sí ahora mismo,mapuche,hombre,102,2013,10105
frutillar,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,1054,2013,10105
frutillar,sí en otra época del año,mapuche,hombre,244,2013,10105
frutillar,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,786,2013,10105
futrono,no,no pertenece a ningún pueblo indígena,hombre,1194,2013,14202
futrono,no,no pertenece a ningún pueblo indígena,mujer,2039,2013,14202
futrono,sí ahora mismo,mapuche,hombre,284,2013,14202
futrono,no,mapuche,hombre,888,2013,14202
futrono,no,mapuche,mujer,1261,2013,14202
futrono,sí ahora mismo,mapuche,mujer,381,2013,14202
futrono,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,123,2013,14202
futrono,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,327,2013,14202
futrono,sí en otra época del año,mapuche,hombre,137,2013,14202
futrono,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,225,2013,14202
futrono,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,394,2013,14202
futrono,sí en otra época del año,mapuche,mujer,204,2013,14202
galvarino,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,112,2013,9106
galvarino,no,no pertenece a ningún pueblo indígena,mujer,593,2013,9106
galvarino,sí ahora mismo,mapuche,hombre,70,2013,9106
galvarino,sí en otra época del año,mapuche,mujer,386,2013,9106
galvarino,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,143,2013,9106
galvarino,no,mapuche,hombre,1601,2013,9106
galvarino,sí ahora mismo,mapuche,mujer,597,2013,9106
galvarino,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,78,2013,9106
galvarino,sí ahora mismo,ns/nr,mujer,17,2013,9106
galvarino,sí en otra época del año,mapuche,hombre,87,2013,9106
galvarino,no,no pertenece a ningún pueblo indígena,hombre,308,2013,9106
galvarino,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,170,2013,9106
galvarino,no,mapuche,mujer,1747,2013,9106
gorbea,no,ns/nr,mujer,52,2013,9107
gorbea,sí ahora mismo,mapuche,mujer,90,2013,9107
gorbea,no,mapuche,hombre,99,2013,9107
gorbea,no,no pertenece a ningún pueblo indígena,mujer,3622,2013,9107
gorbea,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,292,2013,9107
gorbea,sí en otra época del año,ns/nr,hombre,52,2013,9107
gorbea,no,no pertenece a ningún pueblo indígena,hombre,2178,2013,9107
gorbea,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,247,2013,9107
gorbea,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,691,2013,9107
gorbea,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,871,2013,9107
gorbea,no,mapuche,mujer,455,2013,9107
gorbea,sí ahora mismo,mapuche,hombre,229,2013,9107
gorbea,sí en otra época del año,mapuche,mujer,94,2013,9107
graneros,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,703,2013,6106
graneros,no,no pertenece a ningún pueblo indígena,hombre,2497,2013,6106
graneros,no,mapuche,mujer,298,2013,6106
graneros,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,1507,2013,6106
graneros,sí en otra época del año,mapuche,hombre,35,2013,6106
graneros,sí ahora mismo,mapuche,hombre,49,2013,6106
graneros,no,mapuche,hombre,282,2013,6106
graneros,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,764,2013,6106
graneros,no,no pertenece a ningún pueblo indígena,mujer,5210,2013,6106
graneros,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,696,2013,6106
graneros,sí ahora mismo,mapuche,mujer,29,2013,6106
hijuelas,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,915,2013,5503
hijuelas,sí en otra época del año,aymara,hombre,105,2013,5503
hijuelas,no,mapuche,hombre,142,2013,5503
hijuelas,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,751,2013,5503
hijuelas,no,no pertenece a ningún pueblo indígena,mujer,4705,2013,5503
hijuelas,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,507,2013,5503
hijuelas,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,241,2013,5503
hijuelas,sí ahora mismo,mapuche,mujer,71,2013,5503
hijuelas,no,no pertenece a ningún pueblo indígena,hombre,2484,2013,5503
hualañé,no,no pertenece a ningún pueblo indígena,hombre,796,2013,7302
hualañé,no,mapuche,mujer,90,2013,7302
hualañé,sí en otra época del año,mapuche,mujer,70,2013,7302
hualañé,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,813,2013,7302
hualañé,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,220,2013,7302
hualañé,no,no pertenece a ningún pueblo indígena,mujer,1389,2013,7302
hualañé,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,501,2013,7302
hualañé,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,1653,2013,7302
hualpén,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,4557,2013,8112
hualpén,no,no pertenece a ningún pueblo indígena,hombre,7859,2013,8112
hualpén,sí en otra época del año,mapuche,mujer,781,2013,8112
hualpén,sí en otra época del año,mapuche,hombre,112,2013,8112
hualpén,sí ahora mismo,mapuche,mujer,183,2013,8112
hualpén,sí ahora mismo,mapuche,hombre,130,2013,8112
hualpén,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,3299,2013,8112
hualpén,no,no pertenece a ningún pueblo indígena,mujer,12412,2013,8112
hualpén,ns/nr,no pertenece a ningún pueblo indígena,mujer,232,2013,8112
hualpén,no,mapuche,mujer,754,2013,8112
hualpén,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,7623,2013,8112
hualpén,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,3914,2013,8112
hualpén,no,mapuche,hombre,315,2013,8112
hualpén,sí ahora mismo,ns/nr,hombre,64,2013,8112
hualqui,no,no pertenece a ningún pueblo indígena,hombre,1973,2013,8105
hualqui,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,1289,2013,8105
hualqui,no,mapuche,hombre,101,2013,8105
hualqui,no,no pertenece a ningún pueblo indígena,mujer,3573,2013,8105
hualqui,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,1324,2013,8105
hualqui,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,906,2013,8105
hualqui,no,mapuche,mujer,100,2013,8105
hualqui,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,1161,2013,8105
hualqui,no,ns/nr,mujer,63,2013,8105
hualqui,sí ahora mismo,mapuche,mujer,506,2013,8105
huara,sí en otra época del año,aymara,mujer,144,2013,1404
huara,no,aymara,mujer,216,2013,1404
huara,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,42,2013,1404
huara,no,aymara,hombre,112,2013,1404
huara,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,22,2013,1404
huara,sí en otra época del año,aymara,hombre,40,2013,1404
huara,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,27,2013,1404
huara,no,no pertenece a ningún pueblo indígena,hombre,92,2013,1404
huara,no,no pertenece a ningún pueblo indígena,mujer,377,2013,1404
huara,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,8,2013,1404
huasco,no,diaguita,mujer,75,2013,3304
huasco,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,200,2013,3304
huasco,sí ahora mismo,aymara,mujer,75,2013,3304
huasco,no,mapuche,hombre,40,2013,3304
huasco,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,246,2013,3304
huasco,no,no pertenece a ningún pueblo indígena,hombre,346,2013,3304
huasco,no,no pertenece a ningún pueblo indígena,mujer,1269,2013,3304
huasco,ns/nr,no pertenece a ningún pueblo indígena,mujer,5,2013,3304
huasco,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,314,2013,3304
huasco,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,15,2013,3304
huasco,no,mapuche,mujer,52,2013,3304
huechuraba,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,883,2013,13107
huechuraba,no,no pertenece a ningún pueblo indígena,mujer,12144,2013,13107
huechuraba,no,mapuche,hombre,287,2013,13107
huechuraba,sí en otra época del año,mapuche,hombre,404,2013,13107
huechuraba,sí en otra época del año,mapuche,mujer,67,2013,13107
huechuraba,no,mapuche,mujer,442,2013,13107
huechuraba,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,2307,2013,13107
huechuraba,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,3195,2013,13107
huechuraba,no,quechua,mujer,312,2013,13107
huechuraba,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,4383,2013,13107
huechuraba,no,no pertenece a ningún pueblo indígena,hombre,9155,2013,13107
illapel,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,1105,2013,4201
illapel,no,mapuche,mujer,367,2013,4201
illapel,no,diaguita,mujer,49,2013,4201
illapel,sí ahora mismo,mapuche,mujer,176,2013,4201
illapel,no,mapuche,hombre,57,2013,4201
illapel,no,quechua,mujer,86,2013,4201
illapel,sí ahora mismo,mapuche,hombre,57,2013,4201
illapel,no,no pertenece a ningún pueblo indígena,mujer,5709,2013,4201
illapel,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,78,2013,4201
illapel,no,no pertenece a ningún pueblo indígena,hombre,3954,2013,4201
illapel,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,552,2013,4201
illapel,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,1354,2013,4201
illapel,sí en otra época del año,mapuche,hombre,101,2013,4201
illapel,sí ahora mismo,atacameño (likán antai),hombre,71,2013,4201
independencia,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,388,2013,13108
independencia,no,no pertenece a ningún pueblo indígena,hombre,6835,2013,13108
independencia,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,220,2013,13108
